#P (bar)        	T (K)           	n_<tot> (cm-3)  	n_g (cm-3)      	m (g/mol)       	H2O1            	C1O2            	C1O1            	C1H4            	H3N1            	H2              	He              	N2              
1.6192068245e-09	5.0364388799e+02	4.3130042963e+10	2.3286031199e+10	4.4802094502e+00	9.4809319256e-08	5.9378923442e-07	3.8760665580e-02	3.9389303565e-03	2.3240368828e-11	7.8518084434e-01	1.3506694186e-01	5.3583261477e-03
2.0059753011e-09	5.0364389093e+02	5.3435379270e+10	2.8848200531e+10	4.4804749832e+00	1.4452725811e-07	9.0468774371e-07	3.8739277643e-02	3.9633651836e-03	2.8792876250e-11	7.8516749520e-01	1.3507495168e-01	5.3590636267e-03
2.4851284270e-09	5.0364389458e+02	6.6209068821e+10	3.5738965803e+10	4.4811491199e+00	2.1813405972e-07	1.3635877264e-06	3.8685180614e-02	4.0241772379e-03	3.5672172751e-11	7.8513571735e-01	1.3509527238e-01	5.3602399649e-03
3.0787334695e-09	5.0364389909e+02	8.2054212384e+10	4.4275679278e+10	4.4828018674e+00	3.2168838842e-07	2.0042226548e-06	3.8552556010e-02	4.1724644888e-03	4.4195729498e-11	7.8505894310e-01	1.3514509937e-01	5.3624926542e-03
3.8141287483e-09	5.0364390469e+02	1.0173519766e+11	5.4851496883e+10	4.4863859326e+00	4.5467047084e-07	2.8121691969e-06	3.8264379688e-02	4.4940827741e-03	5.4757062051e-11	7.8489146116e-01	1.3525315589e-01	5.3668314871e-03
4.7251826936e-09	5.0364391162e+02	1.2621978208e+11	6.7953484879e+10	4.4929292140e+00	6.0787667036e-07	3.7094240365e-06	3.7737259543e-02	5.0819709415e-03	6.7843695211e-11	7.8458304929e-01	1.3545041976e-01	5.3743055211e-03
5.8538536482e-09	5.0364392021e+02	1.5672133586e+11	8.4185051537e+10	4.5030521077e+00	7.7270647655e-07	4.6160651834e-06	3.6920821821e-02	5.9921669077e-03	8.4059639212e-11	7.8410365275e-01	1.3575562039e-01	5.3855294231e-03
7.2521222472e-09	5.0364393084e+02	1.9475041752e+11	1.0429373690e+11	4.5168325391e+00	9.5073794580e-07	5.5131830024e-06	3.5809110966e-02	7.2313523770e-03	1.0415288166e-10	7.8345015252e-01	1.3617107251e-01	5.4005248602e-03
8.9843853723e-09	5.0364394402e+02	2.4217484023e+11	1.2920564047e+11	4.5337895144e+00	1.1554836386e-06	6.4510850787e-06	3.4440947784e-02	8.7560093254e-03	1.2904922211e-10	7.8264610618e-01	1.3668229362e-01	5.4187080336e-03
1.1130421933e-08	5.0364396035e+02	3.0127687726e+11	1.6006807236e+11	4.5527607029e+00	1.4134357816e-06	7.5491169934e-06	3.2909946490e-02	1.0461509076e-02	1.5989457437e-10	7.8174708785e-01	1.3725425458e-01	5.4388078716e-03
1.3789067061e-08	5.0364398058e+02	3.7481901746e+11	1.9830239220e+11	4.5720119121e+00	1.7673067598e-06	9.0038918626e-06	3.1355862647e-02	1.2192005190e-02	1.9810809557e-10	7.8083527890e-01	1.3783465297e-01	5.4590258108e-03
1.7082763938e-08	5.0364400564e+02	4.6620577870e+11	2.4566946921e+11	4.5902896821e+00	2.2701840568e-06	1.1033529422e-05	2.9879435541e-02	1.3835032147e-02	2.4544875818e-10	7.7996982580e-01	1.3838570492e-01	5.4781164234e-03
2.1163202882e-08	5.0364403669e+02	5.7986462654e+11	3.0435077820e+11	4.6085657348e+00	2.9505831383e-06	1.3646607651e-05	2.8402335553e-02	1.5477971508e-02	3.0409741353e-10	7.7910457096e-01	1.3893669904e-01	5.4971211121e-03
2.6218307404e-08	5.0364407515e+02	7.2161632784e+11	3.7704886621e+11	4.6293739295e+00	3.7866304896e-06	1.6497273070e-05	2.6720673124e-02	1.7348384733e-02	3.7675649585e-10	7.7811966731e-01	1.3956403024e-01	5.5186608789e-03
3.2480888972e-08	5.0364412280e+02	8.9867188568e+11	4.6711181668e+11	4.6536508777e+00	4.7622415641e-06	1.9253223572e-05	2.4759327411e-02	1.9530402526e-02	4.6677227041e-10	7.7697072395e-01	1.4029594376e-01	5.5437288904e-03
4.0239369086e-08	5.0364418183e+02	1.1195836914e+12	5.7868744322e+11	4.6797855974e+00	5.9394843865e-06	2.2000130831e-05	2.2648104002e-02	2.1879374577e-02	5.7828912433e-10	7.7573376541e-01	1.4108385222e-01	5.5707351963e-03
4.9851062446e-08	5.0364425496e+02	1.3943961218e+12	7.1691431390e+11	4.7047076926e+00	7.4996625278e-06	2.5347520141e-05	2.0634262356e-02	2.4119044394e-02	7.1644236429e-10	7.7455446013e-01	1.4183502337e-01	5.5965730820e-03
6.1758632986e-08	5.0364434555e+02	1.7349491568e+12	8.8815840340e+11	4.7250908160e+00	9.8044799491e-06	3.0524361562e-05	1.8983472330e-02	2.5952521313e-02	8.8759066465e-10	7.7358787543e-01	1.4244947688e-01	5.6178142421e-03
7.6510480643e-08	5.0364445779e+02	2.1555922153e+12	1.1003062714e+12	4.7387842895e+00	1.3485315224e-05	3.9547229446e-05	1.7866663926e-02	2.7186561227e-02	1.0996139127e-09	7.7293614853e-01	1.4286226474e-01	5.6321767084e-03
9.4785997765e-08	5.0364459684e+02	2.6746611300e+12	1.3631282683e+12	4.7461992864e+00	1.9469581982e-05	5.5141479924e-05	1.7246890153e-02	2.7858937287e-02	1.3622716668e-09	7.7257914991e-01	1.4308580857e-01	5.6400313040e-03
1.1742685835e-07	5.0364476910e+02	3.3159954151e+12	1.6887284947e+12	4.7497200142e+00	2.8969147303e-05	8.0545022448e-05	1.6927568613e-02	2.8184587014e-02	1.6876528707e-09	7.7240336840e-01	1.4319195471e-01	5.6438284649e-03
1.4547578108e-07	5.0364498251e+02	4.1096639675e+12	2.0921022343e+12	4.7515727695e+00	4.3629135335e-05	1.1985900958e-04	1.6723634475e-02	2.8364408135e-02	2.0907303155e-09	7.7230245895e-01	1.4324778439e-01	5.6458805189e-03
1.8022455153e-07	5.0364524689e+02	5.0928263912e+12	2.5918265307e+12	4.7529901013e+00	6.5813556834e-05	1.7870567627e-04	1.6527731912e-02	2.8510641160e-02	2.5900470113e-09	7.7221626919e-01	1.4329051663e-01	5.6474873362e-03
2.2327351488e-07	5.0364557442e+02	6.3113808815e+12	3.2109157062e+12	4.7545499613e+00	9.8895368787e-05	2.6458972688e-04	1.6282955157e-02	2.8676633725e-02	3.2085756272e-09	7.7211537883e-01	1.4333756133e-01	5.6493043350e-03
2.7660527949e-07	5.0364598019e+02	7.8222362845e+12	3.9778812157e+12	4.7565607798e+00	1.4750721217e-04	3.8668929337e-04	1.5951937689e-02	2.8891812474e-02	3.9748043109e-09	7.7198211808e-01	1.4339818215e-01	5.6518237716e-03
3.4267602534e-07	5.0364648287e+02	9.6961499659e+12	4.9280446355e+12	4.7592516128e+00	2.1768750197e-04	5.5473345810e-04	1.5503051171e-02	2.9179347332e-02	4.9241680610e-09	7.7180022737e-01	1.4347928279e-01	5.6557949318e-03
4.2452862274e-07	5.0364710563e+02	1.2021259335e+13	6.1051642377e+12	4.7628403843e+00	3.1676425925e-04	7.7645718495e-04	1.4907719857e-02	2.9563877881e-02	6.1010312694e-09	7.7154877966e-01	1.4358788628e-01	5.6627217630e-03
5.2593277089e-07	5.0364787714e+02	1.4907400971e+13	7.5634500329e+12	4.7675518016e+00	4.5300592063e-04	1.0542630882e-03	1.4147784556e-02	3.0068014246e-02	7.5612046311e-09	7.7120622047e-01	1.4372990184e-01	5.6747745210e-03
6.5155861036e-07	5.0364883293e+02	1.8490999162e+13	9.3700600414e+12	4.7734398656e+00	6.3535148304e-04	1.3829130183e-03	1.3224493880e-02	3.0699470086e-02	9.3731528542e-09	7.7075731147e-01	1.4390738542e-01	5.6920633909e-03
8.0719180519e-07	5.0365001702e+02	2.2940675663e+13	1.1608192690e+13	4.7802990988e+00	8.7399787413e-04	1.7511755738e-03	1.2165121056e-02	3.1436470428e-02	1.1617958149e-08	7.7020594864e-01	1.4411414240e-01	5.7104202495e-03
1.0000000000e-06	5.0365148392e+02	2.8465235354e+13	1.4380917653e+13	4.7878650800e+00	1.1800586312e-03	2.1414915387e-03	1.1009173870e-02	3.2252187081e-02	1.4394205062e-08	7.6955512014e-01	1.4434182739e-01	5.7262302638e-03
1.2388629240e-06	5.0365330120e+02	3.5323994007e+13	1.7815921410e+13	4.7959558692e+00	1.5642852347e-03	2.5289985801e-03	9.7985258549e-03	3.3130883992e-02	1.7825827724e-08	7.6879589046e-01	1.4458583349e-01	5.7394416016e-03
1.5347813444e-06	5.0365555253e+02	4.3839014498e+13	2.2071385832e+13	4.8044623999e+00	2.0365355461e-03	2.8850660723e-03	8.5765772041e-03	3.4061876974e-02	2.2067460347e-08	7.6791793721e-01	1.4484235551e-01	5.7512642632e-03
1.9013837041e-06	5.0365834157e+02	5.4409809594e+13	2.7343270173e+13	4.8132697042e+00	2.6055979210e-03	3.1821703760e-03	7.3844997260e-03	3.5033194616e-02	2.7309926181e-08	7.6691436264e-01	1.4510822500e-01	5.7625429377e-03
2.3555537753e-06	5.0366179674e+02	6.7532087823e+13	3.3874331255e+13	4.8222857777e+00	3.2786068838e-03	3.3975045887e-03	6.2569453951e-03	3.6033647454e-02	3.3788160600e-08	7.6578223748e-01	1.4537994003e-01	5.7736614640e-03
2.9182082376e-06	5.0366607712e+02	8.3820790144e+13	4.1965296423e+13	4.8314236811e+00	4.0599712245e-03	3.5149047819e-03	5.2191734472e-03	3.7053141470e-02	4.1791421312e-08	7.6452171378e-01	1.4565500740e-01	5.7847441950e-03
3.6152599901e-06	5.0367137977e+02	1.0403868386e+14	5.1988702491e+13	4.8406032190e+00	4.9498703801e-03	3.5257503614e-03	4.2867176149e-03	3.8082712513e-02	5.1676108824e-08	7.6313712422e-01	1.4593186730e-01	5.7958007232e-03
4.4788115623e-06	5.0367794878e+02	1.2913195638e+14	6.4406035982e+13	4.8497655739e+00	5.9424822654e-03	3.4293308555e-03	3.4666458262e-03	3.9114384064e-02	6.3881961560e-08	7.6164013689e-01	1.4620816059e-01	5.8067990263e-03
5.5486335881e-06	5.0368608651e+02	1.6027318160e+14	7.9788960941e+13	4.8588281557e+00	7.0241166139e-03	3.2325947037e-03	2.7592245724e-03	4.0138092714e-02	7.8952078860e-08	7.6005138107e-01	1.4648169143e-01	5.8176611142e-03
6.8739964312e-06	5.0369616747e+02	1.9891469305e+14	9.8845607121e+13	4.8676911153e+00	8.1716752628e-03	2.9498130819e-03	2.1599839187e-03	4.1140939148e-02	9.7558521285e-08	7.5840348926e-01	1.4674878886e-01	5.8282717116e-03
8.5159393183e-06	5.0370865552e+02	2.4685298753e+14	1.2245312190e+14	4.8762062159e+00	9.3519203188e-03	2.6016695843e-03	1.6613731366e-03	4.2105292599e-02	1.2053410717e-07	7.5674082786e-01	1.4700543888e-01	5.8384599087e-03
1.0550081484e-05	5.0372412514e+02	3.0630882744e+14	1.5169797379e+14	4.8841988572e+00	1.0522606534e-02	2.2139556571e-03	1.2541678507e-03	4.3010065613e-02	1.4891273166e-07	7.5511866587e-01	1.4724614829e-01	5.8480166647e-03
1.3070104796e-05	5.0374328780e+02	3.8002515344e+14	1.8792584630e+14	4.8914701318e+00	1.1636187899e-02	1.8151609242e-03	9.2831373202e-04	4.3832281344e-02	1.8397850255e-07	7.5359704253e-01	1.4746545257e-01	5.8567073728e-03
1.6192068245e-05	5.0376702454e+02	4.7139055638e+14	2.3280339359e+14	4.8978460986e+00	1.2646756950e-02	1.4331031656e-03	6.7343432707e-04	4.4551621083e-02	2.2732574956e-07	7.5223265510e-01	1.4765772182e-01	5.8643210924e-03
2.0059753011e-05	5.0379642621e+02	5.8459305117e+14	2.8839466114e+14	4.9032043086e+00	1.3518446006e-02	1.0907233877e-03	4.7901747848e-04	4.5154465851e-02	2.8092936892e-07	7.5106744940e-01	1.4781928183e-01	5.8707105757e-03
2.4851284270e-05	5.0383284335e+02	7.2481413870e+14	3.5725562878e+14	4.9075092603e+00	1.4232448540e-02	8.0259495021e-04	3.3460267723e-04	4.5637436745e-02	3.4722804209e-07	7.5012060038e-01	1.4794911234e-01	5.8758324677e-03
3.0787334695e-05	5.0387794771e+02	8.9847080318e+14	4.4255113462e+14	4.9108205631e+00	1.4789216920e-02	5.7360813379e-04	2.3010466842e-04	4.6007889152e-02	4.2922331465e-07	7.4938684024e-01	1.4804891851e-01	5.8797563455e-03
3.8141287483e-05	5.0393380819e+02	1.1135136714e+15	5.4819941864e+14	4.9132697419e+00	1.5204879079e-02	4.0039674311e-04	1.5627950765e-04	4.6281140433e-02	5.3059899299e-07	7.4884149324e-01	1.4812272268e-01	5.8826372630e-03
4.7251826936e-05	5.0400298462e+02	1.3797932709e+15	6.7905071947e+14	4.9150208540e+00	1.5504102769e-02	2.7453320266e-04	1.0516697347e-04	4.6476253750e-02	6.5586688639e-07	7.4845010997e-01	1.4817554237e-01	5.8846724447e-03
5.8538536482e-05	5.0408864328e+02	1.7095092849e+15	8.4110780801e+14	4.9162431649e+00	1.5713644873e-02	1.8586250759e-04	7.0337191570e-05	4.6612094931e-02	8.1054078372e-07	7.4817654181e-01	1.4821239366e-01	5.8860587046e-03
7.2521222472e-05	5.0419469906e+02	2.1177628078e+15	1.0417980933e+15	4.9170804670e+00	1.5857379183e-02	1.2478608236e-04	4.6876983184e-05	4.6704932816e-02	1.0013427475e-06	7.4798903228e-01	1.4823763758e-01	5.8869658869e-03
8.9843853723e-05	5.0432599022e+02	2.6232370633e+15	1.2903090386e+15	4.9176470782e+00	1.5954564463e-02	8.3372104650e-05	3.1200075168e-05	4.6767570226e-02	1.2364397673e-06	7.4786219650e-01	1.4825472029e-01	5.8875267937e-03
1.1130421933e-04	5.0448849277e+02	3.2490358456e+15	1.5980011248e+15	4.9180278112e+00	1.6019646251e-02	5.5581788111e-05	2.0776470196e-05	4.6809478754e-02	1.5257095802e-06	7.4777709368e-01	1.4826619878e-01	5.8878380421e-03
1.3789067061e-04	5.0468958269e+02	4.0237150149e+15	1.9789155471e+15	4.9182829698e+00	1.6062965335e-02	3.7054332096e-05	1.3864581821e-05	4.6837379571e-02	1.8810285549e-06	7.4772020534e-01	1.4827389124e-01	5.8879659027e-03
1.7082763938e-04	5.0493835587e+02	4.9825489113e+15	2.4503972435e+15	4.9184542354e+00	1.6091701445e-02	2.4747155750e-05	9.2857019869e-06	4.6855911271e-02	2.3165675701e-06	7.4768215823e-01	1.4827905438e-01	5.8879531999e-03
2.1163202882e-04	5.0524601702e+02	6.1690814054e+15	3.0338577512e+15	4.9185698902e+00	1.6110742706e-02	1.6584395768e-05	6.2510919263e-06	4.6868217016e-02	2.8490699875e-06	7.4765657039e-01	1.4828254099e-01	5.8878254279e-03
2.6218307404e-04	5.0562634992e+02	7.6370200953e+15	3.7557067099e+15	4.9186489052e+00	1.6123376457e-02	1.1170074924e-05	4.2368386761e-06	4.6876401526e-02	3.4980681870e-06	7.4763914221e-01	1.4828492306e-01	5.8875955370e-03
3.2480888972e-04	5.0609628295e+02	9.4525416096e+15	4.6484854579e+15	4.9187039267e+00	1.6131797204e-02	7.5740180966e-06	2.8965254899e-06	4.6881863713e-02	4.2859699617e-06	7.4762699091e-01	1.4828658188e-01	5.8872674659e-03
4.0239369086e-04	5.0667656405e+02	1.1697085559e+16	5.7522408684e+15	4.9187433677e+00	1.6137464051e-02	5.1799368973e-06	2.0016979264e-06	4.6885529298e-02	5.2379119155e-06	7.4761818338e-01	1.4828777109e-01	5.8868387202e-03
4.9851062446e-04	5.0739255835e+02	1.4470723569e+16	7.1161819294e+15	4.9187728347e+00	1.6141346013e-02	3.5808570148e-06	1.4018848714e-06	4.6888009511e-02	6.3812335506e-06	7.4761141608e-01	1.4828865967e-01	5.8863023424e-03
6.1758632986e-04	5.0827517983e+02	1.7896196765e+16	8.8006649857e+15	4.9187960801e+00	1.6144088090e-02	2.5084793011e-06	9.9801062570e-07	4.6889707647e-02	7.7443755159e-06	7.4760579898e-01	1.4828936072e-01	5.8856486049e-03
7.6510480643e-04	5.0936196194e+02	2.2123718337e+16	1.0879555147e+16	4.9188156284e+00	1.6146122854e-02	1.7860273370e-06	7.2482357916e-07	4.6890889865e-02	9.3549566629e-06	7.4760071106e-01	1.4828995031e-01	5.8848667207e-03
9.4785997765e-04	5.1069826304e+02	2.7336635048e+16	1.3443010028e+16	4.9188331802e+00	1.6147745130e-02	1.2970105122e-06	5.3933268914e-07	4.6891731886e-02	1.1236755002e-05	7.4759570462e-01	1.4829047969e-01	5.8839468361e-03
1.1742685835e-03	5.1233858621e+02	3.3758030297e+16	1.6600726466e+16	4.9188498637e+00	1.6149161879e-02	9.6463321879e-07	4.1322289290e-07	4.6892349591e-02	1.3405339547e-05	7.4759044273e-01	1.4829098286e-01	5.8828825175e-03
1.4547578108e-03	5.1434796969e+02	4.1658329265e+16	2.0485680031e+16	4.9188663843e+00	1.6150525439e-02	7.3827093448e-07	3.2790020900e-07	4.6892818933e-02	1.5862223036e-05	7.4758465929e-01	1.4829148108e-01	5.8816738527e-03
1.8022455152e-03	5.1680337155e+02	5.1363933052e+16	2.5258370685e+16	4.9188831025e+00	1.6151955522e-02	5.8462074214e-07	2.7128086519e-07	4.6893188739e-02	1.8587692941e-05	7.4757813450e-01	1.4829198519e-01	5.8803311292e-03
2.2327351488e-03	5.1979493011e+02	6.3266866204e+16	3.1111567112e+16	4.9189000658e+00	1.6153553315e-02	4.8194775579e-07	2.3575538575e-07	4.6893488808e-02	2.1532987759e-05	7.4757068095e-01	1.4829249663e-01	5.8788787839e-03
2.7660527949e-03	5.2342693288e+02	7.7835379648e+16	3.8275521531e+16	4.9189170131e+00	1.6155409547e-02	4.1640330146e-07	2.1698263006e-07	4.6893734842e-02	2.4613224249e-05	7.4756213661e-01	1.4829300748e-01	5.8773589453e-03
3.4267602534e-03	5.2781827608e+02	9.5625427278e+16	4.7023615146e+16	4.9189333733e+00	1.6157607097e-02	3.7977482941e-07	2.1334734632e-07	4.6893931217e-02	2.7703331882e-05	7.4755236193e-01	1.4829350050e-01	5.8758334635e-03
4.2452862274e-03	5.3310215727e+02	1.1729295901e+17	5.7678406583e+16	4.9189482754e+00	1.6160217423e-02	3.6831303786e-07	2.2610148482e-07	4.6894072119e-02	3.0639893255e-05	7.4754123930e-01	1.4829394936e-01	5.8743830028e-03
5.2593277089e-03	5.3942473153e+02	1.4360708586e+17	7.0618110930e+16	4.9189605884e+00	1.6163288282e-02	3.8253565093e-07	2.6049376567e-07	4.6894140989e-02	3.3231688632e-05	7.4752867505e-01	1.4829431992e-01	5.8731018173e-03
6.5155861036e-03	5.4694249713e+02	1.7546441445e+17	8.6283655578e+16	4.9189688016e+00	1.6166819910e-02	4.2821476246e-07	3.2877065831e-07	4.6894099215e-02	3.5280313606e-05	7.4751463709e-01	1.4829455857e-01	5.8720875072e-03
8.0719180519e-03	5.5581827887e+02	2.1390523949e+17	1.0518665305e+17	4.9189718693e+00	1.6170696187e-02	5.1926156990e-07	4.5729928976e-07	4.6893908998e-02	3.6609233323e-05	7.4749907983e-01	1.4829465160e-01	5.8714267223e-03
1.0000000000e-02	5.6621584782e+02	2.6013282716e+17	1.2791889425e+17	4.9189682177e+00	1.6174613966e-02	6.8423136855e-07	7.0353519649e-07	4.6893463120e-02	3.7095765689e-05	7.4748218582e-01	1.4829454226e-01	5.8711790842e-03
1.2388629240e-02	5.7829343552e+02	3.1553758729e+17	1.5516426576e+17	4.9189560362e+00	1.6177954103e-02	9.8033926044e-07	1.1977636589e-06	4.6892556833e-02	3.6697312833e-05	7.4746437979e-01	1.4829417609e-01	5.8713637164e-03
1.5347813444e-02	5.9219661660e+02	3.8172845274e+17	1.8771427791e+17	4.9189315032e+00	1.6179696298e-02	1.5236751705e-06	2.2496562959e-06	4.6890727907e-02	3.5463060675e-05	7.4744650657e-01	1.4829343791e-01	5.8719514213e-03
1.9013837041e-02	6.0805117395e+02	4.6057405120e+17	2.2648860323e+17	4.9188849161e+00	1.6178129338e-02	2.5548235098e-06	4.6293378658e-06	4.6886872939e-02	3.3526236672e-05	7.4743030911e-01	1.4829203511e-01	5.8728638847e-03
2.3555537753e-02	6.2595655858e+02	5.5425602874e+17	2.7256215003e+17	4.9187916566e+00	1.6169846519e-02	4.5813650562e-06	1.0326251111e-05	4.6878259579e-02	3.1078733875e-05	7.4741992296e-01	1.4828922537e-01	5.8739754245e-03
2.9182082376e-02	6.4598038277e+02	6.6533535889e+17	3.2720028020e+17	4.9185884477e+00	1.6147184936e-02	8.6817286717e-06	2.4616867738e-05	4.6857927669e-02	2.8336129488e-05	7.4742567048e-01	1.4828310087e-01	5.8751016256e-03
3.6152599901e-02	6.6815407238e+02	7.9682775137e+17	3.9190394250e+17	4.9181114527e+00	1.6091759879e-02	1.7117096027e-05	6.1630130970e-05	4.6807918398e-02	2.5503718216e-05	7.4747365715e-01	1.4826872207e-01	5.8759407015e-03
4.4788115623e-02	6.9246943641e+02	9.5227100128e+17	4.6846688658e+17	4.9169433980e+00	1.5958721827e-02	3.4383443831e-05	1.5861479593e-04	4.6682486008e-02	2.2752174241e-05	7.4762921977e-01	1.4823350851e-01	5.8758973708e-03
5.5486335881e-02	7.1887559534e+02	1.1357372928e+18	5.5904790403e+17	4.9140821352e+00	1.5643708253e-02	6.8199709194e-05	4.0822431614e-04	4.6371627907e-02	2.0206507232e-05	7.4804672793e-01	1.4814724645e-01	5.8736740087e-03
6.8739964312e-02	7.4727552883e+02	1.3517204422e+18	6.6626232973e+17	4.9074419709e+00	1.4937601512e-02	1.2701207555e-04	1.0109498419e-03	4.5646286630e-02	1.7946526217e-05	7.4904019627e-01	1.4794705566e-01	5.8666207255e-03
8.5159393183e-02	7.7752150067e+02	1.6050032400e+18	7.9329892929e+17	4.8938719992e+00	1.3545431114e-02	2.0599974337e-04	2.2866096414e-03	4.4160818726e-02	1.6012468749e-05	7.5106453771e-01	1.4753793402e-01	5.8506435003e-03
1.0550081484e-01	8.0940879669e+02	1.9012535826e+18	9.4407090022e+17	4.8713456367e+00	1.1315728837e-02	2.6803315614e-04	4.4754907692e-03	4.1691896401e-02	1.4409708617e-05	7.5438191297e-01	1.4685895160e-01	5.8229091628e-03
1.3070104796e-01	8.4266756026e+02	2.2490796947e+18	1.1234131720e+18	4.8426023319e+00	8.5380910843e-03	2.6716196485e-04	7.3623286890e-03	3.8528043387e-02	1.3117310119e-05	7.5859418115e-01	1.4599244015e-01	5.7872538310e-03
1.6192068245e-01	8.7695303787e+02	2.6615931230e+18	1.3373426834e+18	4.8140704201e+00	5.8507778745e-03	2.0816802557e-04	1.0297757383e-02	3.5376872387e-02	1.2102864645e-05	7.6275497523e-01	1.4513224392e-01	5.7522494476e-03
2.0059753011e-01	9.1183529459e+02	3.1549940576e+18	1.5934039895e+18	4.7894537757e+00	3.7903956089e-03	1.3839020074e-04	1.2807355131e-02	3.2699794721e-02	1.1338216667e-05	7.6611375819e-01	1.4439029187e-01	5.7219469269e-03
2.4851284270e-01	9.4679050279e+02	3.7438195946e+18	1.9011293282e+18	4.7633960551e+00	2.5528052378e-03	9.2951086127e-05	1.5232505010e-02	3.0069324723e-02	1.0807631429e-05	7.6869316001e-01	1.4360459506e-01	5.6898384579e-03
3.0787334695e-01	9.8119731920e+02	4.4396054072e+18	2.2726494774e+18	4.7252575246e+00	1.9987430812e-03	7.5135093731e-05	1.8450271987e-02	2.6504354288e-02	1.0508479672e-05	7.7112015495e-01	1.4245458860e-01	5.6435922240e-03
3.8141287483e-01	1.0143436415e+03	5.2689205770e+18	2.7234973374e+18	4.6795940956e+00	1.7927837144e-03	7.0247983746e-05	2.2181456776e-02	2.2342393381e-02	1.0452449147e-05	7.7352512686e-01	1.4107806632e-01	5.5887910743e-03
4.7251826936e-01	1.0454509269e+03	6.2775999592e+18	3.2736456634e+18	4.6384785460e+00	1.7270823961e-03	6.8719314916e-05	2.5510952379e-02	1.8622626094e-02	1.0661611303e-05	7.7555693959e-01	1.3983849525e-01	5.5396109155e-03
5.8538536482e-01	1.0737244901e+03	7.5228659371e+18	3.9488052821e+18	4.6081994050e+00	1.7262190267e-03	6.7708064282e-05	2.7951727297e-02	1.5894505312e-02	1.1171052113e-05	7.7699716824e-01	1.3892563014e-01	5.5032906198e-03
