#P (bar)        	T (K)           	n_<tot> (cm-3)  	n_g (cm-3)      	m (g/mol)       	H2O1            	C1O2            	C1O1            	C1H4            	H3N1            	H2              	He              	N2              
8.5159393183e-10	5.0364388215e+02	2.2757763202e+10	1.2246887054e+10	2.5205609873e+00	4.6536473517e-09	1.8582726848e-09	2.6648249108e-03	1.9133855704e-03	4.4831201801e-12	8.4666676988e-01	1.4478154364e-01	5.7492981722e-04
1.0550081484e-09	5.0364388369e+02	2.8194900774e+10	1.5172214258e+10	2.5206639639e+00	7.0382330903e-09	2.7933796431e-09	2.6485965645e-03	1.9298173948e-03	5.5540633920e-12	8.4666048127e-01	1.4478745804e-01	5.7496172151e-04
1.3070104796e-09	5.0364388561e+02	3.4930528634e+10	1.8796293648e+10	2.5207297687e+00	1.0701475677e-08	4.2306670100e-09	2.6382297702e-03	1.9403193910e-03	6.8808107035e-12	8.4665645112e-01	1.4479123941e-01	5.7498460599e-04
1.6192068245e-09	5.0364388799e+02	4.3274664094e+10	2.3286031199e+10	2.5207604764e+00	1.6352787411e-08	6.4529762098e-09	2.6333874663e-03	1.9452290500e-03	8.5244585853e-12	8.4665456057e-01	1.4479300237e-01	5.7499895282e-04
2.0059753011e-09	5.0364389093e+02	5.3611646511e+10	2.8848200531e+10	2.5207731615e+00	2.5052594175e-08	9.8785023777e-09	2.6313857107e-03	1.9472635667e-03	1.0560708451e-11	8.4665376427e-01	1.4479373036e-01	5.7500857862e-04
2.4851284270e-09	5.0364389458e+02	6.6417642380e+10	3.5738965803e+10	2.5207792947e+00	3.8416470650e-08	1.5142434638e-08	2.6304144143e-03	1.9482531077e-03	1.3083345356e-11	8.4665336469e-01	1.4479408103e-01	5.7501610229e-04
3.0787334695e-09	5.0364389909e+02	8.2282542423e+10	4.4275679278e+10	2.5207850671e+00	5.8912007614e-08	2.3212964598e-08	2.6294962715e-03	1.9491853058e-03	1.6208555784e-11	8.4665298447e-01	1.4479440981e-01	5.7502298096e-04
3.8141287483e-09	5.0364390469e+02	1.0193724368e+11	5.4851496883e+10	2.5207962978e+00	9.0272014562e-08	3.5545577990e-08	2.6277127911e-03	1.9509866975e-03	2.0080283465e-11	8.4665226369e-01	1.4479505877e-01	5.7503059528e-04
4.7251826936e-09	5.0364391162e+02	1.2628769972e+11	6.7953484879e+10	2.5208248402e+00	1.3798644653e-07	5.4240398447e-08	2.6231978147e-03	1.9555442661e-03	2.4876877235e-11	8.4665050067e-01	1.4479669849e-01	5.7504170556e-04
5.8538536482e-09	5.0364392021e+02	1.5645786455e+11	8.4185051537e+10	2.5209009191e+00	2.0950949199e-07	8.1979045129e-08	2.6112079148e-03	1.9676588942e-03	3.0819358985e-11	8.4664588107e-01	1.4480106453e-01	5.7506322312e-04
7.2521222472e-09	5.0364393084e+02	1.9384474436e+11	1.0429373690e+11	2.5210946165e+00	3.1287218698e-07	1.2099384049e-07	2.5806713634e-03	1.9985079478e-03	3.8181752484e-11	8.4663420377e-01	1.4481219220e-01	5.7511114471e-04
8.9843853723e-09	5.0364394402e+02	2.4018827889e+11	1.2920564047e+11	2.5215273458e+00	4.5188382752e-07	1.7014199350e-07	2.5125101531e-03	2.0674113393e-03	4.7303938006e-11	8.4660808339e-01	1.4483705203e-01	5.7521290006e-04
1.1130421933e-08	5.0364396035e+02	2.9765212867e+11	1.6006807236e+11	2.5223052905e+00	6.2230358630e-07	2.2289206066e-07	2.3899640489e-03	2.1913321911e-03	5.8607324965e-11	8.4656097245e-01	1.4488172928e-01	5.7539243584e-04
1.3789067061e-08	5.0364398058e+02	3.6891094673e+11	1.9830239220e+11	2.5234045150e+00	8.2001481555e-07	2.7242266563e-07	2.2165959018e-03	2.3666108261e-03	7.2613722332e-11	8.4649421069e-01	1.4494490527e-01	5.7564456158e-04
1.7082763938e-08	5.0364400564e+02	4.5725990861e+11	2.4566946921e+11	2.5246740081e+00	1.0544884069e-06	3.1873278279e-07	2.0165568723e-03	2.5689589535e-03	8.9968756362e-11	8.4641694784e-01	1.4501777728e-01	5.7593486142e-04
2.1163202882e-08	5.0364403669e+02	5.6676368364e+11	3.0435077820e+11	2.5259279653e+00	1.3538913378e-06	3.6913013462e-07	1.8187887469e-03	2.7689453286e-03	1.1147151997e-10	8.4634048237e-01	1.4508981623e-01	5.7622170324e-04
2.6218307404e-08	5.0364407515e+02	7.0245662103e+11	3.7704886621e+11	2.5270579637e+00	1.7591959030e-06	4.3264537607e-07	1.6404737743e-03	2.9492356825e-03	1.3811189753e-10	8.4627140003e-01	1.4515474061e-01	5.7648044381e-04
3.2480888972e-08	5.0364412280e+02	8.7061014037e+11	4.6711181668e+11	2.5281113417e+00	2.2949759717e-06	5.0724936872e-07	1.4742191518e-03	3.1173335805e-03	1.7111773237e-10	8.4620682044e-01	1.4521524292e-01	5.7672173768e-04
4.0239369086e-08	5.0364418183e+02	1.0790438253e+12	5.7868744322e+11	2.5292303491e+00	2.9317038005e-06	5.7041686396e-07	1.2976458222e-03	3.2958967853e-03	2.1201237216e-10	8.4613813607e-01	1.4527949468e-01	5.7697786691e-04
4.9851062446e-08	5.0364425496e+02	1.3374360535e+12	7.1691431390e+11	2.5304579141e+00	3.6120665527e-06	5.9793146481e-07	1.1039298895e-03	3.4918093636e-03	2.6268263742e-10	8.4606278898e-01	1.4535001537e-01	5.7725870687e-04
6.1758632986e-08	5.0364434555e+02	1.6577168689e+12	8.8815840340e+11	2.5317062021e+00	4.3080351019e-06	5.8600736176e-07	9.0704967809e-04	3.6909752157e-03	3.2546332438e-10	8.4598616760e-01	1.4542171066e-01	5.7754418051e-04
7.6510480643e-08	5.0364445779e+02	2.0546203863e+12	1.1003062714e+12	2.5328608028e+00	5.0311722710e-06	5.4695193933e-07	7.2485592875e-04	3.8752885795e-03	4.0324487803e-10	8.4591519929e-01	1.4548806274e-01	5.7780847931e-04
9.4785997765e-08	5.0364459684e+02	2.5463856776e+12	1.3631282683e+12	2.5338499064e+00	5.8226354284e-06	4.9689119891e-07	5.6896205743e-04	4.0330337923e-03	4.9960741237e-10	8.4585432878e-01	1.4554483052e-01	5.7803486474e-04
1.1742685835e-07	5.0364476910e+02	3.1556112750e+12	1.6887284947e+12	2.5346447632e+00	6.7523131118e-06	4.4920723544e-07	4.4351862999e-04	4.1599721773e-03	6.1898606032e-10	8.4580503865e-01	1.4559048554e-01	5.7821715328e-04
1.4547578108e-07	5.0364498251e+02	3.9103035654e+12	2.0921022343e+12	2.5352513165e+00	7.9379273152e-06	4.1400175349e-07	3.4769219303e-04	4.2569382694e-03	7.6687559919e-10	8.4576694225e-01	1.4562532133e-01	5.7835650272e-04
1.8022455153e-07	5.0364524689e+02	4.8451670649e+12	2.5918265307e+12	2.5356907176e+00	9.5837938960e-06	3.9977076541e-07	2.7807440081e-04	4.3273710780e-03	9.5008306416e-10	8.4573852910e-01	1.4565055735e-01	5.7845771581e-04
2.2327351488e-07	5.0364557442e+02	6.0032029344e+12	3.2109157062e+12	2.5359902479e+00	1.2044466684e-05	4.1604783605e-07	2.3026882771e-04	4.3757070045e-03	1.1770407148e-09	8.4571777148e-01	1.4566776125e-01	5.7852698393e-04
2.7660527949e-07	5.0364598019e+02	7.4377006718e+12	3.9778812157e+12	2.5361816158e+00	1.5871764276e-05	4.7416042745e-07	1.9914750113e-04	4.4071200338e-03	1.4581939003e-09	8.4570217766e-01	1.4567875159e-01	5.7857150030e-04
3.4267602534e-07	5.0364648287e+02	9.2147227132e+12	4.9280446355e+12	2.5363028285e+00	2.1736701798e-05	5.8223321844e-07	1.7855634810e-04	4.4278252985e-03	1.8064822251e-09	8.4568874189e-01	1.4568571283e-01	5.7859991438e-04
4.2452862274e-07	5.0364710563e+02	1.1416165327e+13	6.1051642377e+12	2.5363919488e+00	3.0223917104e-05	7.3620945468e-07	1.6237546067e-04	4.4440159728e-03	2.2379351675e-09	8.4567454801e-01	1.4569083187e-01	5.7862089070e-04
5.2593277089e-07	5.0364787714e+02	1.4143507882e+13	7.5634500329e+12	2.5364754642e+00	4.1668513767e-05	9.1514018322e-07	1.4640199258e-04	4.4599638571e-03	2.7724081632e-09	8.4565765000e-01	1.4569562798e-01	5.7864045089e-04
6.5155861036e-07	5.0364883293e+02	1.7522456327e+13	9.3700600414e+12	2.5365655078e+00	5.6027048179e-05	1.0824510909e-06	1.2878796809e-04	4.4775757306e-03	3.4344946280e-09	8.4563735863e-01	1.4570080047e-01	5.7866136684e-04
8.0719180519e-07	5.0365001702e+02	2.1708713704e+13	1.1608192690e+13	2.5366640527e+00	7.2732268809e-05	1.1939641835e-06	1.0942754638e-04	4.4970050800e-03	4.2546574956e-09	8.4561415804e-01	1.4570646036e-01	5.7868407779e-04
1.0000000000e-06	5.0365148392e+02	2.6895132442e+13	1.4380917653e+13	2.5367668881e+00	9.0650142139e-05	1.2141937651e-06	8.9285576480e-05	4.5173150036e-03	5.2706314786e-09	8.4558949001e-01	1.4571236711e-01	5.7870762817e-04
1.2388629240e-06	5.0365330120e+02	3.3320577265e+13	1.7815921410e+13	2.5368670177e+00	1.0828288321e-04	1.1340506118e-06	6.9813089048e-05	4.5370508471e-03	6.5291587310e-09	8.4556535099e-01	1.4571811825e-01	5.7873041788e-04
1.5347813444e-06	5.0365555253e+02	4.1280917012e+13	2.2071385832e+13	2.5369575749e+00	1.2417133780e-04	9.7573271174e-07	5.2381867508e-05	4.5548062493e-03	8.0881348822e-09	8.4554368893e-01	1.4572332081e-01	5.7875087822e-04
1.9013837041e-06	5.0365834157e+02	5.1142657308e+13	2.7343270173e+13	2.5370341294e+00	1.3729669751e-04	7.8003119276e-07	3.7873631636e-05	4.5696505404e-03	1.0019261580e-08	8.4552585771e-01	1.4572771735e-01	5.7876796548e-04
2.3555537753e-06	5.0366179674e+02	6.3359833650e+13	3.3874331255e+13	2.5370952387e+00	1.4725335494e-04	5.8631661529e-07	2.6544426192e-05	4.5812858181e-03	1.2411325462e-08	8.4551237369e-01	1.4573122808e-01	5.7878132166e-04
2.9182082376e-06	5.0366607712e+02	7.8494930578e+13	4.1965296423e+13	2.5371420897e+00	1.5418433069e-04	4.1978595765e-07	1.8151985206e-05	4.5899311686e-03	1.5374252570e-08	8.4550302521e-01	1.4573391801e-01	5.7879114088e-04
3.6152599901e-06	5.0367137977e+02	9.7244776711e+13	5.1988702491e+13	2.5371770878e+00	1.5855668941e-04	2.8977147443e-07	1.2185624091e-05	4.5960923878e-03	1.9044120152e-08	8.4549716099e-01	1.4573592813e-01	5.7879789703e-04
4.4788115623e-06	5.0367794878e+02	1.2047260771e+14	6.4406035982e+13	2.5372029920e+00	1.6095631797e-04	1.9485031045e-07	8.0727546047e-06	4.6003484518e-03	2.3589348383e-08	8.4549397851e-01	1.4573741678e-01	5.7880211343e-04
5.5486335881e-06	5.0368608651e+02	1.4924777005e+14	7.9788960941e+13	2.5372222758e+00	1.6194462946e-04	1.2868816344e-07	5.2998853470e-06	4.6032235930e-03	2.9218342890e-08	8.4549271357e-01	1.4573852443e-01	5.7880422501e-04
6.8739964312e-06	5.0369616747e+02	1.8489488904e+14	9.8845607121e+13	2.5372368429e+00	1.6198865932e-04	8.3998513797e-08	3.4591043708e-06	4.6051364503e-03	3.6188918532e-08	8.4549272930e-01	1.4573936052e-01	5.7880452453e-04
8.5159393183e-06	5.0370865552e+02	2.2905475509e+14	1.2245312190e+14	2.5372480368e+00	1.6144506392e-04	5.4434246291e-08	2.2497093392e-06	4.6063965586e-03	4.4819905910e-08	8.4549353715e-01	1.4574000388e-01	5.7880315975e-04
1.0550081484e-05	5.0372412514e+02	2.8375971339e+14	1.5169797379e+14	2.5372568371e+00	1.6057438094e-04	3.5136692078e-08	1.4604625332e-06	4.6072217539e-03	5.5505425709e-08	8.4549478344e-01	1.4574050948e-01	5.7880015218e-04
1.3070104796e-05	5.0374328780e+02	3.5152699202e+14	1.8792584630e+14	2.5372638851e+00	1.5955484526e-04	2.2642248690e-08	9.4748515194e-07	4.6077605613e-03	6.8732412397e-08	8.4549622452e-01	1.4574091434e-01	5.7879541030e-04
1.6192068245e-05	5.0376702454e+02	4.3547422098e+14	2.3280339359e+14	2.5372696141e+00	1.5850329053e-04	1.4588619955e-08	6.1479898680e-07	4.6081121299e-03	8.5102079094e-08	8.4549770043e-01	1.4574124352e-01	5.7878874067e-04
2.0059753011e-05	5.0379642621e+02	5.3946238398e+14	2.8839466114e+14	2.5372743225e+00	1.5749190638e-04	9.4077262769e-09	3.9923090559e-07	4.6083417652e-03	1.0535613570e-07	8.4549911218e-01	1.4574151430e-01	5.7877984979e-04
2.4851284270e-05	5.0383284335e+02	6.6827267165e+14	3.5725562878e+14	2.5372782514e+00	1.5656310024e-04	6.0760690914e-09	2.5955453923e-07	4.6084921315e-03	1.3040869885e-07	8.4550040337e-01	1.4574173920e-01	5.7876833910e-04
3.0787334695e-05	5.0387794771e+02	8.2782519471e+14	4.4255113462e+14	2.5372815299e+00	1.5573510429e-04	3.9318818390e-09	1.6899645393e-07	4.6085909609e-03	1.6138495362e-07	8.4550154682e-01	1.4574192711e-01	5.7875368924e-04
3.8141287483e-05	5.0393380819e+02	1.0254493706e+15	5.4819941864e+14	2.5372842810e+00	1.5501396221e-04	2.5499780475e-09	1.1022626868e-07	4.6086562464e-03	1.9966772573e-07	8.4550253383e-01	1.4574208510e-01	5.7873524374e-04
4.7251826936e-05	5.0400298462e+02	1.2702180050e+15	6.7905071947e+14	2.5372866041e+00	1.5439733740e-04	1.6577482033e-09	7.2038121909e-08	4.6086996585e-03	2.4695316557e-07	8.4550336704e-01	1.4574221888e-01	5.7871218281e-04
5.8538536482e-05	5.0408864328e+02	1.5733598227e+15	8.4110780801e+14	2.5372885828e+00	1.5387819936e-04	1.0805085639e-09	4.7188143434e-08	4.6087287752e-03	3.0531668311e-07	8.4550405530e-01	1.4574233320e-01	5.7868349211e-04
7.2521222472e-05	5.0419469906e+02	1.9487684736e+15	1.0417980933e+15	2.5372903155e+00	1.5344877019e-04	7.0626455868e-10	3.0992004502e-08	4.6087485360e-03	3.7729002441e-07	8.4550460994e-01	1.4574243238e-01	5.7864792632e-04
8.9843853723e-05	5.0432599022e+02	2.4136299528e+15	1.2903090386e+15	2.5372918375e+00	1.5309770965e-04	4.6307277512e-10	2.0417144626e-08	4.6087621558e-03	4.6594982267e-07	8.4550504313e-01	1.4574251973e-01	5.7860396299e-04
1.1130421933e-04	5.0448849277e+02	2.9891951056e+15	1.5980011248e+15	2.5372932050e+00	1.5281559857e-04	3.0467484396e-10	1.3499114898e-08	4.6087717508e-03	5.7501691334e-07	8.4550536578e-01	1.4574259847e-01	5.7854975644e-04
1.3789067061e-04	5.0468958269e+02	3.7017293389e+15	1.9789155471e+15	2.5372944976e+00	1.5259556424e-04	2.0125893623e-10	8.9636344290e-09	4.6087787293e-03	7.0896390481e-07	8.4550558654e-01	1.4574267180e-01	5.7848308450e-04
1.7082763938e-04	5.0493835587e+02	4.5836780418e+15	2.4503972435e+15	2.5372957106e+00	1.5242772181e-04	1.3355899088e-10	5.9827398016e-09	4.6087840158e-03	8.7312559054e-07	8.4550571210e-01	1.4574274210e-01	5.7840129033e-04
2.1163202882e-04	5.0524601702e+02	5.6750936730e+15	3.0338577512e+15	2.5372969482e+00	1.5230984198e-04	8.9119995099e-11	4.0182170248e-09	4.6087882669e-03	1.0738022989e-06	8.4550574521e-01	1.4574281265e-01	5.7830123764e-04
2.6218307404e-04	5.0562634992e+02	7.0253781962e+15	3.7557067099e+15	2.5372982076e+00	1.5223564473e-04	5.9856542412e-11	2.7193281195e-09	4.6087919211e-03	1.3183395962e-06	8.4550568612e-01	1.4574288596e-01	5.7817926409e-04
3.2480888972e-04	5.0609628295e+02	8.6954037591e+15	4.6484854579e+15	2.5372995984e+00	1.5220688453e-04	4.0521550543e-11	1.8574494752e-09	4.6087953283e-03	1.6151582918e-06	8.4550553050e-01	1.4574296566e-01	5.7803117414e-04
4.0239369086e-04	5.0667656405e+02	1.0760082613e+16	5.7522408684e+15	2.5373011553e+00	1.5222321229e-04	2.7696106778e-11	1.2831684240e-09	4.6087987465e-03	1.9736958424e-06	8.4550527067e-01	1.4574305505e-01	5.7785226250e-04
4.9851062446e-04	5.0739255835e+02	1.3311466151e+16	7.1161819294e+15	2.5373029477e+00	1.5228835063e-04	1.9151656216e-11	8.9876255946e-10	4.6088024029e-03	2.4042040207e-06	8.4550489448e-01	1.4574315816e-01	5.7763741942e-04
6.1758632986e-04	5.0827517983e+02	1.6462458803e+16	8.8006649857e+15	2.5373050812e+00	1.5241033936e-04	1.3432303125e-11	6.4020257828e-10	4.6088065138e-03	2.9173290410e-06	8.4550438517e-01	1.4574327973e-01	5.7738134083e-04
7.6510480643e-04	5.0936196194e+02	2.0351235543e+16	1.0879555147e+16	2.5373075887e+00	1.5259570929e-04	9.5841459204e-12	4.6544607997e-10	4.6088112673e-03	3.5233824378e-06	8.4550372260e-01	1.4574342435e-01	5.7707888932e-04
9.4785997765e-04	5.1069826304e+02	2.5146449969e+16	1.3443010028e+16	2.5373106168e+00	1.5285963071e-04	6.9824098068e-12	3.4688534906e-10	4.6088168749e-03	4.2312006984e-06	8.4550288265e-01	1.4574359781e-01	5.7672566968e-04
1.1742685835e-03	5.1233858621e+02	3.1053308013e+16	1.6600726466e+16	2.5373142266e+00	1.5321458731e-04	5.2161165287e-12	2.6636069193e-10	4.6088235100e-03	5.0465010271e-06	8.4550184104e-01	1.4574380500e-01	5.7631884281e-04
1.4547578108e-03	5.1434796969e+02	3.8320563987e+16	2.0485680031e+16	2.5373184866e+00	1.5367435385e-04	4.0152779441e-12	2.1197289127e-10	4.6088313109e-03	5.9696883546e-06	8.4550057645e-01	1.4574404991e-01	5.7585822211e-04
1.8022455152e-03	5.1680337155e+02	4.7248463050e+16	2.5258370685e+16	2.5373234209e+00	1.5424916735e-04	3.2027671388e-12	1.7600667348e-10	4.6088403299e-03	6.9931778674e-06	8.4549907699e-01	1.4574433395e-01	5.7534760558e-04
2.2327351488e-03	5.1979493011e+02	5.8197616067e+16	3.1111567112e+16	2.5373290026e+00	1.5494249416e-04	2.6634529254e-12	1.5362581576e-10	4.6088504805e-03	8.0984886412e-06	8.4549734822e-01	1.4574465421e-01	5.7479622217e-04
2.7660527949e-03	5.2342693288e+02	7.1598752774e+16	3.8275521531e+16	2.5373350347e+00	1.5574117563e-04	2.3243851377e-12	1.4210108117e-10	4.6088614480e-03	9.2536381602e-06	8.4549542271e-01	1.4574500066e-01	5.7422002330e-04
3.4267602534e-03	5.2781827608e+02	8.7963279104e+16	4.7023615146e+16	2.5373412026e+00	1.5661572939e-04	2.1431203850e-12	1.4048109617e-10	4.6088726582e-03	1.0411679028e-05	8.4549336593e-01	1.4574535512e-01	5.7364241035e-04
4.2452862274e-03	5.3310215727e+02	1.0789458528e+17	5.7678406583e+16	2.5373470397e+00	1.5751863525e-04	2.1016889294e-12	1.4970764962e-10	4.6088832569e-03	1.1511448037e-05	8.4549127598e-01	1.4574569061e-01	5.7309385772e-04
5.2593277089e-03	5.3942473153e+02	1.3210015699e+17	7.0618110930e+16	2.5373519588e+00	1.5839121770e-04	2.2061328374e-12	1.7339474937e-10	4.6088921666e-03	1.2481547924e-05	8.4548927115e-01	1.4574597318e-01	5.7260992898e-04
6.5155861036e-03	5.4694249713e+02	1.6140476396e+17	8.6283655578e+16	2.5373553210e+00	1.5918002057e-04	2.4929787922e-12	2.1987381634e-10	4.6088982122e-03	1.3248042877e-05	8.4548746166e-01	1.4574616596e-01	5.7222744516e-04
8.0719180519e-03	5.5581827887e+02	1.9676536315e+17	1.0518665305e+17	2.5373564931e+00	1.5986217834e-04	3.0473212227e-12	3.0705154126e-10	4.6089002675e-03	1.3745244186e-05	8.4548590471e-01	1.4574623398e-01	5.7197911070e-04
1.0000000000e-02	5.6621584782e+02	2.3928884639e+17	1.2791889425e+17	2.5373550136e+00	1.6049026822e-04	4.0448085542e-12	4.7410099325e-10	4.6088973670e-03	1.3927534995e-05	8.4548454082e-01	1.4574614811e-01	5.7188761575e-04
1.2388629240e-02	5.7829343552e+02	2.9025430581e+17	1.5516426576e+17	2.5373503285e+00	1.6123636744e-04	5.8464165789e-12	8.1069878595e-10	4.6088885140e-03	1.3779058549e-05	8.4548311027e-01	1.4574588008e-01	5.7196077012e-04
1.5347813444e-02	5.9219661660e+02	3.5114202797e+17	1.8771427791e+17	2.5373418301e+00	1.6248189774e-04	9.2251682741e-12	1.5342185046e-09	4.6088722587e-03	1.3318045230e-05	8.4548103955e-01	1.4574539197e-01	5.7218929168e-04
1.9013837041e-02	6.0805117395e+02	4.2367180339e+17	2.2648860323e+17	2.5373284180e+00	1.6485892746e-04	1.5927405247e-11	3.2036873077e-09	4.6088459674e-03	1.2593973405e-05	8.4547737066e-01	1.4574462074e-01	5.7254815115e-04
2.3555537753e-02	6.2595655858e+02	5.0985355591e+17	2.7256215003e+17	2.5373091303e+00	1.6899773323e-04	3.0048678051e-11	7.3304778879e-09	4.6088062680e-03	1.1678209464e-05	8.4547113757e-01	1.4574351272e-01	5.7300137251e-04
2.9182082376e-02	6.4598038277e+02	6.1205390371e+17	3.2720028020e+17	2.5372863148e+00	1.7437458326e-04	6.0823693561e-11	1.8065069549e-08	4.6087531237e-03	1.0651063995e-05	8.4546306177e-01	1.4574220378e-01	5.7350925336e-04
3.6152599901e-02	6.6815407238e+02	7.3308177379e+17	3.9190394250e+17	2.5372675269e+00	1.7863987257e-04	1.2689838709e-10	4.6552144634e-08	4.6086890585e-03	9.5890868473e-06	8.4545663407e-01	1.4574112465e-01	5.7403526279e-04
4.4788115623e-02	6.9246943641e+02	8.7629307249e+17	4.6846688658e+17	2.5372540320e+00	1.8187491815e-04	2.6958840453e-10	1.2340241174e-07	4.6085858840e-03	8.5556541355e-06	8.4545225795e-01	1.4574034964e-01	5.7454806498e-04
5.5486335881e-02	7.1887559534e+02	1.0457224065e+18	5.5904790403e+17	2.5372359792e+00	1.8915399973e-04	6.0729664718e-10	3.3977986180e-07	4.6083341622e-03	7.5964915481e-06	8.4544420805e-01	1.4573931276e-01	5.7502242145e-04
6.8739964312e-02	7.4727552883e+02	1.2462531447e+18	6.6626232973e+17	2.5371986872e+00	2.0866933853e-04	1.5416765427e-09	9.9144697873e-07	4.6076107007e-03	6.7397036710e-06	8.4542391241e-01	1.4573717123e-01	5.7544074679e-04
8.5159393183e-02	7.7752150067e+02	1.4838332846e+18	7.9329892929e+17	2.5371240464e+00	2.4864053258e-04	4.5097091040e-09	3.0695250893e-06	4.6053897207e-03	5.9986553692e-06	8.4538329113e-01	1.4573288727e-01	5.7579204467e-04
1.0550081484e-01	8.0940879669e+02	1.7657503496e+18	9.4407090022e+17	2.5369864012e+00	3.1329619284e-04	1.4374019788e-08	9.7137587221e-06	4.5984794677e-03	5.3760916599e-06	8.4531929265e-01	1.4572498519e-01	5.7606886772e-04
1.3070104796e-01	8.4266756026e+02	2.1009726348e+18	1.1234131720e+18	2.5367305343e+00	4.0221748610e-04	4.5707767974e-08	2.9791948736e-05	4.5778964403e-03	4.8682244084e-06	8.4523601747e-01	1.4571028745e-01	5.7626026381e-04
1.6192068245e-01	8.7695303787e+02	2.5005678152e+18	1.3373426834e+18	2.5362341941e+00	5.0837835942e-04	1.3330203665e-07	8.4089187798e-05	4.5225986439e-03	4.4681897329e-06	8.4514890751e-01	1.4568178850e-01	5.7634166277e-04
2.0059753011e-01	9.1183529459e+02	2.9782479852e+18	1.5934039895e+18	2.5352935083e+00	6.1516437866e-04	3.3101735037e-07	2.0821266626e-04	4.3965581566e-03	4.1686873795e-06	8.4508846835e-01	1.4562780307e-01	5.7627029648e-04
2.4851284270e-01	9.4679050279e+02	3.5512283487e+18	1.9011293282e+18	2.5337295570e+00	6.9998576537e-04	6.6282705483e-07	4.3550736580e-04	4.1660660756e-03	3.9638734875e-06	8.4508999455e-01	1.4553796223e-01	5.7600814592e-04
3.0787334695e-01	9.8119731920e+02	4.2416703755e+18	2.2726494774e+18	2.5316157125e+00	7.4606340506e-04	1.0509087337e-06	7.5775074753e-04	3.8395705686e-03	3.8507292139e-06	8.4516645443e-01	1.4541654528e-01	5.7557406851e-04
3.8141287483e-01	1.0143436415e+03	5.0786320847e+18	2.7234973374e+18	2.5293744814e+00	7.5030411594e-04	1.3453373335e-06	1.1092055199e-03	3.4837292211e-03	3.8301718827e-06	8.4529535524e-01	1.4528780091e-01	5.7506389952e-04
4.7251826936e-01	1.0454509269e+03	6.1000257420e+18	3.2736456634e+18	2.5275126372e+00	7.2275154745e-04	1.4559621190e-06	1.4079545138e-03	3.1814632807e-03	3.9080685854e-06	8.4543526416e-01	1.4518085192e-01	5.7458980220e-04
5.8538536482e-01	1.0737244901e+03	7.3544988405e+18	3.9488052821e+18	2.5262754112e+00	6.8462016503e-04	1.4220344174e-06	1.6108082184e-03	2.9763651179e-03	4.0963203156e-06	8.4554884369e-01	1.4510978384e-01	5.7420149526e-04
