#grid point     c_iterations    c_convergence           elem_conserved          P (bar)                 T (K)                   n_<tot> (cm-3)          n_g (cm-3)              m (g/mol)               e-      Al      Ar      C       Ca      Cl      Co      Cr      Cu      F       Fe      Ge      H       He      K       Mg      Mn      N       Na      Ne      Ni      O       P       S       Si      Ti      V       Zn      
40              236             ok                      ok                      5.2593277089e-07        5.0364787714e+02        1.5200047685e+13        7.5634500329e+12        4.6497420563e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
41              238             ok                      ok                      6.5155861036e-07        5.0364883293e+02        1.8833048602e+13        9.3700600414e+12        4.6503122377e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
42              238             ok                      ok                      8.0719180519e-07        5.0365001702e+02        2.3334690523e+13        1.1608192690e+13        4.6509459642e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
43              236             ok                      ok                      1.0000000000e-06        5.0365148392e+02        2.8913439319e+13        1.4380917653e+13        4.6517570060e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
44              234             ok                      ok                      1.2388629240e-06        5.0365330120e+02        3.5828149264e+13        1.7815921410e+13        4.6528595288e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
45              232             ok                      ok                      1.5347813444e-06        5.0365555253e+02        4.4400082323e+13        2.2071385832e+13        4.6543393242e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
46              235             ok                      ok                      1.9013837041e-06        5.0365834157e+02        5.5026271329e+13        2.7343270173e+13        4.6561128852e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
47              241             ok                      ok                      2.3555537753e-06        5.0366179674e+02        6.8196494499e+13        3.3874331255e+13        4.6579541088e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
48              249             ok                      ok                      2.9182082376e-06        5.0366607712e+02        8.4517252190e+13        4.1965296423e+13        4.6597105802e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
49              255             ok                      ok                      3.6152599901e-06        5.0367137977e+02        1.0474090038e+14        5.1988702491e+13        4.6613444739e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
50              260             ok                      ok                      4.4788115623e-06        5.0367794878e+02        1.2979960126e+14        6.4406035982e+13        4.6628417192e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
51              265             ok                      ok                      5.5486335881e-06        5.0368608651e+02        1.6084727049e+14        7.9788960941e+13        4.6641744016e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
52              271             ok                      ok                      6.8739964312e-06        5.0369616747e+02        1.9931229658e+14        9.8845607121e+13        4.6653110798e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
53              276             ok                      ok                      8.5159393183e-06        5.0370865552e+02        2.4696339934e+14        1.2245312190e+14        4.6662352293e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
54              281             ok                      ok                      1.0550081484e-05        5.0372412514e+02        3.0599136426e+14        1.5169797379e+14        4.6669514727e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
55              285             ok                      ok                      1.3070104796e-05        5.0374328780e+02        3.7911017440e+14        1.8792584630e+14        4.6674838574e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
56              289             ok                      ok                      1.6192068245e-05        5.0376702454e+02        4.6968187394e+14        2.3280339359e+14        4.6678660204e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
57              291             ok                      ok                      2.0059753011e-05        5.0379642621e+02        5.8187087220e+14        2.8839466114e+14        4.6681338500e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
58              293             ok                      ok                      2.4851284270e-05        5.0383284335e+02        7.2083457902e+14        3.5725562878e+14        4.6683179697e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
59              295             ok                      ok                      3.0787334695e-05        5.0387794771e+02        8.9295926918e+14        4.4255113462e+14        4.6684431838e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
60              295             ok                      ok                      3.8141287483e-05        5.0393380819e+02        1.1061516768e+15        5.4819941864e+14        4.6685284959e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
61              296             ok                      ok                      4.7251826936e-05        5.0400298462e+02        1.3701991664e+15        6.7905071947e+14        4.6685862007e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
62              297             ok                      ok                      5.8538536482e-05        5.0408864328e+02        1.6972148755e+15        8.4110780801e+14        4.6686256568e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
63              297             ok                      ok                      7.2521222472e-05        5.0419469906e+02        2.1021867300e+15        1.0417980933e+15        4.6686533056e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
64              297             ok                      ok                      8.9843853723e-05        5.0432599022e+02        2.6036541889e+15        1.2903090386e+15        4.6686730157e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
65              297             ok                      ok                      1.1130421933e-04        5.0448849277e+02        3.2245416740e+15        1.5980011248e+15        4.6686875628e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
66              297             ok                      ok                      1.3789067061e-04        5.0468958269e+02        3.9931830520e+15        1.9789155471e+15        4.6686988109e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
67              297             ok                      ok                      1.7082763938e-04        5.0493835587e+02        4.9445788926e+15        2.4503972435e+15        4.6687080248e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
68              297             ok                      ok                      2.1163202882e-04        5.0524601702e+02        6.1219359147e+15        3.0338577512e+15        4.6687160811e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
69              297             ok                      ok                      2.6218307404e-04        5.0562634992e+02        7.5785467823e+15        3.7557067099e+15        4.6687236092e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
70              297             ok                      ok                      3.2480888972e-04        5.0609628295e+02        9.3800777675e+15        4.6484854579e+15        4.6687310855e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
71              297             ok                      ok                      4.0239369086e-04        5.0667656405e+02        1.1607341278e+16        5.7522408684e+15        4.6687388955e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
72              297             ok                      ok                      4.9851062446e-04        5.0739255835e+02        1.4359639058e+16        7.1161819294e+15        4.6687473738e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
73              297             ok                      ok                      6.1758632986e-04        5.0827517983e+02        1.7758768760e+16        8.8006649857e+15        4.6687568274e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
74              297             ok                      ok                      7.6510480643e-04        5.0936196194e+02        2.1953789792e+16        1.0879555147e+16        4.6687675455e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
75              296             ok                      ok                      9.4785997765e-04        5.1069826304e+02        2.7126642195e+16        1.3443010028e+16        4.6687800733e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
76              296             ok                      ok                      1.1742685835e-03        5.1233858621e+02        3.3498697274e+16        1.6600726466e+16        4.6687940768e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
77              296             ok                      ok                      1.4547578108e-03        5.1434796969e+02        4.1338307884e+16        2.0485680031e+16        4.6688099785e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
78              295             ok                      ok                      1.8022455152e-03        5.1680337155e+02        5.0969375926e+16        2.5258370685e+16        4.6688280584e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
79              295             ok                      ok                      2.2327351488e-03        5.1979493011e+02        6.2780922535e+16        3.1111567112e+16        4.6688475397e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
80              294             ok                      ok                      2.7660527949e-03        5.2342693288e+02        7.7237616611e+16        3.8275521531e+16        4.6688684603e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
81              293             ok                      ok                      3.4267602534e-03        5.2781827608e+02        9.4891154270e+16        4.7023615146e+16        4.6688896490e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
82              292             ok                      ok                      4.2452862274e-03        5.3310215727e+02        1.1639245962e+17        5.7678406583e+16        4.6689098289e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
83              291             ok                      ok                      5.2593277089e-03        5.3942473153e+02        1.4250474515e+17        7.0618110930e+16        4.6689274212e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
84              290             ok                      ok                      6.5155861036e-03        5.4694249713e+02        1.7411773531e+17        8.6283655578e+16        4.6689407399e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
85              288             ok                      ok                      8.0719180519e-03        5.5581827887e+02        2.1226374680e+17        1.0518665305e+17        4.6689485529e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
86              287             ok                      ok                      1.0000000000e-02        5.6621584782e+02        2.5813681950e+17        1.2791889425e+17        4.6689491842e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
87              285             ok                      ok                      1.2388629240e-02        5.7829343552e+02        3.1311678610e+17        1.5516426576e+17        4.6689425831e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
88              283             ok                      ok                      1.5347813444e-02        5.9219661660e+02        3.7880053700e+17        1.8771427791e+17        4.6689279505e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
89              281             ok                      ok                      1.9013837041e-02        6.0805117395e+02        4.5704334845e+17        2.2648860323e+17        4.6689038113e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
90              278             ok                      ok                      2.3555537753e-02        6.2595655858e+02        5.5001309276e+17        2.7256215003e+17        4.6688655868e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
91              274             ok                      ok                      2.9182082376e-02        6.4598038277e+02        6.6026004853e+17        3.2720028020e+17        4.6687997230e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
92              268             ok                      ok                      3.6152599901e-02        6.6815407238e+02        7.9080466394e+17        3.9190394250e+17        4.6686732918e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
