#P (bar)        	T (K)           	n_<tot> (cm-3)  	n_g (cm-3)      	m (g/mol)       	H2O1            	C1O2            	C1O1            	C1H4            	H3N1            	H2              	He              	N2              
4.7251826936e-09	5.0364391162e+02	1.2856634540e+11	6.7953484879e+10	4.3774264030e+00	1.0809680690e-07	4.4381706087e-07	2.5209247589e-02	1.8684975046e-02	6.7810390928e-11	7.7898361729e-01	1.3903728957e-01	5.4856443783e-03
5.8538536482e-09	5.0364392021e+02	1.5930953614e+11	8.4185051537e+10	4.3783459219e+00	1.6457774309e-07	6.7367991150e-07	2.5131846299e-02	1.8774317189e-02	8.4020090963e-11	7.7893532233e-01	1.3906650829e-01	5.4882753344e-03
7.2521222472e-09	5.0364393084e+02	1.9746824820e+11	1.0429373690e+11	4.3806878410e+00	2.4750825486e-07	1.0052951154e-06	2.4933266168e-02	1.8999680205e-02	1.0411047333e-10	7.7881570429e-01	1.3914091833e-01	5.4930333858e-03
8.9843853723e-09	5.0364394402e+02	2.4493979156e+11	1.2920564047e+11	4.3861262007e+00	3.6248328310e-07	1.4454075470e-06	2.4469500737e-02	1.9520097864e-02	1.2900546476e-10	7.7854205437e-01	1.3931364102e-01	5.5011215512e-03
1.1130421933e-08	5.0364396035e+02	3.0418186270e+11	1.6006807236e+11	4.3967495448e+00	5.0817360265e-07	1.9524213733e-06	2.3560687598e-02	2.0534178045e-02	1.5984511891e-10	7.7801089665e-01	1.3965116155e-01	5.5141274287e-03
1.3789067061e-08	5.0364398058e+02	3.7825472184e+11	1.9830239220e+11	4.4132605261e+00	6.7876880304e-07	2.4540077525e-06	2.2147290109e-02	2.2108811323e-02	1.9804789335e-10	7.7718702771e-01	1.4017560457e-01	5.5328998291e-03
1.7082763938e-08	5.0364400564e+02	4.7079865590e+11	2.4566946921e+11	4.4339144771e+00	8.7669143337e-07	2.9203875178e-06	2.0379076391e-02	2.4078083421e-02	2.4537487452e-10	7.7615699794e-01	1.4083147225e-01	5.5559001654e-03
2.1163202882e-08	5.0364403669e+02	5.8611798732e+11	3.0435077820e+11	4.4556783502e+00	1.1207355850e-06	3.3966079077e-06	1.8515068088e-02	2.6153364040e-02	3.0400651862e-10	7.7507121180e-01	1.4152299334e-01	5.5800499018e-03
2.6218307404e-08	5.0364407515e+02	7.2943368687e+11	3.7704886621e+11	4.4760151369e+00	1.4450380214e-06	3.9727617398e-06	1.6773653818e-02	2.8092590837e-02	3.7664338263e-10	7.7405650359e-01	1.4216875508e-01	5.6026575551e-03
3.2480888972e-08	5.0364412280e+02	9.0740248827e+11	4.6711181668e+11	4.4945099386e+00	1.8828993810e-06	4.6931626380e-06	1.5189205430e-02	2.9856643141e-02	4.6663111263e-10	7.7313335246e-01	1.4275613136e-01	5.6232838993e-03
4.0239369086e-08	5.0364418183e+02	1.1288423921e+12	5.7868744322e+11	4.5132831060e+00	2.4287973776e-06	5.4194250597e-06	1.3581005988e-02	3.1647287260e-02	5.7811509390e-10	7.7219569134e-01	1.4335243823e-01	5.6442604580e-03
4.9851062446e-08	5.0364425496e+02	1.4049439692e+12	7.1691431390e+11	4.5341404218e+00	3.0334600401e-06	5.8861199795e-06	1.1794377617e-02	3.3636951687e-02	7.1623235111e-10	7.7115372877e-01	1.4401496109e-01	5.6676173118e-03
6.1758632986e-08	5.0364434555e+02	1.7490668771e+12	8.8815840340e+11	4.5563752121e+00	3.6568755726e-06	5.9591904746e-06	9.8909017772e-03	3.5757710669e-02	8.8734385312e-10	7.7004274354e-01	1.4472096067e-01	5.6925948891e-03
7.6510480643e-08	5.0364445779e+02	2.1771211667e+12	1.1003062714e+12	4.5779609605e+00	4.2967599687e-06	5.7012028261e-06	8.0422184844e-03	3.7817478721e-02	1.0993282185e-09	7.6896324228e-01	1.4540693416e-01	5.7169538643e-03
9.4785997765e-08	5.0364459684e+02	2.7084971742e+12	1.3631282683e+12	4.5972196163e+00	4.9818028217e-06	5.2624391323e-06	6.3945237009e-03	3.9654088616e-02	1.3619472573e-09	7.6800071924e-01	1.4601836092e-01	5.7387686231e-03
1.1742685835e-07	5.0364476910e+02	3.3671421573e+12	1.6887284947e+12	4.6132318467e+00	5.7661822135e-06	4.7905221983e-06	5.0240062115e-03	4.1181946011e-02	1.6872905111e-09	7.6719938125e-01	1.4652692106e-01	5.7569841582e-03
1.4547578108e-07	5.0364498251e+02	4.1827857601e+12	2.0921022343e+12	4.6257956534e+00	6.7417520975e-06	4.4055799565e-06	3.9484927155e-03	4.2381035210e-02	2.0903393332e-09	7.6657007605e-01	1.4692595281e-01	5.7713299242e-03
1.8022455153e-07	5.0364524689e+02	5.1923353341e+12	2.5918265307e+12	4.6351155810e+00	8.0704335635e-06	4.2101669688e-06	3.1502182654e-03	4.3270968684e-02	2.5896516188e-09	7.6610247362e-01	1.4722196071e-01	5.7820108976e-03
2.2327351488e-07	5.0364557442e+02	6.4415511432e+12	3.2109157062e+12	4.6415748661e+00	1.0050836431e-05	4.3228130598e-06	2.5960955626e-03	4.3888428724e-02	3.2082159303e-09	7.6577718795e-01	1.4742710813e-01	5.7894449210e-03
2.7660527949e-07	5.0364598019e+02	7.9871734371e+12	3.9778812157e+12	4.6456354304e+00	1.3217350248e-05	4.9195328557e-06	2.2460633353e-03	4.4277810425e-02	3.9745068005e-09	7.6557055271e-01	1.4755607540e-01	5.7941489787e-03
3.4267602534e-07	5.0364648287e+02	9.8998048009e+12	4.9280446355e+12	4.6478899225e+00	1.8403705354e-05	6.2491484995e-06	2.0487785582e-03	4.4496006120e-02	4.9237927494e-09	7.6545212562e-01	1.4762767773e-01	5.7967965182e-03
4.2452862274e-07	5.0364710563e+02	1.2267559668e+13	6.1051642377e+12	4.6490549710e+00	2.6698409029e-05	8.5948436372e-06	1.9422226912e-03	4.4611786825e-02	6.0997575817e-09	7.6538497197e-01	1.4766467496e-01	5.7982140790e-03
5.2593277089e-07	5.0364787714e+02	1.5200047685e+13	7.5634500329e+12	4.6497420563e+00	3.9448529006e-05	1.2249579850e-05	1.8733368945e-03	4.4683978868e-02	7.5565168690e-09	7.6533701153e-01	1.4768649903e-01	5.7991369125e-03
6.5155861036e-07	5.0364883293e+02	1.8833048602e+13	9.3700600414e+12	4.6503122377e+00	5.8416583059e-05	1.7532682542e-05	1.8105802070e-03	4.4747564691e-02	9.3611560438e-09	7.6528809897e-01	1.4770460643e-01	5.8000986355e-03
8.0719180519e-07	5.0365001702e+02	2.3334690523e+13	1.1608192690e+13	4.6509459642e+00	8.5890083883e-05	2.4746218436e-05	1.7379837669e-03	4.4820711821e-02	1.1597031892e-08	7.6522587851e-01	1.4772473677e-01	5.8016806277e-03
1.0000000000e-06	5.0365148392e+02	2.8913439319e+13	1.4380917653e+13	4.6517570060e+00	1.2452622322e-04	3.3983571930e-05	1.6460802069e-03	4.4915960895e-02	1.4368365663e-08	7.6513939492e-01	1.4775049450e-01	5.8050462945e-03
1.2388629240e-06	5.0365330120e+02	3.5828149264e+13	1.7815921410e+13	4.6528595288e+00	1.7665054999e-04	4.4724516325e-05	1.5269252848e-03	4.5047230301e-02	1.7806731138e-08	7.6501522411e-01	1.4778551783e-01	5.8124811832e-03
1.5347813444e-06	5.0365555253e+02	4.4400082323e+13	2.2071385832e+13	4.6543393242e+00	2.4324513767e-04	5.5531276660e-05	1.3765801276e-03	4.5224858465e-02	2.2077335981e-08	7.6484350853e-01	1.4783251407e-01	5.8261093080e-03
1.9013837041e-06	5.0365834157e+02	5.5026271329e+13	2.7343270173e+13	4.6561128852e+00	3.2446727900e-04	6.4766971506e-05	1.2033576614e-03	4.5437127410e-02	2.7378966806e-08	7.6463445903e-01	1.4788884730e-01	5.8436776053e-03
2.3555537753e-06	5.0366179674e+02	6.8196494499e+13	3.3874331255e+13	4.6579541088e+00	4.2129461962e-04	7.1587453047e-05	1.0241542270e-03	4.5654413481e-02	3.3946370928e-08	7.6441287378e-01	1.4794732339e-01	5.8592335422e-03
2.9182082376e-06	5.0366607712e+02	8.4517252190e+13	4.1965296423e+13	4.6597105802e+00	5.3385107012e-04	7.5344834923e-05	8.5046653011e-04	4.5858683497e-02	4.2070157431e-08	7.6419213302e-01	1.4800311975e-01	5.8697544878e-03
3.6152599901e-06	5.0367137977e+02	1.0474090038e+14	5.1988702491e+13	4.6613444739e+00	6.5861731729e-04	7.5145152434e-05	6.8740245953e-04	4.6047187083e-02	5.2118602206e-08	7.6397420607e-01	1.4805501462e-01	5.8761248094e-03
4.4788115623e-06	5.0367794878e+02	1.2979960126e+14	6.4406035982e+13	4.6628417192e+00	7.8839932194e-04	7.0537951289e-05	5.3895563668e-04	4.6219687582e-02	6.4552612231e-08	7.6376237505e-01	1.4810256677e-01	5.8800719330e-03
5.5486335881e-06	5.0368608651e+02	1.6084727049e+14	7.9788960941e+13	4.6641744016e+00	9.1433637233e-04	6.2127118625e-05	4.0926581296e-04	4.6373418395e-02	7.9943402273e-08	7.6356444968e-01	1.4814489271e-01	5.8827215408e-03
6.8739964312e-06	5.0369616747e+02	1.9931229658e+14	9.8845607121e+13	4.6653110798e+00	1.0282724514e-03	5.1431444261e-05	3.0125439373e-04	4.6504740228e-02	9.8997250287e-08	7.6338930739e-01	1.4818099990e-01	5.8846194871e-03
8.5159393183e-06	5.0370865552e+02	2.4696339934e+14	1.2245312190e+14	4.6662352293e+00	1.1246826377e-03	4.0253550234e-05	2.1557867752e-04	4.6611534803e-02	1.2258718071e-07	7.6324317264e-01	1.4821035025e-01	5.8860130275e-03
1.0550081484e-05	5.0372412514e+02	3.0599136426e+14	1.5169797379e+14	4.6669514727e+00	1.2014316420e-03	3.0038997829e-05	1.5061858531e-04	4.6694272245e-02	1.5179197121e-07	7.6312787799e-01	1.4823310038e-01	5.8870293687e-03
1.3070104796e-05	5.0374328780e+02	3.7911017440e+14	1.8792584630e+14	4.6674838574e+00	1.2594254497e-03	2.1579598523e-05	1.0324525493e-04	4.6755658513e-02	1.8794397136e-07	7.6304126340e-01	1.4825000880e-01	5.8877538970e-03
1.6192068245e-05	5.0376702454e+02	4.6968187394e+14	2.3280339359e+14	4.6678660204e+00	1.3014216538e-03	1.5062355889e-05	6.9764116266e-05	4.6799613271e-02	2.3268771433e-07	7.6297873989e-01	1.4826215158e-01	5.8882551814e-03
2.0059753011e-05	5.0379642621e+02	5.8187087220e+14	2.8839466114e+14	4.6681338500e+00	1.3308822987e-03	1.0297497891e-05	4.6662085409e-05	4.6830235596e-02	2.8805163053e-07	7.6293496044e-01	1.4827065458e-01	5.8885901944e-03
2.4851284270e-05	5.0383284335e+02	7.2083457902e+14	3.5725562878e+14	4.6683179697e+00	1.3510483920e-03	6.9393783967e-06	3.0995712915e-05	4.6851148528e-02	3.5653540369e-07	7.6290497439e-01	1.4827650342e-01	5.8888037634e-03
3.0787334695e-05	5.0387794771e+02	8.9295926918e+14	4.4255113462e+14	4.6684431838e+00	1.3646201172e-03	4.6318609108e-06	2.0499907996e-05	4.6865234202e-02	4.4121585352e-07	7.6288473724e-01	1.4828048488e-01	5.8889293955e-03
3.8141287483e-05	5.0393380819e+02	1.1061516768e+15	5.4819941864e+14	4.6685284959e+00	1.3736758747e-03	3.0731357406e-06	1.3525497701e-05	4.6874636528e-02	5.4587448343e-07	7.6287119047e-01	1.4828318822e-01	5.8889907721e-03
4.7251826936e-05	5.0400298462e+02	1.3701991664e+15	6.7905071947e+14	4.6685862007e+00	1.3796532113e-03	2.0317639131e-06	8.9149242348e-06	4.6880877831e-02	6.7514999711e-07	7.6286215280e-01	1.4828502343e-01	5.8890031553e-03
5.8538536482e-05	5.0408864328e+02	1.6972148755e+15	8.4110780801e+14	4.6686256568e+00	1.3835930992e-03	1.3410221294e-06	5.8767370516e-06	4.6885010018e-02	8.3471895255e-07	7.6285610049e-01	1.4828628038e-01	5.8889760098e-03
7.2521222472e-05	5.0419469906e+02	2.1021867300e+15	1.0417980933e+15	4.6686533056e+00	1.3862078932e-03	8.8486381753e-07	3.8780914099e-06	4.6887745662e-02	1.0315070390e-06	7.6285199538e-01	1.4828715661e-01	5.8889142131e-03
8.9843853723e-05	5.0432599022e+02	2.6036541889e+15	1.2903090386e+15	4.6686730157e+00	1.3879532021e-03	5.8433718924e-07	2.5640448358e-06	4.6889560268e-02	1.2739319912e-06	7.6284914439e-01	1.4828778137e-01	5.8888190091e-03
1.1130421933e-04	5.0448849277e+02	3.2245416740e+15	1.5980011248e+15	4.6686875628e+00	1.3891413157e-03	3.8655541283e-07	1.6998978894e-06	4.6890769695e-02	1.5721763245e-06	7.6284708092e-01	1.4828824262e-01	5.8886890056e-03
1.3789067061e-04	5.0468958269e+02	3.9931830520e+15	1.9789155471e+15	4.6686988109e+00	1.3899798808e-03	2.5639940117e-07	1.1310960014e-06	4.6891582585e-02	1.9384832093e-06	7.6284549097e-01	1.4828859945e-01	5.8885205609e-03
1.7082763938e-04	5.0493835587e+02	4.9445788926e+15	2.4503972435e+15	4.6687080248e+00	1.3906076749e-03	1.7068328796e-07	7.5613023285e-07	4.6892136495e-02	2.3874609215e-06	7.6284416013e-01	1.4828889194e-01	5.8883080509e-03
2.1163202882e-04	5.0524601702e+02	6.1219359147e+15	3.0338577512e+15	4.6687160811e+00	1.3911188421e-03	1.1415376836e-07	5.0842955674e-07	4.6892522157e-02	2.9363690821e-06	7.6284293768e-01	1.4828914788e-01	5.8880440074e-03
2.6218307404e-04	5.0562634992e+02	7.5785467823e+15	3.7557067099e+15	4.6687236092e+00	1.3915792022e-03	7.6796644641e-08	3.4436464235e-07	4.6892799607e-02	3.6053417212e-06	7.6284171237e-01	1.4828938723e-01	5.8877191947e-03
3.2480888972e-04	5.0609628295e+02	9.3800777675e+15	4.6484854579e+15	4.6687310855e+00	1.3920372448e-03	5.2044031219e-08	2.3534368785e-07	4.6893008840e-02	4.4174762829e-06	7.6284039617e-01	1.4828962513e-01	5.8873226904e-03
4.0239369086e-04	5.0667656405e+02	1.1607341278e+16	5.7522408684e+15	4.6687388955e+00	1.3925316185e-03	3.5589584926e-08	1.6262233745e-07	4.6893176815e-02	5.3986825119e-06	7.6283891328e-01	1.4828987381e-01	5.8868420430e-03
4.9851062446e-04	5.0739255835e+02	1.4359639058e+16	7.1161819294e+15	4.6687473738e+00	1.3930963261e-03	2.4609072370e-08	1.1390299612e-07	4.6893322042e-02	6.5771404022e-06	7.6283719281e-01	1.4829014392e-01	5.8862635968e-03
6.1758632986e-04	5.0827517983e+02	1.7758768760e+16	8.8006649857e+15	4.6687568274e+00	1.3937644027e-03	1.7249034069e-08	8.1109479914e-08	4.6893457562e-02	7.9821646442e-06	7.6283516408e-01	1.4829044525e-01	5.8855730909e-03
7.6510480643e-04	5.0936196194e+02	2.1953789792e+16	1.0879555147e+16	4.6687675455e+00	1.3945705122e-03	1.2291901753e-08	5.8931933823e-08	4.6893592833e-02	9.6422227149e-06	7.6283275400e-01	1.4829078704e-01	5.8847566632e-03
9.4785997765e-04	5.1069826304e+02	2.7126642195e+16	1.3443010028e+16	4.6687800733e+00	1.3955661497e-03	8.9370776741e-09	4.3876415444e-08	4.6893735533e-02	1.1581823313e-05	7.6282988329e-01	1.4829117997e-01	5.8838024849e-03
1.1742685835e-03	5.1233858621e+02	3.3498697274e+16	1.6600726466e+16	4.6687940768e+00	1.3967661915e-03	6.6569584265e-09	3.3642348019e-08	4.6893889410e-02	1.3817014414e-05	7.6282648186e-01	1.4829162691e-01	5.8827026536e-03
1.4547578108e-03	5.1434796969e+02	4.1338307884e+16	2.0485680031e+16	4.6688099785e+00	1.3982297549e-03	5.1045636658e-09	2.6721187975e-08	4.6894058464e-02	1.6349357133e-05	7.6282247321e-01	1.4829213466e-01	5.8814566571e-03
1.8022455152e-03	5.1680337155e+02	5.0969375926e+16	2.5258370685e+16	4.6688280584e+00	1.4000173234e-03	4.0517599051e-09	2.2133218362e-08	4.6894244625e-02	1.9158537672e-05	7.6281779251e-01	1.4829270549e-01	5.8800747413e-03
2.2327351488e-03	5.1979493011e+02	6.2780922535e+16	3.1111567112e+16	4.6688475397e+00	1.4021465161e-03	3.3496352908e-09	1.9261909765e-08	4.6894445141e-02	2.2194304887e-05	7.6281240711e-01	1.4829332826e-01	5.8785815948e-03
2.7660527949e-03	5.2342693288e+02	7.7237616611e+16	3.8275521531e+16	4.6688684603e+00	1.4046820185e-03	2.9038547784e-09	1.7757941654e-08	4.6894656606e-02	2.5369182260e-05	7.6280630470e-01	1.4829399082e-01	5.8770204678e-03
3.4267602534e-03	5.2781827608e+02	9.4891154270e+16	4.7023615146e+16	4.6688896490e+00	1.4076358886e-03	2.6588036005e-09	1.7494552369e-08	4.6894869579e-02	2.8554278916e-05	7.6279952546e-01	1.4829466274e-01	5.8754545986e-03
4.2452862274e-03	5.3310215727e+02	1.1639245962e+17	5.7678406583e+16	4.6689098289e+00	1.4110193821e-03	2.5900829460e-09	1.8581692647e-08	4.6895071163e-02	3.1581186429e-05	7.6279214866e-01	1.4829530350e-01	5.8739665808e-03
5.2593277089e-03	5.3942473153e+02	1.4250474515e+17	7.0618110930e+16	4.6689274212e+00	1.4148323161e-03	2.7035669754e-09	2.1461554557e-08	4.6895245057e-02	3.4252843510e-05	7.6278428104e-01	1.4829586303e-01	5.8726529498e-03
6.5155861036e-03	5.4694249713e+02	1.7411773531e+17	8.6283655578e+16	4.6689407399e+00	1.4190723744e-03	3.0431544493e-09	2.7161440443e-08	4.6895373241e-02	3.6364776061e-05	7.6277602359e-01	1.4829628778e-01	5.8716138058e-03
8.0719180519e-03	5.5581827887e+02	2.1226374680e+17	1.0518665305e+17	4.6689485529e+00	1.4237628809e-03	3.7127213477e-09	3.7894765542e-08	4.6895438805e-02	3.7735036773e-05	7.6276742078e-01	1.4829653180e-01	5.8709382669e-03
1.0000000000e-02	5.6621584782e+02	2.5813681950e+17	1.2791889425e+17	4.6689491842e+00	1.4289115008e-03	4.9251480901e-09	5.8494751530e-08	4.6895424145e-02	3.8237141915e-05	7.6275842390e-01	1.4829655580e-01	5.8706879502e-03
1.2388629240e-02	5.7829343552e+02	3.1311678610e+17	1.5516426576e+17	4.6689425831e+00	1.4346178177e-03	7.1098914549e-09	9.9962275364e-08	4.6895312607e-02	3.7827104074e-05	7.6274882751e-01	1.4829634448e-01	5.8708840456e-03
1.5347813444e-02	5.9219661660e+02	3.7880053700e+17	1.8771427791e+17	4.6689279505e+00	1.4409918348e-03	1.1146364769e-08	1.8856509043e-07	4.6895070181e-02	3.6555492889e-05	7.6273826103e-01	1.4829587972e-01	5.8714999841e-03
1.9013837041e-02	6.0805117395e+02	4.5704334845e+17	2.2648860323e+17	4.6689038113e+00	1.4482630575e-03	1.8883358190e-08	3.9004612372e-07	4.6894611074e-02	3.4559453773e-05	7.6272611305e-01	1.4829511537e-01	5.8724635594e-03
2.3555537753e-02	6.2595655858e+02	5.5001309276e+17	2.7256215003e+17	4.6688655868e+00	1.4569477064e-03	3.4310884011e-08	8.7586497676e-07	4.6893700008e-02	3.2036503357e-05	7.6271134506e-01	1.4829390034e-01	5.8736639851e-03
2.9182082376e-02	6.4598038277e+02	6.6026004853e+17	3.2720028020e+17	4.6687997230e+00	1.4682174930e-03	6.6249301518e-08	2.1081209639e-06	4.6891689602e-02	2.9208338167e-05	7.6269205849e-01	1.4829180752e-01	5.8749527585e-03
3.6152599901e-02	6.6815407238e+02	7.9080466394e+17	3.9190394250e+17	4.6686732918e+00	1.4845580074e-03	1.3464719151e-07	5.3617250489e-06	4.6886816200e-02	2.6285527982e-05	7.6266489521e-01	1.4828779097e-01	5.8761140486e-03
4.4788115623e-02	6.9246943641e+02	9.4524506559e+17	4.6846688658e+17	4.6684144958e+00	1.5095503788e-03	2.8531744203e-07	1.4193793878e-05	4.6874358050e-02	2.3441922658e-05	7.6262602598e-01	1.4827957333e-01	5.8767711972e-03
5.5486335881e-02	7.1887559534e+02	1.1278881683e+18	5.5904790403e+17	4.6678929913e+00	1.5415430836e-03	6.1940105892e-07	3.8355677465e-05	4.6842401221e-02	2.0802957296e-05	7.6258112877e-01	1.4826301479e-01	5.8763210418e-03
6.8739964312e-02	7.4727552883e+02	1.3439159137e+18	6.6626232973e+17	4.6669239463e+00	1.5520891457e-03	1.3077292063e-06	1.0198692118e-04	4.6764694050e-02	1.8447469532e-05	7.6257572935e-01	1.4823223087e-01	5.8744506045e-03
8.5159393183e-02	7.7752150067e+02	1.5995785398e+18	7.9329892929e+17	4.6652249349e+00	1.4767919219e-03	2.4293352914e-06	2.5117025804e-04	4.6594263840e-02	1.6415902103e-05	7.6270946237e-01	1.4817826518e-01	5.8717954732e-03
1.0550081484e-01	8.0940879669e+02	1.9023376658e+18	9.4407090022e+17	4.6621565708e+00	1.2927956669e-03	3.7087747531e-06	5.4826995723e-04	4.6263201429e-02	1.4715106017e-05	7.6304555902e-01	1.4808081706e-01	5.8678472868e-03
1.3070104796e-01	8.4266756026e+02	2.2608586873e+18	1.1234131720e+18	4.6562656447e+00	1.0911621873e-03	5.0376858076e-06	1.0933833875e-03	4.5655565906e-02	1.3329239870e-05	7.6355240769e-01	1.4789371248e-01	5.8601089999e-03
1.6192068245e-01	8.7695303787e+02	2.6842694862e+18	1.3373426834e+18	4.6439462651e+00	9.8521637259e-04	7.3581845803e-06	2.1659567879e-03	4.4454324981e-02	1.2235481615e-05	7.6428183330e-01	1.4750244459e-01	5.8438361858e-03
2.0059753011e-01	9.1183529459e+02	3.1818987278e+18	1.5934039895e+18	4.6202351190e+00	9.5963837867e-04	1.1479760115e-05	4.1929012649e-03	4.2182224205e-02	1.1414244656e-05	7.6549796340e-01	1.4674938110e-01	5.8129467129e-03
2.4851284270e-01	9.4679050279e+02	3.7656545534e+18	1.9011293282e+18	4.5828102675e+00	9.5918321465e-04	1.6963618201e-05	7.3859765419e-03	3.8605196476e-02	1.0850708125e-05	7.6737823721e-01	1.4556095156e-01	5.7648188206e-03
3.0787334695e-01	9.8119731920e+02	4.4554938581e+18	2.2726494774e+18	4.5359343475e+00	9.5343885764e-04	2.2168399529e-05	1.1391533230e-02	3.4121812267e-02	1.0537213868e-05	7.6974314526e-01	1.4407192225e-01	5.7050060895e-03
3.8141287483e-01	1.0143436415e+03	5.2844846163e+18	2.7234973374e+18	4.4893051604e+00	9.3148145109e-04	2.5357689525e-05	1.5382506580e-02	2.9658081030e-02	1.0476807938e-05	7.7211495836e-01	1.4259078069e-01	5.6456908282e-03
4.7251826936e-01	1.0454509269e+03	6.2991572791e+18	3.2736456634e+18	4.4519877493e+00	8.9305832650e-04	2.5935501829e-05	1.8583334852e-02	2.6080437666e-02	1.0686205330e-05	7.7403678567e-01	1.4140568735e-01	5.5980511673e-03
5.8538536482e-01	1.0737244901e+03	7.5567606898e+18	3.9488052821e+18	4.4276499459e+00	8.4937540333e-04	2.4699201629e-05	2.0677785542e-02	2.3741520526e-02	1.1198466102e-05	7.7531123207e-01	1.4063243142e-01	5.5664902477e-03
