#P (bar)        	T (K)           	n_<tot> (cm-3)  	n_g (cm-3)      	m (g/mol)       	H2O1            	C1O2            	C1O1            	C1H4            	H3N1            	H2              	He              	N2              
1.3070104796e-09	5.0364388561e+02	3.4857867243e+10	1.8796293648e+10	2.3283907160e+00	7.9168992988e-08	4.9071390058e-09	4.1712194968e-04	4.2524506940e-05	2.2078641769e-12	8.5378709168e-01	1.4535333473e-01	5.7729077182e-05
1.6192068245e-09	5.0364388799e+02	4.3184138094e+10	2.3286031199e+10	2.3283917386e+00	1.2092581521e-07	7.4919869367e-09	4.1693442601e-04	4.2709681969e-05	2.7352411122e-12	8.5378698342e-01	1.4535339854e-01	5.7729107399e-05
2.0059753011e-09	5.0364389093e+02	5.3499279614e+10	2.8848200531e+10	2.3283940190e+00	1.8366770669e-07	1.1368017658e-08	4.1652552673e-04	4.3115406689e-05	3.3885891017e-12	8.5378677441e-01	1.4535354074e-01	5.7729168026e-05
2.4851284270e-09	5.0364389458e+02	6.6278429463e+10	3.5738965803e+10	2.3283994974e+00	2.7509492227e-07	1.6987339474e-08	4.1555860884e-04	4.4077713429e-05	4.1979988555e-12	8.5378633462e-01	1.4535388279e-01	5.7729307132e-05
3.0787334695e-09	5.0364389909e+02	8.2110335827e+10	4.4275679278e+10	2.3284121900e+00	3.9991300812e-07	2.4563379719e-08	4.1334401005e-04	4.6287141601e-05	5.2007503767e-12	8.5378540741e-01	1.4535467523e-01	5.7729623847e-05
3.8141287483e-09	5.0364390469e+02	1.0172457732e+11	5.4851496883e+10	2.3284380027e+00	5.5366654815e-07	3.3639196232e-08	4.0887026059e-04	5.0756893157e-05	6.4430315492e-12	8.5378362728e-01	1.4535628666e-01	5.7730264174e-05
4.7251826936e-09	5.0364391162e+02	1.2602519265e+11	6.7953484879e+10	2.3284821027e+00	7.2512006594e-07	4.3235636434e-08	4.0125336621e-04	5.8372496685e-05	7.9820657962e-12	8.5378068209e-01	1.4535903999e-01	5.7731356298e-05
5.8538536482e-09	5.0364392021e+02	1.5613226602e+11	8.4185051537e+10	2.3285466823e+00	9.0868022444e-07	5.2677758432e-08	3.9012239226e-04	6.9507067615e-05	9.8887465772e-12	8.5377644146e-01	1.4536307138e-01	5.7732954616e-05
7.2521222472e-09	5.0364393084e+02	1.9343345770e+11	1.0429373690e+11	2.3286307794e+00	1.1111524803e-06	6.2024163254e-08	3.7563774165e-04	8.3998668242e-05	1.2250901269e-11	8.5377095885e-01	1.4536832166e-01	5.7735036215e-05
8.9843853723e-09	5.0364394402e+02	2.3964775545e+11	1.2920564047e+11	2.3287301080e+00	1.3521541512e-06	7.2040065890e-08	3.5853097002e-04	1.0111448120e-04	1.5177333195e-11	8.5376448355e-01	1.4537452301e-01	5.7737495325e-05
1.1130421933e-08	5.0364396035e+02	2.9690428554e+11	1.6006807236e+11	2.3288365679e+00	1.6664341664e-06	8.4240234518e-08	3.4017842134e-04	1.1947212903e-04	1.8802826370e-11	8.5375748830e-01	1.4538117090e-01	5.7740132055e-05
1.3789067061e-08	5.0364398058e+02	3.6784014204e+11	1.9830239220e+11	2.3289406408e+00	2.1055313020e-06	1.0081266318e-07	3.2219986815e-04	1.3745059820e-04	2.3294348044e-11	8.5375051432e-01	1.4538767152e-01	5.7742710667e-05
1.7082763938e-08	5.0364400564e+02	4.5572283619e+11	2.4566946921e+11	2.3290395873e+00	2.7209376690e-06	1.2335936703e-07	3.0508597134e-04	1.5456871354e-04	2.8858752163e-11	8.5374367623e-01	1.4539384205e-01	5.7745159094e-05
2.1163202882e-08	5.0364403669e+02	5.6460315949e+11	3.0435077820e+11	2.3291429740e+00	3.5216095613e-06	1.5026871040e-07	2.8713926782e-04	1.7250564692e-04	3.5752345396e-11	8.5373636619e-01	1.4540029897e-01	5.7747719816e-05
2.6218307404e-08	5.0364407515e+02	6.9950177576e+11	3.7704886621e+11	2.3292625149e+00	4.4758688139e-06	1.7718699186e-07	2.6638865011e-04	1.9325118392e-04	4.4292689796e-11	8.5372788096e-01	1.4540776332e-01	5.7750679987e-05
3.2480888972e-08	5.0364412280e+02	8.6663696851e+11	4.6711181668e+11	2.3293975806e+00	5.5874824592e-06	2.0174062933e-07	2.4295952116e-04	2.1668620621e-04	5.4873169434e-11	8.5371825770e-01	1.4541619136e-01	5.7754022179e-05
4.0239369086e-08	5.0364418183e+02	1.0737082079e+12	5.7868744322e+11	2.3295362755e+00	6.9505720310e-06	2.2605225086e-07	2.1884687522e-04	2.4080294321e-04	6.7981052646e-11	8.5370814686e-01	1.4542484853e-01	5.7757454431e-05
4.9851062446e-08	5.0364425496e+02	1.3302494972e+12	7.1691431390e+11	2.3296630755e+00	8.7780501563e-06	2.5656023316e-07	1.9667037029e-04	2.6297297850e-04	8.4219890223e-11	8.5369830345e-01	1.4543276519e-01	5.7760590796e-05
6.1758632986e-08	5.0364434555e+02	1.6480689664e+12	8.8815840340e+11	2.3297655229e+00	1.1435630238e-05	3.0331887142e-07	1.7847732706e-04	2.8113939844e-04	1.0433728204e-10	8.5368913342e-01	1.4543916021e-01	5.7763122880e-05
7.6510480643e-08	5.0364445779e+02	2.0417972095e+12	1.1003062714e+12	2.3298409716e+00	1.5428638638e-05	3.7742923497e-07	1.6460691222e-04	2.9494923048e-04	1.2925931916e-10	8.5368028158e-01	1.4544387232e-01	5.7764983564e-05
9.4785997765e-08	5.0364459684e+02	2.5295685430e+12	1.3631282683e+12	2.3298984279e+00	2.1265934623e-05	4.8482205554e-07	1.5340314888e-04	3.0605698549e-04	1.6013330279e-10	8.5367066327e-01	1.4544745929e-01	5.7766395316e-05
1.1742685835e-07	5.0364476910e+02	3.1338581557e+12	1.6887284947e+12	2.3299508789e+00	2.9306252587e-05	6.2094514978e-07	1.4256891806e-04	3.1676582118e-04	1.9838057841e-10	8.5365909969e-01	1.4545073283e-01	5.7767679146e-05
1.4547578108e-07	5.0364498251e+02	3.8825130231e+12	2.0921022343e+12	2.3300072865e+00	3.9697619578e-05	7.7025542612e-07	1.3055596296e-04	3.2864072703e-04	2.4576189479e-10	8.5364488260e-01	1.4545425395e-01	5.7769056260e-05
1.8022455153e-07	5.0364524689e+02	4.8100308928e+12	2.5918265307e+12	2.3300712210e+00	5.2335462693e-05	9.0852696284e-07	1.1680506711e-04	3.4226592903e-04	3.0445842037e-10	8.5362790358e-01	1.4545824524e-01	5.7770614098e-05
2.2327351488e-07	5.0364557442e+02	5.9591470089e+12	3.2109157062e+12	2.3301423618e+00	6.6812175163e-05	1.0077847679e-06	1.0149040014e-04	3.5749502189e-04	3.7717218790e-10	8.5360860696e-01	1.4546268740e-01	5.7772343505e-05
2.7660527949e-07	5.0364598019e+02	7.3827996696e+12	3.9778812157e+12	2.3302179032e+00	8.2413271973e-05	1.0444880197e-06	8.5273064526e-05	3.7369075167e-04	4.6725056386e-10	8.5358790609e-01	1.4546740270e-01	5.7774173034e-05
3.4267602534e-07	5.0364648287e+02	9.1465647213e+12	4.9280446355e+12	2.3302935881e+00	9.8198117737e-05	1.0083269881e-06	6.9087149242e-05	3.8992778722e-04	5.7884042170e-10	8.5356702915e-01	1.4547212725e-01	5.7775995337e-05
4.2452862274e-07	5.0364710563e+02	1.1331672288e+13	6.1051642377e+12	2.3303648224e+00	1.1316597407e-04	9.0686600578e-07	5.3916455815e-05	4.0521396892e-04	7.1707905125e-10	8.5354728353e-01	1.4547657411e-01	5.7777693984e-05
5.2593277089e-07	5.0364787714e+02	1.4038746155e+13	7.5634500329e+12	2.3304277357e+00	1.2646401535e-04	7.6260019033e-07	4.0571532267e-05	4.1871555044e-04	8.8833048288e-10	8.5352977720e-01	1.4548050154e-01	5.7779169833e-05
6.5155861036e-07	5.0364883293e+02	1.7392439035e+13	9.3700600414e+12	2.3304799838e+00	1.3755910708e-04	6.0372042915e-07	2.9528295011e-05	4.2992797238e-04	1.1004780037e-09	8.5351519519e-01	1.4548376320e-01	5.7780360819e-05
8.0719180519e-07	5.0365001702e+02	2.1547176483e+13	1.1608192690e+13	2.3305210045e+00	1.4629981932e-04	4.5411480192e-07	2.0884185378e-05	4.3872978868e-04	1.3632862610e-09	8.5350372225e-01	1.4548632396e-01	5.7781248087e-05
1.0000000000e-06	5.0365148392e+02	2.6694271853e+13	1.4380917653e+13	2.3305516958e+00	1.5285410749e-04	3.2788746219e-07	1.4432812331e-05	4.4531345627e-04	1.6888495627e-09	8.5349512754e-01	1.4548823989e-01	5.7781847832e-05
1.2388629240e-06	5.0365330120e+02	3.3070737807e+13	1.7815921410e+13	2.3305737854e+00	1.5757595039e-04	2.2949674230e-07	9.7994463134e-06	4.5004958280e-04	2.0921468768e-09	8.5348894022e-01	1.4548961885e-01	5.7782195373e-05
1.5347813444e-06	5.0365555253e+02	4.0970199193e+13	2.2071385832e+13	2.3305892235e+00	1.6087378615e-04	1.5703268833e-07	6.5680417263e-06	4.5335650694e-04	2.5917287683e-09	8.5348462120e-01	1.4549058258e-01	5.7782329769e-05
1.9013837041e-06	5.0365834157e+02	5.0756409802e+13	2.7343270173e+13	2.3305997891e+00	1.6312352138e-04	1.0574782257e-07	4.3622165901e-06	4.5561570902e-04	3.2105673528e-09	8.5348167609e-01	1.4549124215e-01	5.7782283634e-05
2.3555537753e-06	5.0366179674e+02	6.2879995336e+13	3.3874331255e+13	2.3306069219e+00	1.6463012212e-04	7.0434445990e-08	2.8790908651e-06	4.5713556119e-04	3.9771075569e-09	8.5347970459e-01	1.4549168742e-01	5.7782078437e-05
2.9182082376e-06	5.0366607712e+02	7.7899192672e+13	4.1965296423e+13	2.3306117034e+00	1.6562207781e-04	4.6566469906e-08	1.8922082067e-06	4.5814725970e-04	4.9265668207e-09	8.5347840718e-01	1.4549198590e-01	5.7781723391e-05
3.6152599901e-06	5.0367137977e+02	9.6505538325e+13	5.1988702491e+13	2.3306149089e+00	1.6626163341e-04	3.0633771100e-08	1.2401239490e-06	4.5881591270e-04	6.1025411642e-09	8.5347757141e-01	1.4549218601e-01	5.7781215932e-05
4.4788115623e-06	5.0367794878e+02	1.1955568543e+14	6.4406035982e+13	2.3306170789e+00	1.6665959971e-04	2.0085574946e-08	8.1126724315e-07	4.5925574869e-04	7.5589886332e-09	8.5347705236e-01	1.4549232148e-01	5.7780542487e-05
5.5486335881e-06	5.0368608651e+02	1.4811080869e+14	7.9788960941e+13	2.3306185837e+00	1.6688941959e-04	1.3140170275e-08	5.3008856786e-07	4.5954417215e-04	9.3626769435e-09	8.5347675410e-01	1.4549241541e-01	5.7779678864e-05
6.8739964312e-06	5.0369616747e+02	1.8348540305e+14	9.8845607121e+13	2.3306196742e+00	1.6699880511e-04	8.5835160034e-09	3.4610691876e-07	4.5973292779e-04	1.1596201110e-08	8.5347661447e-01	1.4549248349e-01	5.7778589997e-05
8.5159393183e-06	5.0370865552e+02	2.2730770965e+14	1.2245312190e+14	2.3306205182e+00	1.6701889532e-04	5.6013074904e-09	2.2588328689e-07	4.5985630210e-04	1.4361699394e-08	8.5347659290e-01	1.4549253618e-01	5.7777228979e-05
1.0550081484e-05	5.0372412514e+02	2.8159453092e+14	1.5169797379e+14	2.3306212240e+00	1.6697124174e-04	3.6528174338e-09	1.4739162629e-07	4.5993688322e-04	1.7785422423e-08	8.5347666124e-01	1.4549258024e-01	5.7775535366e-05
1.3070104796e-05	5.0374328780e+02	3.4884384787e+14	1.8792584630e+14	2.3306218561e+00	1.6687270565e-04	2.3812665127e-09	9.6175753389e-08	4.5998949693e-04	2.2023341023e-08	8.5347679724e-01	1.4549261970e-01	5.7773432771e-05
1.6192068245e-05	5.0376702454e+02	4.3214945599e+14	2.3280339359e+14	2.3306224482e+00	1.6673820544e-04	1.5521999882e-09	6.2769569387e-08	4.6002385036e-04	2.7268013043e-08	8.5347698089e-01	1.4549265666e-01	5.7770825734e-05
2.0059753011e-05	5.0379642621e+02	5.3534282372e+14	2.8839466114e+14	2.3306230124e+00	1.6658154247e-04	1.0119609282e-09	4.0983906409e-08	4.6004628879e-04	3.3756967453e-08	8.5347719348e-01	1.4549269188e-01	5.7767595793e-05
2.4851284270e-05	5.0383284335e+02	6.6316859131e+14	3.5725562878e+14	2.3306235494e+00	1.6641501892e-04	6.6004353235e-10	2.6776487985e-08	4.6006095510e-04	4.1782903476e-08	8.5347741808e-01	1.4549272541e-01	5.7763596605e-05
3.0787334695e-05	5.0387794771e+02	8.2150161547e+14	4.4255113462e+14	2.3306240549e+00	1.6624873047e-04	4.3081359841e-10	1.7509448172e-08	4.6007055195e-04	5.1706039914e-08	8.5347764069e-01	1.4549275696e-01	5.7758647959e-05
3.8141287483e-05	5.0393380819e+02	1.0176152845e+15	5.4819941864e+14	2.3306245244e+00	1.6609013672e-04	2.8146810165e-10	1.1462574320e-08	4.6007684150e-04	6.3968979047e-08	8.5347785076e-01	1.4549278627e-01	5.7752528447e-05
4.7251826936e-05	5.0400298462e+02	1.2605130458e+15	6.7905071947e+14	2.3306249556e+00	1.6594408449e-04	1.8412396887e-10	7.5146573962e-09	4.6008097241e-04	7.9114459986e-08	8.5347804124e-01	1.4549281319e-01	5.7744966652e-05
5.8538536482e-05	5.0408864328e+02	1.5613377816e+15	8.4110780801e+14	2.3306253491e+00	1.6581317585e-04	1.2063152569e-10	4.9351493263e-09	4.6008369349e-04	9.7806351487e-08	8.5347820803e-01	1.4549283775e-01	5.7735630661e-05
7.2521222472e-05	5.0419469906e+02	1.9338769168e+15	1.0417980933e+15	2.3306257080e+00	1.6569829275e-04	7.9181927373e-11	3.2481062639e-09	4.6008549314e-04	1.2085414766e-07	8.5347834930e-01	1.4549286016e-01	5.7724115815e-05
8.9843853723e-05	5.0432599022e+02	2.3951850499e+15	1.2903090386e+15	2.3306260377e+00	1.6559912709e-04	5.2092819226e-11	2.1434365573e-09	4.6008669021e-04	1.4924104196e-07	8.5347846469e-01	1.4549288074e-01	5.7709930659e-05
1.1130421933e-04	5.0448849277e+02	2.9663505362e+15	1.5980011248e+15	2.3306263449e+00	1.6551463398e-04	3.4365626596e-11	1.4190591467e-09	4.6008749315e-04	1.8415530653e-07	8.5347855472e-01	1.4549289992e-01	5.7692481233e-05
1.3789067061e-04	5.0468958269e+02	3.6734379224e+15	1.9789155471e+15	2.3306266378e+00	1.6544338030e-04	2.2746813596e-11	9.4323131623e-10	4.6008803854e-04	2.2702411166e-07	8.5347862023e-01	1.4549291820e-01	5.7671054159e-05
1.7082763938e-04	5.0493835587e+02	4.5486444744e+15	2.4503972435e+15	2.3306269251e+00	1.6538379337e-04	1.5117555291e-11	6.3002195385e-10	4.6008841620e-04	2.7954796774e-07	8.5347866203e-01	1.4549293613e-01	5.7644799405e-05
2.1163202882e-04	5.0524601702e+02	5.6317162690e+15	3.0338577512e+15	2.3306272165e+00	1.6533432815e-04	1.0097076078e-11	4.2334546397e-10	4.6008868550e-04	3.4373250930e-07	8.5347868064e-01	1.4549295433e-01	5.7612714397e-05
2.6218307404e-04	5.0562634992e+02	6.9716773461e+15	3.7557067099e+15	2.3306275224e+00	1.6529357533e-04	6.7848608394e-12	2.8656784064e-10	4.6008888603e-04	4.2191218488e-07	8.5347867611e-01	1.4549297342e-01	5.7573632171e-05
3.2480888972e-04	5.0609628295e+02	8.6289340129e+15	4.6484854579e+15	2.3306278539e+00	1.6526032957e-04	4.5930833829e-12	1.9573891371e-10	4.6008904454e-04	5.1675737459e-07	8.5347864789e-01	1.4549299412e-01	5.7526217818e-05
4.0239369086e-04	5.0667656405e+02	1.0677825110e+16	5.7522408684e+15	2.3306282233e+00	1.6523363334e-04	3.1376383450e-12	1.3518439662e-10	4.6008917950e-04	6.3125238392e-07	8.5347859479e-01	1.4549301718e-01	5.7468979487e-05
4.9851062446e-04	5.0739255835e+02	1.3209697149e+16	7.1161819294e+15	2.3306286436e+00	1.6521280533e-04	2.1672477633e-12	9.4633879164e-11	4.6008930402e-04	7.6862667320e-07	8.5347851493e-01	1.4549304342e-01	5.7400302774e-05
6.1758632986e-04	5.0827517983e+02	1.6336589553e+16	8.8006649857e+15	2.3306291288e+00	1.6519745576e-04	1.5173138379e-12	6.7348837244e-11	4.6008942776e-04	9.3221596645e-07	8.5347840578e-01	1.4549307371e-01	5.7318520166e-05
7.6510480643e-04	5.0936196194e+02	2.0195618206e+16	1.0879555147e+16	2.3306296933e+00	1.6518748217e-04	1.0798631665e-12	4.8902022088e-11	4.6008955810e-04	1.1252246389e-06	8.5347826432e-01	1.4549310895e-01	5.7222029832e-05
9.4785997765e-04	5.1069826304e+02	2.4954142981e+16	1.3443010028e+16	2.3306303511e+00	1.6518302854e-04	7.8396107543e-13	3.6381431834e-11	4.6008970080e-04	1.3503582714e-06	8.5347808724e-01	1.4549315002e-01	5.7109479331e-05
1.1742685835e-03	5.1233858621e+02	3.0815794722e+16	1.6600726466e+16	2.3306311143e+00	1.6518437850e-04	5.8294388913e-13	2.7871378766e-11	4.6008986019e-04	1.6092993881e-06	8.5347787143e-01	1.4549319766e-01	5.6980027699e-05
1.4547578108e-03	5.1434796969e+02	3.8027417002e+16	2.0485680031e+16	2.3306319903e+00	1.6519174524e-04	4.4609629473e-13	2.2114881027e-11	4.6009003902e-04	1.9020159085e-06	8.5347761465e-01	1.4549325235e-01	5.6833691159e-05
1.8022455152e-03	5.1680337155e+02	4.6886947394e+16	2.5258370685e+16	2.3306329782e+00	1.6520492489e-04	3.5323331908e-13	1.8295493003e-11	4.6009023797e-04	2.2259276111e-06	8.5347731652e-01	1.4549331403e-01	5.6671759804e-05
2.2327351488e-03	5.1979493011e+02	5.7752224341e+16	3.1111567112e+16	2.3306340641e+00	1.6522281406e-04	2.9118991285e-13	1.5899211730e-11	4.6009045483e-04	2.5750163609e-06	8.5347697973e-01	1.4549338183e-01	5.6497242355e-05
2.7660527949e-03	5.2342693288e+02	7.1050667129e+16	3.8275521531e+16	2.3306352160e+00	1.6524287309e-04	2.5157935567e-13	1.4632730282e-11	4.6009068355e-04	2.9390496121e-06	8.5347661131e-01	1.4549345374e-01	5.6315254289e-05
3.4267602534e-03	5.2781827608e+02	8.7289754934e+16	4.7023615146e+16	2.3306363791e+00	1.6526075130e-04	2.2942424722e-13	1.4386578264e-11	4.6009091345e-04	3.3031778143e-06	8.5347622339e-01	1.4549352636e-01	5.6133219025e-05
4.2452862274e-03	5.3310215727e+02	1.0706825341e+17	5.7678406583e+16	2.3306374747e+00	1.6527045457e-04	2.2244096059e-13	1.5244357796e-11	4.6009112891e-04	3.6482272171e-06	8.5347583287e-01	1.4549359477e-01	5.5960721486e-05
5.2593277089e-03	5.3942473153e+02	1.3108824007e+17	7.0618110930e+16	2.3306384033e+00	1.6526556980e-04	2.3091384362e-13	1.7558438986e-11	4.6009130993e-04	3.9519825559e-06	8.5347545899e-01	1.4549365275e-01	5.5808866834e-05
6.5155861036e-03	5.4694249713e+02	1.6016820000e+17	8.6283655578e+16	2.3306390587e+00	1.6524259341e-04	2.5828413745e-13	2.2151488370e-11	4.6009143266e-04	4.1915819027e-06	8.5347511775e-01	1.4549369303e-01	5.5689083266e-05
8.0719180519e-03	5.5581827887e+02	1.9525782288e+17	1.0518665305e+17	2.3306393163e+00	1.6520390934e-04	3.1287938427e-13	3.0794966628e-11	4.6009147474e-04	4.3468142578e-06	8.5347481368e-01	1.4549370911e-01	5.5611473419e-05
1.0000000000e-02	5.6621584782e+02	2.3745562231e+17	1.2791889425e+17	2.3306390712e+00	1.6516788778e-04	4.1186919674e-13	4.7352202857e-11	4.6009140954e-04	4.4036961488e-06	8.5347452694e-01	1.4549369380e-01	5.5583026300e-05
1.2388629240e-02	5.7829343552e+02	2.8803105249e+17	1.5516426576e+17	2.3306382155e+00	1.6517471835e-04	5.8987064063e-13	8.0599331183e-11	4.6009120693e-04	4.3573863489e-06	8.5347420145e-01	1.4549364040e-01	5.5606159810e-05
1.5347813444e-02	5.9219661660e+02	3.4845332835e+17	1.8771427791e+17	2.3306366467e+00	1.6528206087e-04	9.1773963761e-13	1.5146000572e-10	4.6009082772e-04	4.2134917294e-06	8.5347375119e-01	1.4549354320e-01	5.5678068139e-05
1.9013837041e-02	6.0805117395e+02	4.2042956985e+17	2.2648860323e+17	2.3306344458e+00	1.6550628660e-04	1.5432930806e-12	3.1213275602e-10	4.6009023075e-04	3.9872292425e-06	8.5347314475e-01	1.4549340583e-01	5.5791144183e-05
2.3555537753e-02	6.2595655858e+02	5.0595514040e+17	2.7256215003e+17	2.3306321178e+00	1.6568467760e-04	2.7766355615e-12	6.9745328974e-10	4.6008938264e-04	3.7006165188e-06	8.5347259805e-01	1.4549326053e-01	5.5934391803e-05
2.9182082376e-02	6.4598038277e+02	6.0737902876e+17	3.2720028020e+17	2.3306302909e+00	1.6560659938e-04	5.2739966167e-12	1.6649725570e-09	4.6008804942e-04	3.3785364454e-06	8.5347239550e-01	1.4549314650e-01	5.6095385237e-05
3.6152599901e-02	6.6815407238e+02	7.2748742144e+17	3.9190394250e+17	2.3306288432e+00	1.6537642554e-04	1.0454778080e-11	4.1821668316e-09	4.6008523798e-04	3.0448333939e-06	8.5347239794e-01	1.4549305616e-01	5.6262199207e-05
4.4788115623e-02	6.9246943641e+02	8.6960988062e+17	4.6846688658e+17	2.3306272923e+00	1.6529681103e-04	2.1406578389e-11	1.0883744719e-08	4.6007821469e-04	2.7194168366e-06	8.5347224953e-01	1.4549295938e-01	5.6424866708e-05
5.5486335881e-02	7.1887559534e+02	1.0377533206e+18	5.5904790403e+17	2.3306248271e+00	1.6599006010e-04	4.4956058308e-11	2.8934928273e-08	4.6005964665e-04	2.4168136526e-06	8.5347133385e-01	1.4549280555e-01	5.6576103815e-05
6.8739964312e-02	7.4727552883e+02	1.2367711353e+18	6.6626232973e+17	2.3306193162e+00	1.6914862452e-04	9.7376228469e-11	7.7988772361e-08	4.6000944276e-04	2.1460731800e-06	8.5346804248e-01	1.4549246150e-01	5.6711332514e-05
8.5159393183e-02	7.7752150067e+02	1.4725786688e+18	7.9329892929e+17	2.3306062044e+00	1.7833011377e-04	2.2300145171e-10	2.1365182134e-07	4.5987104881e-04	1.9115985354e-06	8.5345901398e-01	1.4549164277e-01	5.6828237296e-05
1.0550081484e-01	8.0940879669e+02	1.7524328635e+18	9.4407090022e+17	2.3305801289e+00	1.9726967925e-04	5.4806950876e-10	5.9387098108e-07	4.5948533530e-04	1.7144087673e-06	8.5344078141e-01	1.4549001465e-01	5.6926174802e-05
1.3070104796e-01	8.4266756026e+02	2.0853002838e+18	1.1234131720e+18	2.3305388674e+00	2.2588728204e-04	1.3891339657e-09	1.6278102454e-06	4.5844236332e-04	1.5534328158e-06	8.5341363433e-01	1.4548743995e-01	5.7005623416e-05
1.6192068245e-01	8.7695303787e+02	2.4823399633e+18	1.3373426834e+18	2.3304823297e+00	2.5997748542e-04	3.3800588172e-09	4.2100685616e-06	4.5584693571e-04	1.4265985515e-06	8.5338195603e-01	1.4548390904e-01	5.7067611446e-05
2.0059753011e-01	9.1183529459e+02	2.9575409290e+18	1.5934039895e+18	2.3304088738e+00	2.9337795608e-04	7.4144082404e-09	9.8746724251e-06	4.5016364469e-04	1.3316609911e-06	8.5335215577e-01	1.4547932375e-01	5.7113212959e-05
2.4851284270e-01	9.4679050279e+02	3.5285755102e+18	1.9011293282e+18	2.3303170631e+00	3.1884442818e-04	1.3961391929e-08	2.0335238823e-05	4.3967828292e-04	1.2668069219e-06	8.5333166987e-01	1.4547359231e-01	5.7143284410e-05
3.0787334695e-01	9.8119731920e+02	4.2179415414e+18	2.2726494774e+18	2.3302116009e+00	3.3036234039e-04	2.1896355135e-08	3.5999068612e-05	4.2398581787e-04	1.2310952750e-06	8.5332626135e-01	1.4546700761e-01	5.7158392703e-05
3.8141287483e-01	1.0143436415e+03	5.0544631049e+18	2.7234973374e+18	2.3301041649e+00	3.2808109381e-04	2.8802225850e-08	5.4824424815e-05	4.0513131834e-04	1.2248076052e-06	8.5333500702e-01	1.4546030225e-01	5.7158666305e-05
4.7251826936e-01	1.0454509269e+03	6.0752177495e+18	3.2736456634e+18	2.3300081410e+00	3.1819457223e-04	3.3043317121e-08	7.3259791649e-05	3.8667128351e-04	1.2497912820e-06	8.5335077624e-01	1.4545430940e-01	5.7143502338e-05
5.8538536482e-01	1.0737244901e+03	7.3279455172e+18	3.9488052821e+18	2.3299348350e+00	3.0758465223e-04	3.4573359589e-08	8.7974521108e-05	3.7194097698e-04	1.3098380916e-06	8.5336587838e-01	1.4544973030e-01	5.7111295442e-05
