#P (bar)        	T (K)           	n_<tot> (cm-3)  	n_g (cm-3)      	m (g/mol)       	H2O1            	C1O2            	C1O1            	C1H4            	H3N1            	H2              	He              	N2              
3.0787334695e-09	5.0364389909e+02	8.2106417047e+10	4.4275679278e+10	2.5376721499e+00	3.9463692708e-07	2.4289157417e-07	4.1095383041e-03	4.5548837419e-04	1.6198087735e-11	8.4710642233e-01	1.4436591660e-01	5.7335877473e-04
3.8141287483e-09	5.0364390469e+02	1.0172948305e+11	5.4851496883e+10	2.5379437869e+00	5.4783610890e-07	3.3370512302e-07	4.0670749642e-03	4.9835015285e-04	2.0067706827e-11	8.4709005321e-01	1.4438137011e-01	5.7342053899e-04
4.7251826936e-09	5.0364391162e+02	1.2605220179e+11	6.7953484879e+10	2.5384133170e+00	7.1874039559e-07	4.2992950588e-07	3.9937487463e-03	5.7241966669e-04	2.4862189255e-11	8.4706182592e-01	1.4440808490e-01	5.7352655635e-04
5.8538536482e-09	5.0364392021e+02	1.5620390497e+11	8.4185051537e+10	2.5391042942e+00	9.0151334952e-07	5.2472318392e-07	3.8859070566e-03	6.8140977350e-04	3.0802752071e-11	8.4702029424e-01	1.4444739424e-01	5.7368221106e-04
7.2521222472e-09	5.0364393084e+02	1.9358395490e+11	1.0429373690e+11	2.5400060676e+00	1.1029639984e-06	6.1876375558e-07	3.7451577148e-03	8.2368177736e-04	3.8163463257e-11	8.4696603141e-01	1.4449869951e-01	5.7388526927e-04
8.9843853723e-09	5.0364394402e+02	2.3992466995e+11	1.2920564047e+11	2.5410724944e+00	1.3428505002e-06	7.1991095678e-07	3.5786963461e-03	9.9196174930e-04	4.7283794488e-11	8.4690176011e-01	1.4455936908e-01	5.7412544056e-04
1.1130421933e-08	5.0364396035e+02	2.9736750307e+11	1.6006807236e+11	2.5422157079e+00	1.6563607668e-06	8.4375558517e-07	3.4001665164e-03	1.1724182497e-03	5.8584095767e-11	8.4683272240e-01	1.4462441145e-01	5.7438309261e-04
1.3789067061e-08	5.0364398058e+02	3.6855913865e+11	1.9830239220e+11	2.5433306387e+00	2.0964910826e-06	1.0133174230e-06	3.2259415063e-03	1.3484738284e-03	7.2584837164e-11	8.4676520393e-01	1.4468784414e-01	5.7463461858e-04
1.7082763938e-08	5.0364400564e+02	4.5678324316e+11	2.4566946921e+11	2.5443834350e+00	2.7175333434e-06	1.2465407470e-06	3.0612794244e-03	1.5147957068e-03	8.9931013095e-11	8.4670120054e-01	1.4474774030e-01	5.7487236214e-04
2.1163202882e-08	5.0364403669e+02	5.6613646935e+11	3.0435077820e+11	2.5454835288e+00	3.5301765452e-06	1.5283601987e-06	2.8891262367e-03	1.6886435903e-03	1.1142295271e-10	8.4663412913e-01	1.4481032655e-01	5.7512086160e-04
2.6218307404e-08	5.0364407515e+02	7.0171735583e+11	3.7704886621e+11	2.5467607361e+00	4.5035745434e-06	1.8150908155e-06	2.6892957493e-03	1.8904883142e-03	1.3805318669e-10	8.4655620156e-01	1.4488298993e-01	5.7540929386e-04
3.2480888972e-08	5.0364412280e+02	8.6982462604e+11	4.6711181668e+11	2.5482052285e+00	5.6473673320e-06	2.0850632327e-06	2.4633487838e-03	2.1187580079e-03	1.7105052498e-10	8.4646802935e-01	1.4496516875e-01	5.7573548330e-04
4.0239369086e-08	5.0364418183e+02	1.0782170005e+12	5.7868744322e+11	2.5496798707e+00	7.0746490907e-06	2.3676104133e-06	2.2326065810e-03	2.3518720227e-03	2.1193523662e-10	8.4637772619e-01	1.4504906718e-01	5.7606861205e-04
4.9851062446e-08	5.0364425496e+02	1.3364533053e+12	7.1691431390e+11	2.5509982391e+00	9.0489805824e-06	2.7485309088e-06	2.0261271974e-03	2.5603041158e-03	2.6258829788e-10	8.4629642024e-01	1.4512403086e-01	5.7636654490e-04
6.1758632986e-08	5.0364434555e+02	1.6563300594e+12	8.8815840340e+11	2.5519966450e+00	1.2061813657e-05	3.3796754244e-06	1.8689445285e-03	2.7186511150e-03	3.2533753890e-10	8.4623319961e-01	1.4518082010e-01	5.7659259582e-04
7.6510480643e-08	5.0364445779e+02	2.0524668541e+12	1.1003062714e+12	2.5526197981e+00	1.6900881505e-05	4.4830098973e-06	1.7691856746e-03	2.8184456688e-03	4.0306661162e-10	8.4619057671e-01	1.4521630716e-01	5.7673428740e-04
9.4785997765e-08	5.0364459684e+02	2.5430617042e+12	1.3631282683e+12	2.5529583296e+00	2.4617742976e-05	6.3204194418e-06	1.7123688595e-03	2.8740307205e-03	4.9935105936e-10	8.4616222002e-01	1.4523556935e-01	5.7681171901e-04
1.1742685835e-07	5.0364476910e+02	3.1507506281e+12	1.6887284947e+12	2.5531585060e+00	3.6512489246e-05	9.1701692410e-06	1.6750372859e-03	2.9088865741e-03	6.1862303314e-10	8.4613788568e-01	1.4524694221e-01	5.7685782343e-04
1.4547578108e-07	5.0364498251e+02	3.9036025568e+12	2.0921022343e+12	2.5533260091e+00	5.4272844805e-05	1.3345133648e-05	1.6398950900e-03	2.9401572173e-03	7.6637235117e-10	8.4610946661e-01	1.4525647141e-01	5.7689649002e-04
1.8022455153e-07	5.0364524689e+02	4.8363908060e+12	2.5918265307e+12	2.5535186590e+00	8.0094581754e-05	1.9181385018e-05	1.5971109296e-03	2.9774534221e-03	9.4939640508e-10	8.4607123316e-01	1.4526743188e-01	5.7694071978e-04
2.2327351488e-07	5.0364557442e+02	5.9922081407e+12	3.2109157062e+12	2.5537687360e+00	1.1664763797e-04	2.6951775046e-05	1.5407965261e-03	3.0264480848e-03	1.1761111538e-09	8.4601851207e-01	1.4528166009e-01	5.7699780111e-04
2.7660527949e-07	5.0364598019e+02	7.4244741131e+12	3.9778812157e+12	2.5540974633e+00	1.6684374436e-04	3.6706654161e-05	1.4670177535e-03	3.0910631343e-03	1.4569363083e-09	8.4594706094e-01	1.4530036298e-01	5.7707253417e-04
3.4267602534e-07	5.0364648287e+02	9.1994147849e+12	4.9280446355e+12	2.5545190288e+00	2.3339094527e-04	4.8078780698e-05	1.3734912707e-03	3.1739802980e-03	1.8047723724e-09	8.4585329983e-01	1.4532433599e-01	5.7716814249e-04
4.2452862274e-07	5.0364710563e+02	1.1399122516e+13	6.1051642377e+12	2.5550396716e+00	3.1819045941e-04	6.0139847913e-05	1.2600156968e-03	3.2763316084e-03	2.2355918682e-09	8.4573497001e-01	1.4535395724e-01	5.7728605209e-04
5.2593277089e-07	5.0364787714e+02	1.4125334026e+13	7.5634500329e+12	2.5556556632e+00	4.2169590131e-04	7.1418019420e-05	1.1288651537e-03	3.3972997463e-03	2.7691735432e-09	8.4559197834e-01	1.4538902268e-01	5.7742553131e-04
6.5155861036e-07	5.0364883293e+02	1.7504094183e+13	9.3700600414e+12	2.5563531050e+00	5.4241458685e-04	8.0152815792e-05	9.8479103230e-04	3.5338966778e-03	3.4300134409e-09	8.4542691856e-01	1.4542868427e-01	5.7758341912e-04
8.0719180519e-07	5.0365001702e+02	2.1691508697e+13	1.1608192690e+13	2.5571059621e+00	6.7671662913e-04	8.4751728933e-05	8.3447756902e-04	3.6809763374e-03	4.2484545754e-09	8.4524516941e-01	1.4547150897e-01	5.7775395464e-04
1.0000000000e-06	5.0365148392e+02	2.6880852680e+13	1.4380917653e+13	2.5578791222e+00	8.1907961482e-04	8.4297258258e-05	6.8560541453e-04	3.8316956456e-03	5.2620865045e-09	8.4505443423e-01	1.4551549316e-01	5.7792907628e-04
1.2388629240e-06	5.0365330120e+02	3.3311384503e+13	1.7815921410e+13	2.5586327701e+00	9.6262667949e-04	7.8852738775e-05	5.4558531086e-04	3.9785061562e-03	6.5174806618e-09	8.4486385540e-01	1.4555840063e-01	5.7809964299e-04
1.5347813444e-06	5.0365555253e+02	4.1279302116e+13	2.2071385832e+13	2.5593301498e+00	1.0999219000e-03	6.9440387681e-05	4.2041624519e-04	4.1143488883e-03	8.0723439622e-09	8.4468305308e-01	1.4559806156e-01	5.7825716745e-04
1.9013837041e-06	5.0365834157e+02	5.1151342075e+13	2.7343270173e+13	2.5599421576e+00	1.2241054603e-03	5.7719940874e-05	3.1396083790e-04	4.2336297031e-03	9.9981765702e-09	8.4452062217e-01	1.4563287051e-01	5.7839504417e-04
2.3555537753e-06	5.0366179674e+02	6.3381685684e+13	3.3874331255e+13	2.5604519511e+00	1.3301756652e-03	4.5493292483e-05	2.2770052924e-04	4.3330358118e-03	1.2383549196e-08	8.4438264521e-01	1.4566186843e-01	5.7850944475e-04
2.9182082376e-06	5.0366607712e+02	7.8532940787e+13	4.1965296423e+13	2.5608559016e+00	1.4158559878e-03	3.4223803214e-05	1.6092099230e-04	4.4118126240e-03	1.5338139713e-08	8.4427167202e-01	1.4568484696e-01	5.7859952903e-04
3.6152599901e-06	5.0367137977e+02	9.7302145100e+13	5.1988702491e+13	2.5611617827e+00	1.4816185371e-03	2.4769240816e-05	1.1129595977e-04	4.4714431332e-03	1.8997716038e-08	8.4418677592e-01	1.4570224719e-01	5.7866701768e-04
4.4788115623e-06	5.0367794878e+02	1.2055293580e+14	6.4406035982e+13	2.5613846215e+00	1.5299293196e-03	1.7389850801e-05	7.5674434475e-05	4.5148453339e-03	2.3530295427e-08	8.4412456160e-01	1.4571492356e-01	5.7871524695e-04
5.5486335881e-06	5.0368608651e+02	1.4935532773e+14	7.9788960941e+13	2.5615420330e+00	1.5641859228e-03	1.1934428907e-05	5.0802104288e-05	4.5454565258e-03	2.9143757539e-08	8.4408052558e-01	1.4572387804e-01	5.7874811079e-04
6.8739964312e-06	5.0369616747e+02	1.8503492298e+14	9.8845607121e+13	2.5616506842e+00	1.5878259249e-03	8.0578463557e-06	3.3794899309e-05	4.5665359448e-03	3.6095241860e-08	8.4405017724e-01	1.4573005874e-01	5.7876925890e-04
8.5159393183e-06	5.0370865552e+02	2.2923382447e+14	1.2245312190e+14	2.5617244619e+00	1.6038146770e-03	5.3792474528e-06	2.2340543266e-05	4.5808017377e-03	4.4702726700e-08	8.4402967131e-01	1.4573425564e-01	5.7878167852e-04
1.0550081484e-05	5.0372412514e+02	2.8398605826e+14	1.5169797379e+14	2.5617740188e+00	1.6144716766e-03	3.5638212723e-06	1.4707235370e-05	4.5903397009e-03	5.5359269925e-08	8.4401601267e-01	1.4573707471e-01	5.7878758607e-04
1.3070104796e-05	5.0374328780e+02	3.5181095684e+14	1.8792584630e+14	2.5618070906e+00	1.6214998073e-03	2.3493554217e-06	9.6567070438e-06	4.5966642446e-03	6.8550489654e-08	8.4400700798e-01	1.4573895602e-01	5.7878849084e-04
1.6192068245e-05	5.0376702454e+02	4.3582875765e+14	2.3280339359e+14	2.5618290941e+00	1.6260981402e-03	1.5439115876e-06	6.3308712053e-06	4.6008351462e-03	8.4875974075e-08	8.4400111519e-01	1.4574020770e-01	5.7878531991e-04
2.0059753011e-05	5.0379642621e+02	5.3990366349e+14	2.8839466114e+14	2.5618437322e+00	1.6290879568e-03	1.0127362309e-06	4.1474143476e-06	4.6035761395e-03	1.0507543057e-07	8.4399727903e-01	1.4574104040e-01	5.7877854226e-04
2.4851284270e-05	5.0383284335e+02	6.6882083484e+14	3.5725562878e+14	2.5618534976e+00	1.6310215130e-03	6.6369032286e-07	2.7166086551e-06	4.6053735784e-03	1.3006051059e-07	8.4399479012e-01	1.4574159591e-01	5.7876826676e-04
3.0787334695e-05	5.0387794771e+02	8.2850528500e+14	4.4255113462e+14	2.5618600515e+00	1.6322655947e-03	4.3482916470e-07	1.7799836781e-06	4.6065508692e-03	1.6095336778e-07	8.4399317719e-01	1.4574196873e-01	5.7875430886e-04
3.8141287483e-05	5.0393380819e+02	1.0262924844e+15	5.4819941864e+14	2.5618644952e+00	1.6330617467e-03	2.8495763499e-07	1.1671338278e-06	4.6073215950e-03	1.9913310504e-07	8.4399212951e-01	1.4574222151e-01	5.7873622861e-04
4.7251826936e-05	5.0400298462e+02	1.2712627176e+15	6.7905071947e+14	2.5618675568e+00	1.6335680787e-03	1.8687030873e-07	7.6614220883e-07	4.6078261891e-03	2.4629130894e-07	8.4399144307e-01	1.4574239567e-01	5.7871334531e-04
5.8538536482e-05	5.0408864328e+02	1.5746539530e+15	8.4110780801e+14	2.5618697177e+00	1.6338876111e-03	1.2268063720e-07	5.0368350537e-07	4.6081567303e-03	3.0449780758e-07	8.4399098419e-01	1.4574251859e-01	5.7868473324e-04
7.2521222472e-05	5.0419469906e+02	1.9503712627e+15	1.0417980933e+15	2.5618712975e+00	1.6340872101e-03	8.0662012700e-08	3.3178836492e-07	4.6083734898e-03	3.7627754028e-07	8.4399066504e-01	1.4574260845e-01	5.7864920244e-04
8.9843853723e-05	5.0432599022e+02	2.4156147682e+15	1.2903090386e+15	2.5618725099e+00	1.6342101146e-03	5.3139708511e-08	2.1910235335e-07	4.6085158819e-03	4.6469887185e-07	8.4399042755e-01	1.4574267741e-01	5.7860526726e-04
1.1130421933e-04	5.0448849277e+02	2.9916527694e+15	1.5980011248e+15	2.5618735001e+00	1.6342841688e-03	3.5095940684e-08	1.4513987663e-07	4.6086096714e-03	5.7347264181e-07	8.4399023272e-01	1.4574273373e-01	5.7855110524e-04
1.3789067061e-04	5.0468958269e+02	3.7047722268e+15	1.9789155471e+15	2.5618743693e+00	1.6343272102e-03	2.3251763836e-08	9.6518066090e-08	4.6086717022e-03	7.0705944818e-07	8.4399005359e-01	1.4574278316e-01	5.7848450903e-04
1.7082763938e-04	5.0493835587e+02	4.5874451669e+15	2.4503972435e+15	2.5618751906e+00	1.6343505820e-03	1.5464867713e-08	6.4493006121e-08	4.6087129924e-03	8.7077976751e-07	8.4398987062e-01	1.4574282987e-01	5.7840283502e-04
2.1163202882e-04	5.0524601702e+02	5.6797568726e+15	3.0338577512e+15	2.5618760201e+00	1.6343614180e-03	1.0335432981e-08	4.3349824554e-08	4.6087407576e-03	1.0709170305e-06	8.4398966860e-01	1.4574287705e-01	5.7830295425e-04
2.6218307404e-04	5.0562634992e+02	7.0311498118e+15	3.7557067099e+15	2.5618769041e+00	1.6343641238e-03	6.9485089790e-09	2.9351453864e-08	4.6087597331e-03	1.3147971218e-06	8.4398943458e-01	1.4574292731e-01	5.7818121422e-04
3.2480888972e-04	5.0609628295e+02	8.7025459303e+15	4.6484854579e+15	2.5618778833e+00	1.6343613328e-03	4.7057609544e-09	2.0052450277e-08	4.6087730360e-03	1.6108183126e-06	8.4398915658e-01	1.4574298299e-01	5.7803342507e-04
4.0239369086e-04	5.0667656405e+02	1.0768918728e+16	5.7522408684e+15	2.5618789962e+00	1.6343545173e-03	3.2156330439e-09	1.3851168498e-08	4.6087827288e-03	1.9683928425e-06	8.4398882261e-01	1.4574304627e-01	5.7785488939e-04
4.9851062446e-04	5.0739255835e+02	1.3322394701e+16	7.1161819294e+15	2.5618802807e+00	1.6343443684e-03	2.2216595800e-09	9.6974963082e-09	4.6087901861e-03	2.3977451517e-06	8.4398842021e-01	1.4574311930e-01	5.7764050353e-04
6.1758632986e-04	5.0827517983e+02	1.6475970131e+16	8.8006649857e+15	2.5618817742e+00	1.6343310112e-03	1.5556762057e-09	6.9020949150e-09	4.6087963329e-03	2.9094931620e-06	8.4398793615e-01	1.4574320421e-01	5.7738496700e-04
7.6510480643e-04	5.0936196194e+02	2.0367932147e+16	1.0879555147e+16	2.5618835130e+00	1.6343140883e-03	1.1072795087e-09	5.0118773794e-09	4.6088017978e-03	3.5139211494e-06	8.4398735660e-01	1.4574330307e-01	5.7708314588e-04
9.4785997765e-04	5.1069826304e+02	2.5167070522e+16	1.3443010028e+16	2.5618855299e+00	1.6342927155e-03	8.0388978231e-10	3.7287269895e-09	4.6088070104e-03	4.2198424601e-06	8.4398666755e-01	1.4574341773e-01	5.7673064087e-04
1.1742685835e-03	5.1233858621e+02	3.1078756250e+16	1.6600726466e+16	2.5618878497e+00	1.6342652875e-03	5.9773496698e-10	2.8564700981e-09	4.6088122592e-03	5.0329597104e-06	8.4398585581e-01	1.4574354960e-01	5.7632460630e-04
1.4547578108e-03	5.1434796969e+02	3.8351942722e+16	2.0485680031e+16	2.5618904830e+00	1.6342290966e-03	4.5735593881e-10	2.2663567003e-09	4.6088177233e-03	5.9536776475e-06	8.4398491044e-01	1.4574369929e-01	5.7586484217e-04
1.8022455152e-03	5.1680337155e+02	4.7287114395e+16	2.5258370685e+16	2.5618934176e+00	1.6341797218e-03	3.6207105879e-10	1.8747423051e-09	4.6088234851e-03	6.9744327596e-06	8.4398382487e-01	1.4574386609e-01	5.7535512748e-04
2.2327351488e-03	5.1979493011e+02	5.8245168824e+16	3.1111567112e+16	2.5618966082e+00	1.6341101790e-03	2.9838683964e-10	1.6289557674e-09	4.6088295289e-03	8.0767944808e-06	8.4398259934e-01	1.4574404742e-01	5.7480466728e-04
2.7660527949e-03	5.2342693288e+02	7.1657179030e+16	3.8275521531e+16	2.5618999662e+00	1.6340099013e-03	2.5770449872e-10	1.4989308276e-09	4.6088357336e-03	9.2288663537e-06	8.4398124347e-01	1.4574423823e-01	5.7422938973e-04
3.4267602534e-03	5.2781827608e+02	8.8034961402e+16	4.7023615146e+16	2.5619033522e+00	1.6338637622e-03	2.3491851423e-10	1.4734314618e-09	4.6088418646e-03	1.0383826222e-05	8.4397977797e-01	1.4574443058e-01	5.7365267441e-04
4.2452862274e-03	5.3310215727e+02	1.0798239708e+17	5.7678406583e+16	2.5619065759e+00	1.6336515203e-03	2.2768350692e-10	1.5609959008e-09	4.6088475729e-03	1.1480672943e-05	8.4397823458e-01	1.4574461363e-01	5.7310497885e-04
5.2593277089e-03	5.3942473153e+02	1.3220755856e+17	7.0618110930e+16	2.5619094074e+00	1.6333481761e-03	2.3628379300e-10	1.7976820200e-09	4.6088524081e-03	1.2448197470e-05	8.4397665283e-01	1.4574477429e-01	5.7262185558e-04
6.5155861036e-03	5.4694249713e+02	1.6153591556e+17	8.6283655578e+16	2.5619116020e+00	1.6329256814e-03	2.6422902604e-10	2.2676709675e-09	4.6088558416e-03	1.3212658409e-05	8.4397507298e-01	1.4574489861e-01	5.7224011993e-04
8.0719180519e-03	5.5581827887e+02	1.9692525694e+17	1.0518665305e+17	2.5619128955e+00	1.6323519986e-03	3.2000779999e-10	3.1521579602e-09	4.6088573701e-03	1.3708540259e-05	8.4397352576e-01	1.4574497684e-01	5.7199247727e-04
1.0000000000e-02	5.6621584782e+02	2.3948346339e+17	1.2791889425e+17	2.5619131879e+00	1.6316124340e-03	4.2105728149e-10	4.8458297278e-09	4.6088560994e-03	1.3890348677e-05	8.4397201819e-01	1.4574499345e-01	5.7190163787e-04
1.2388629240e-02	5.7829343552e+02	2.9049081103e+17	1.5516426576e+17	2.5619123333e+00	1.6306937359e-03	6.0230386645e-10	8.2432478880e-09	4.6088509797e-03	1.3742275205e-05	8.4397052119e-01	1.4574494484e-01	5.7197547917e-04
1.5347813444e-02	5.9219661660e+02	3.5142903623e+17	1.8771427791e+17	2.5619102463e+00	1.6296137845e-03	9.3463115694e-10	1.5470204818e-08	4.6088396576e-03	1.3282514422e-05	8.4396894921e-01	1.4574482615e-01	5.7220488279e-04
1.9013837041e-02	6.0805117395e+02	4.2401975824e+17	2.2648860323e+17	2.5619067449e+00	1.6284490679e-03	1.5652059697e-09	3.1815475426e-08	4.6088163595e-03	1.2560430336e-05	8.4396712356e-01	1.4574462706e-01	5.7256512029e-04
2.3555537753e-02	6.2595655858e+02	5.1027508359e+17	2.7256215003e+17	2.5619012912e+00	1.6274017735e-03	2.8063861707e-09	7.0968550392e-08	4.6087660835e-03	1.1647205315e-05	8.4396469061e-01	1.4574431700e-01	5.7302046257e-04
2.9182082376e-02	6.4598038277e+02	6.1256333826e+17	3.2720028020e+17	2.5618925455e+00	1.6269145826e-03	5.3323078131e-09	1.6944479003e-07	4.6086491312e-03	1.0622889028e-05	8.4396097896e-01	1.4574381977e-01	5.7353053260e-04
3.6152599901e-02	6.6815407238e+02	7.3369320490e+17	3.9190394250e+17	2.5618779736e+00	1.6277116160e-03	1.0609904400e-08	4.2640661878e-07	4.6083600423e-03	9.5637274706e-06	8.4395496794e-01	1.4574299122e-01	5.7405649948e-04
4.4788115623e-02	6.9246943641e+02	8.7702076814e+17	4.6846688658e+17	2.5618550494e+00	1.6300691984e-03	2.1805885687e-08	1.1117027592e-06	4.6076207159e-03	8.5329378365e-06	8.4394633605e-01	1.4574168758e-01	5.7456591548e-04
5.5486335881e-02	7.1887559534e+02	1.0465861393e+18	5.5904790403e+17	2.5618254065e+00	1.6314581657e-03	4.5474743865e-08	2.9446424480e-06	4.6057078518e-03	7.5763000807e-06	8.4393873573e-01	1.4574000162e-01	5.7503607850e-04
6.8739964312e-02	7.4727552883e+02	1.2472825482e+18	6.6626232973e+17	2.5617878350e+00	1.6271407162e-03	9.4261712097e-08	7.7603540023e-06	4.6007719176e-03	6.7220237332e-06	8.4393885189e-01	1.4573786448e-01	5.7545282992e-04
8.5159393183e-02	7.7752150067e+02	1.4850615136e+18	7.9329892929e+17	2.5617169755e+00	1.6141456361e-03	1.9064524357e-07	1.9954524968e-05	4.5883490914e-03	5.9834773963e-06	8.4395095550e-01	1.4573383367e-01	5.7580376175e-04
1.0550081484e-01	8.0940879669e+02	1.7671973163e+18	9.4407090022e+17	2.5615568641e+00	1.5871230318e-03	3.6802286925e-07	4.9016403001e-05	4.5588153683e-03	5.3633775299e-06	8.4398322588e-01	1.4572472543e-01	5.7607457750e-04
1.3070104796e-01	8.4266756026e+02	2.1026198907e+18	1.1234131720e+18	2.5612078394e+00	1.5370915378e-03	6.5907554443e-07	1.1225247642e-04	4.4946518678e-03	4.8579221976e-06	8.4405085729e-01	1.4570486951e-01	5.7624443472e-04
1.6192068245e-01	8.7695303787e+02	2.5023417823e+18	1.3373426834e+18	2.5605159541e+00	1.4609482541e-03	1.0688916475e-06	2.3436036580e-04	4.3708806420e-03	4.4601702466e-06	8.4416651976e-01	1.4566550339e-01	5.7628193671e-04
2.0059753011e-01	9.1183529459e+02	2.9800314531e+18	1.5934039895e+18	2.5592842179e+00	1.3772309163e-03	1.5756458028e-06	4.4228874165e-04	4.1602116859e-03	4.1625780449e-06	8.4432307701e-01	1.4559543855e-01	5.7614647123e-04
2.4851284270e-01	9.4679050279e+02	3.5528598338e+18	1.9011293282e+18	2.5573490066e+00	1.3141764854e-03	2.1609670533e-06	7.5574663972e-04	3.8426802254e-03	3.9590312526e-06	8.4450114933e-01	1.4548533148e-01	5.7580450768e-04
3.0787334695e-01	9.8119731920e+02	4.2429330842e+18	2.2726494774e+18	2.5548024117e+00	1.2747789862e-03	2.7498602235e-06	1.1597621515e-03	3.4334786307e-03	3.8465000773e-06	8.4469193818e-01	1.4534045792e-01	5.7527891456e-04
3.8141287483e-01	1.0143436415e+03	5.0792406403e+18	2.7234973374e+18	2.5520863241e+00	1.2458837961e-03	3.2002510551e-06	1.5882265564e-03	2.9996319303e-03	3.8260520180e-06	8.4488240763e-01	1.4518597900e-01	5.7466925673e-04
4.7251826936e-01	1.0454509269e+03	6.0995990485e+18	3.2736456634e+18	2.5497242947e+00	1.2200185510e-03	3.4253507930e-06	1.9614065326e-03	2.6220004313e-03	3.9036908430e-06	8.4504877617e-01	1.4505156024e-01	5.7409020511e-04
5.8538536482e-01	1.0737244901e+03	7.3526799275e+18	3.9488052821e+18	2.5480236767e+00	1.1991969932e-03	3.4506850010e-06	2.2305078985e-03	2.3497517620e-03	4.0914441931e-06	8.4517037235e-01	1.4495485717e-01	5.7360518826e-04
