#P (bar)        	T (K)           	n_<tot> (cm-3)  	n_g (cm-3)      	m (g/mol)       	H2O1            	C1O2            	C1O1            	C1H4            	H3N1            	H2              	He              	N2              
9.4785997765e+00	1.2188696245e+03	1.0549767409e+20	5.6325317601e+19	3.0001468205e+01	4.7252873826e-09	1.0064907594e-06	3.7340559211e-01	3.8440620861e-03	1.8105808134e-08	1.2222239274e-03	1.8992229738e-02	6.2350756529e-02
1.1742685835e+01	1.2341207466e+03	1.2914360447e+20	6.8917022514e+19	3.0015782752e+01	5.9261564991e-09	1.1792571295e-06	3.7308184543e-01	3.8639953233e-03	2.1771940105e-08	1.2559097772e-03	1.9001291762e-02	6.2048862877e-02
1.4547578108e+01	1.2522634310e+03	1.5770028182e+20	8.4141784157e+19	3.0020920568e+01	7.6303219994e-09	1.3806384845e-06	3.7283066893e-01	3.8582938915e-03	2.6730975798e-08	1.3181091441e-03	1.9004541117e-02	6.1739669061e-02
1.8022455153e+01	1.2736992731e+03	1.9204560549e+20	1.0248581754e+20	3.0015382709e+01	1.0097624273e-08	1.6150900871e-06	3.7267180377e-01	3.8231095819e-03	3.3532551306e-08	1.4142841434e-03	1.9001039133e-02	6.1420306514e-02
2.2327351488e+01	1.2988383432e+03	2.3319021897e+20	1.2450844971e+20	2.9999552918e+01	1.3739296621e-08	1.8875993487e-06	3.7259609895e-01	3.7557411460e-03	4.2983079915e-08	1.5519363715e-03	1.8991017682e-02	6.1087438767e-02
2.7660527949e+01	1.3280867513e+03	2.8230219126e+20	1.5085188389e+20	2.9975522147e+01	1.9211228566e-08	2.2037337987e-06	3.7256499604e-01	3.6550203343e-03	5.6265806766e-08	1.7410664237e-03	1.8975800839e-02	6.0736991186e-02
3.4267602534e+01	1.3618337913e+03	3.4073515722e+20	1.8225369086e+20	2.9946349534e+01	2.7561996681e-08	2.5697966937e-06	3.7252571207e-01	3.5212203129e-03	7.5102288335e-08	1.9945172017e-03	1.8957337109e-02	6.0363026567e-02
4.2452862274e+01	1.4004402986e+03	4.1005739635e+20	2.1956296893e+20	2.9914988660e+01	4.0460078504e-08	2.9931269145e-06	3.7243765318e-01	3.3555537615e-03	1.0194883009e-07	2.3279711266e-03	1.8937485939e-02	5.9956359839e-02
5.2593277089e+01	1.4442298272e+03	4.9207928228e+20	2.6376103589e+20	2.9883238330e+01	6.0532001657e-08	3.4825153758e-06	3.7228869420e-01	3.1600040247e-03	1.4021502281e-07	2.7595050326e-03	1.8917377293e-02	5.9504733789e-02
6.5155861036e+01	1.4934838493e+03	5.8888882805e+20	3.1598733435e+20	2.9851549122e+01	9.1838872162e-08	4.0485220519e-06	3.7209267386e-01	2.9375094294e-03	1.9446287347e-07	3.3084260603e-03	1.8897318726e-02	5.8995262943e-02
8.0719180519e+01	1.5484414840e+03	7.0291219364e+20	3.7757102907e+20	2.9819864963e+01	1.4048278672e-07	4.7034619692e-06	3.7187989482e-01	2.6920131778e-03	2.7047832114e-07	3.9928158428e-03	1.8877264673e-02	5.8417753977e-02
1.0000000000e+02	1.6093034832e+03	8.3698380022e+20	4.5006865341e+20	2.9788011716e+01	2.1533265995e-07	5.4615938437e-06	3.7168099114e-01	2.4291726574e-03	3.7516939221e-07	4.8264958781e-03	1.8857096340e-02	5.7767504911e-02
