#P (bar)        	T (K)           	n_<tot> (cm-3)  	n_g (cm-3)      	m (g/mol)       	H2O1            	C1O2            	C1O1            	C1H4            	H3N1            	H2              	He              	N2              
7.2521222472e-01	1.0984370804e+03	8.8748477749e+18	4.7819678116e+18	2.3369175839e+00	6.6896673243e-04	1.3436275244e-07	1.7121167218e-04	2.8852921346e-04	1.4101210253e-06	8.5302449288e-01	1.4542633033e-01	5.7051794871e-05
8.9843853723e-01	1.1190466724e+03	1.0792144199e+19	5.8150960065e+18	2.3368992035e+00	6.6936036453e-04	1.2785525532e-07	1.7432028122e-04	2.8542276034e-04	1.5612675696e-06	8.5302503752e-01	1.4542518802e-01	5.6975480563e-05
1.1130421933e+00	1.1353343207e+03	1.3178360943e+19	7.1007558234e+18	2.3369313285e+00	6.7782946768e-04	1.1790857614e-07	1.6720644860e-04	2.9255222490e-04	1.7739264045e-06	8.5301430461e-01	1.4542718666e-01	5.6869706140e-05
1.3789067061e+00	1.1475234448e+03	1.6153274562e+19	8.7034218448e+18	2.3370051679e+00	6.9342783225e-04	1.0529169166e-07	1.5156560518e-04	3.0821976666e-04	2.0618275447e-06	8.5299378760e-01	1.4543178129e-01	5.6727424358e-05
1.7082763938e+00	1.1563175804e+03	1.9860363714e+19	1.0700343714e+19	2.3371070279e+00	7.1369015720e-04	9.0674119849e-08	1.3024040380e-04	3.2957941693e-04	2.4394597304e-06	8.5296681221e-01	1.4543811977e-01	5.6541068550e-05
2.1163202882e+00	1.1627963524e+03	2.4468361226e+19	1.3182398980e+19	2.3372198324e+00	7.3528518271e-04	7.5156373676e-08	1.0682374546e-04	3.5303379973e-04	2.9199759123e-06	8.5293778206e-01	1.4544513947e-01	5.6303629731e-05
2.6218307404e+00	1.1681705639e+03	3.0174881810e+19	1.6256053129e+19	2.3373276623e+00	7.5515729726e-04	6.0208397393e-08	8.4654557994e-05	3.7523931266e-04	3.5135243604e-06	8.5291074898e-01	1.4545185010e-01	5.6009608773e-05
3.2480888972e+00	1.1735022134e+03	3.7214175690e+19	2.0047522576e+19	2.3374203666e+00	7.7154155278e-04	4.7094220676e-08	6.5824502339e-05	3.9410094405e-04	4.2272593519e-06	8.5288810978e-01	1.4545761913e-01	5.5655141860e-05
4.0239369086e+00	1.1795462531e+03	4.5868484769e+19	2.4708871154e+19	2.3374946238e+00	7.8411873867e-04	3.6418522465e-08	5.0966954337e-05	4.0898398757e-04	5.0667304231e-06	8.5287038349e-01	1.4546224008e-01	5.5237345204e-05
4.9851062446e+00	1.1867805393e+03	5.6479754642e+19	3.0424308752e+19	2.3375516377e+00	7.9346129343e-04	2.8165509780e-08	3.9763632115e-05	4.2020693156e-04	6.0365433598e-06	8.5285691352e-01	1.4546578798e-01	5.4753930005e-05
6.1758632986e+00	1.1955395013e+03	6.9459311314e+19	3.7415405959e+19	2.3375943191e+00	8.0042941858e-04	2.1994609915e-08	3.1546705888e-05	4.2843848928e-04	7.1388830360e-06	8.5284665029e-01	1.4546844398e-01	5.4203867018e-05
7.6510480643e+00	1.2061276334e+03	8.5296303578e+19	4.5945647882e+19	2.3376256441e+00	8.0583961278e-04	1.7483147395e-08	2.5644156110e-05	4.3435166244e-04	8.3708000478e-06	8.5283858707e-01	1.4547039329e-01	5.3588697906e-05
9.4785997765e+00	1.2188696245e+03	1.0456675929e+20	5.6325317601e+19	2.3376480814e+00	8.1034093705e-04	1.4243589556e-08	2.1501244070e-05	4.3850203072e-04	9.7218754865e-06	8.5283192072e-01	1.4547178953e-01	5.2913685516e-05
1.1742685835e+01	1.2341207466e+03	1.2794383743e+20	6.8917022514e+19	2.3376635137e+00	8.1437682849e-04	1.1962164502e-08	1.8700582026e-05	4.4130761844e-04	1.1173013476e-05	8.5282609510e-01	1.4547274985e-01	5.2188413255e-05
1.4547578108e+01	1.2522634310e+03	1.5620912667e+20	8.4141784157e+19	2.3376733172e+00	8.1817695333e-04	1.0402350742e-08	1.6949823683e-05	4.4306120388e-04	1.2696577831e-05	8.5282080375e-01	1.4547335989e-01	5.1426715863e-05
1.8022455153e+01	1.2736992731e+03	1.9026522263e+20	1.0248581754e+20	2.3376784633e+00	8.2176676379e-04	9.3950168045e-09	1.6062629164e-05	4.4394936459e-04	1.4258061706e-05	8.5281597232e-01	1.4547368011e-01	5.0645842895e-05
2.2327351488e+01	1.2988383432e+03	2.3115041536e+20	1.2450844971e+20	2.3376795871e+00	8.2499750292e-04	8.8251886830e-09	1.5942029157e-05	4.4406910684e-04	1.5819314588e-05	8.5281172114e-01	1.4547375004e-01	4.9864840216e-05
2.7660527949e+01	1.3280867513e+03	2.8005679223e+20	1.5085188389e+20	2.3376770000e+00	8.2759972082e-04	8.6196429995e-09	1.6569258752e-05	4.4343898967e-04	1.7342955067e-05	8.5280830595e-01	1.4547358903e-01	4.9102332990e-05
3.4267602534e+01	1.3618337913e+03	3.3835338404e+20	1.8225369086e+20	2.3376706506e+00	8.2925282371e-04	8.7364499393e-09	1.7998183709e-05	4.4200460266e-04	1.8797185920e-05	8.5280604346e-01	1.4547319391e-01	4.8374099282e-05
4.2452862274e+01	1.4004402986e+03	4.0761609171e+20	2.1956296893e+20	2.3376600657e+00	8.2964994694e-04	9.1559965508e-09	2.0353456400e-05	4.3964023690e-04	2.0160017699e-05	8.5280523922e-01	1.4547253523e-01	4.7690927857e-05
5.2593277089e+01	1.4442298272e+03	4.8966598802e+20	2.6376103589e+20	2.3376443124e+00	8.2853555793e-04	9.8722827346e-09	2.3828538124e-05	4.3615057421e-04	2.1422023526e-05	8.5280613560e-01	1.4547155455e-01	4.7057194239e-05
6.5155861036e+01	1.4934838493e+03	5.8661725449e+20	3.1598733435e+20	2.3376220198e+00	8.2570751708e-04	1.0883120032e-08	2.8677323280e-05	4.3127859553e-04	2.2587161782e-05	8.5280887776e-01	1.4547016732e-01	4.6470380627e-05
8.0719180519e+01	1.5484414840e+03	7.0093564717e+20	3.7757102907e+20	2.3375914790e+00	8.2099542452e-04	1.2178326586e-08	3.5190856148e-05	4.2472812695e-04	2.3671741848e-05	8.5281348109e-01	1.4546826681e-01	4.5921496491e-05
1.0000000000e+02	1.6093034832e+03	8.3550816426e+20	4.5006865341e+20	2.3375508329e+00	8.1423554261e-04	1.3726259289e-08	4.3650408264e-05	4.1620963472e-04	2.4702051026e-05	8.5281975485e-01	1.4546573739e-01	4.5396137501e-05
