#P (bar)        	T (K)           	n_<tot> (cm-3)  	n_g (cm-3)      	m (g/mol)       	H2O1            	C1O2            	C1O1            	C1H4            	H3N1            	H2              	He              	N2              
3.8141287483e-09	5.0364390469e+02	1.0199836137e+11	5.4851496883e+10	2.6114643493e+00	1.0441724905e-03	6.1823104417e-04	3.9480761257e-03	2.5282926327e-07	2.0030714977e-11	8.4599263227e-01	1.4440747305e-01	5.7353464339e-04
4.7251826936e-09	5.0364391162e+02	1.2636203718e+11	6.7953484879e+10	2.6114653968e+00	1.0442179596e-03	6.1823621055e-04	3.9479376110e-03	3.8800682166e-07	2.4815309948e-11	8.4599260942e-01	1.4440753101e-01	5.7353486939e-04
5.8538536482e-09	5.0364392021e+02	1.5654532433e+11	8.4185051537e+10	2.6114667981e+00	1.0443257194e-03	6.1826360221e-04	3.9477052674e-03	5.9540839037e-07	3.0742763385e-11	8.4599250043e-01	1.4440760863e-01	5.7353517225e-04
7.2521222472e-09	5.0364393084e+02	1.9393833995e+11	1.0429373690e+11	2.6114687571e+00	1.0445221880e-03	6.1832158193e-04	3.9473325612e-03	9.1356179875e-07	3.8086058427e-11	8.4599226600e-01	1.4440771722e-01	5.7353559648e-04
8.9843853723e-09	5.0364394402e+02	2.4026327336e+11	1.2920564047e+11	2.6114715836e+00	1.0448492055e-03	6.1842365080e-04	3.9467475342e-03	1.4014670584e-06	4.7183381022e-11	8.4599184489e-01	1.4440787397e-01	5.7353620983e-04
1.1130421933e-08	5.0364396035e+02	2.9765372792e+11	1.6006807236e+11	2.6114757494e+00	1.0453719057e-03	6.1859100794e-04	3.9458395720e-03	2.1493664865e-06	5.8453692206e-11	8.4599114255e-01	1.4440810505e-01	5.7353711560e-04
1.3789067061e-08	5.0364398058e+02	3.6875303450e+11	1.9830239220e+11	2.6114819738e+00	1.0461906919e-03	6.1885642886e-04	3.9444393831e-03	3.2950361814e-06	7.2416018131e-11	8.4599001390e-01	1.4440845038e-01	5.7353847137e-04
1.7082763938e-08	5.0364400564e+02	4.5683608521e+11	2.4566946921e+11	2.6114913506e+00	1.0474592914e-03	6.1927006234e-04	3.9422889750e-03	5.0482368635e-06	8.9713344277e-11	8.4598823739e-01	1.4440897062e-01	5.7354051692e-04
2.1163202882e-08	5.0364403669e+02	5.6596034965e+11	3.0435077820e+11	2.6115057915e+00	1.0494207104e-03	6.1991257772e-04	3.9389927227e-03	7.7268923549e-06	1.1114221205e-10	8.4598547927e-01	1.4440975998e-01	5.7354362381e-04
2.6218307404e-08	5.0364407515e+02	7.0115302760e+11	3.7704886621e+11	2.6115272754e+00	1.0524100545e-03	6.2088857681e-04	3.9339711671e-03	1.1810105039e-05	1.3768936646e-10	8.4598122579e-01	1.4441095229e-01	5.7354832358e-04
3.2480888972e-08	5.0364412280e+02	8.6864325684e+11	4.6711181668e+11	2.6115597890e+00	1.0569660664e-03	6.2237155837e-04	3.9263429760e-03	1.8012299229e-05	1.7057715015e-10	8.4597472029e-01	1.4441275640e-01	5.7355544197e-04
4.0239369086e-08	5.0364418183e+02	1.0761500812e+12	5.7868744322e+11	2.6116090512e+00	1.0638794874e-03	6.2461032707e-04	3.9148189132e-03	2.7383559631e-05	2.1131969213e-10	8.4596484535e-01	1.4441547800e-01	5.7356618880e-04
4.9851062446e-08	5.0364425496e+02	1.3332398485e+12	7.1691431390e+11	2.6116826878e+00	1.0742748863e-03	6.2794358054e-04	3.8975627758e-03	4.1435133179e-05	2.6179245211e-10	8.4594997814e-01	1.4441955166e-01	5.7358228685e-04
6.1758632986e-08	5.0364434555e+02	1.6517701706e+12	8.8815840340e+11	2.6117919467e+00	1.0897598793e-03	6.3283623803e-04	3.8720220248e-03	6.2273957971e-05	3.2431828973e-10	8.4592784546e-01	1.4442558886e-01	5.7360615891e-04
7.6510480643e-08	5.0364445779e+02	2.0464412181e+12	1.1003062714e+12	2.6119512448e+00	1.1124961355e-03	6.3985876138e-04	3.8348390943e-03	9.2712786443e-05	4.0177391211e-10	8.4589536941e-01	1.4443440079e-01	5.7364102271e-04
9.4785997765e-08	5.0364459684e+02	2.5354808303e+12	1.3631282683e+12	2.6121793255e+00	1.1452965930e-03	6.4965887692e-04	3.7818654622e-03	1.3628481282e-04	4.9772156072e-10	8.4584861684e-01	1.4444701271e-01	5.7369094439e-04
1.1742685835e-07	5.0364476910e+02	3.1414948894e+12	1.6887284947e+12	2.6124977074e+00	1.1915619316e-03	6.6282953427e-04	3.7084424933e-03	1.9709332734e-04	6.1657184852e-10	8.4578287637e-01	1.4446461427e-01	5.7376064578e-04
1.4547578108e-07	5.0364498251e+02	3.8925222211e+12	2.0921022343e+12	2.6129287796e+00	1.2551168944e-03	6.7971028102e-04	3.6099529111e-03	2.7945564251e-04	7.6378517797e-10	8.4569293609e-01	1.4448845740e-01	5.7385510065e-04
1.8022455153e-07	5.0364524689e+02	4.8233422764e+12	2.5918265307e+12	2.6134941459e+00	1.3399795493e-03	7.0015531660e-04	3.4825625756e-03	3.8738887484e-04	9.4612095149e-10	8.4557353185e-01	1.4451971841e-01	5.7397898575e-04
2.2327351488e-07	5.0364557442e+02	5.9770943297e+12	3.2109157062e+12	2.6142106729e+00	1.4500365152e-03	7.2328483190e-04	3.3239678903e-03	5.2410628987e-04	1.1719457439e-09	8.4541977240e-01	1.4455934147e-01	5.7413606596e-04
2.7660527949e-07	5.0364598019e+02	7.4072834309e+12	3.9778812157e+12	2.6150890162e+00	1.5888384925e-03	7.4736531884e-04	3.1338926156e-03	6.9163676276e-04	1.4516144644e-09	8.4522748648e-01	1.4460793098e-01	5.7432876488e-04
3.4267602534e-07	5.0364648287e+02	9.1802648839e+12	4.9280446355e+12	2.6161335829e+00	1.7594859405e-03	7.6984275364e-04	2.9142780372e-03	8.9059940055e-04	1.7979417008e-09	8.4499345402e-01	1.4466568838e-01	5.7455790493e-04
4.2452862274e-07	5.0364710563e+02	1.1378317019e+13	6.1051642377e+12	2.6173391134e+00	1.9643994277e-03	7.8747003633e-04	2.6692003978e-03	1.1201570270e-03	2.2267840495e-09	8.4471546841e-01	1.4473235803e-01	5.7482248772e-04
5.2593277089e-07	5.0364787714e+02	1.4103446565e+13	7.5634500329e+12	2.6186933535e+00	2.2051486330e-03	7.9663538229e-04	2.4045785261e-03	1.3779804681e-03	2.7577614985e-09	8.4439266019e-01	1.4480723908e-01	5.7511971824e-04
6.5155861036e-07	5.0364883293e+02	1.7482093662e+13	9.3700600414e+12	2.6201754880e+00	2.4819667468e-03	7.9373005430e-04	2.1277138142e-03	1.6603415381e-03	3.4151511875e-09	8.4402586744e-01	1.4488920481e-01	5.7544508747e-04
8.0719180519e-07	5.0365001702e+02	2.1670953070e+13	1.1608192690e+13	2.6217583478e+00	2.7932460328e-03	7.7566424791e-04	1.8467189441e-03	1.9621700149e-03	4.2289977578e-09	8.4361825485e-01	1.4497675301e-01	5.7579258055e-04
1.0000000000e-06	5.0365148392e+02	2.6864166330e+13	1.4380917653e+13	2.6234094169e+00	3.1349796118e-03	7.4043600894e-04	1.5699044720e-03	2.2770990312e-03	5.2364934988e-09	8.4317591870e-01	1.4506803562e-01	5.7615480361e-04
1.2388629240e-06	5.0365330120e+02	3.3302189578e+13	1.7815921410e+13	2.6250869898e+00	3.5001413577e-03	6.8763468738e-04	1.3051681193e-03	2.5975719382e-03	6.4836927494e-09	8.4270818983e-01	1.4516083894e-01	5.7652294896e-04
1.5347813444e-06	5.0365555253e+02	4.1282765824e+13	2.2071385832e+13	2.6267472546e+00	3.8786319689e-03	6.1889864160e-04	1.0595126542e-03	2.9148688627e-03	8.0276519754e-09	8.4222818484e-01	1.4525268436e-01	5.7688707602e-04
1.9013837041e-06	5.0365834157e+02	5.1174438085e+13	2.7343270173e+13	2.6283410712e+00	4.2574070138e-03	5.3797028788e-04	8.3860111561e-04	3.2194977744e-03	9.9390792120e-09	8.4175196483e-01	1.4534082412e-01	5.7723628493e-04
2.3555537753e-06	5.0366179674e+02	6.3433306476e+13	3.3874331255e+13	2.6298182802e+00	4.6214813592e-03	4.5035908227e-04	6.4641845739e-04	3.5018767569e-03	1.2305629680e-08	8.4129761539e-01	1.4542249926e-01	5.7755957867e-04
2.9182082376e-06	5.0366607712e+02	7.8623812152e+13	4.1965296423e+13	2.6311336816e+00	4.9558599654e-03	3.6251418210e-04	4.8502350070e-04	3.7534192183e-03	1.5235968031e-08	8.4088287999e-01	1.4549524358e-01	5.7784708077e-04
3.6152599901e-06	5.0367137977e+02	9.7444613774e+13	5.1988702491e+13	2.6322552248e+00	5.2481492823e-03	2.8062069878e-04	3.5442736477e-04	3.9678718191e-03	1.8864759887e-08	8.4052214886e-01	1.4555725070e-01	5.7809159748e-04
4.4788115623e-06	5.0367794878e+02	1.2076081749e+14	6.4406035982e+13	2.6331685058e+00	5.4908496009e-03	2.0936101456e-04	2.5267914135e-04	4.1424778673e-03	2.3358791440e-08	8.4022377811e-01	1.4560772985e-01	5.7828990505e-04
5.5486335881e-06	5.0368608651e+02	1.4964404427e+14	7.9788960941e+13	2.6338787521e+00	5.6824941450e-03	1.5116170977e-04	1.7626288358e-04	4.2783368061e-03	2.8924479987e-08	8.3998884663e-01	1.4564701343e-01	5.7844317129e-04
6.8739964312e-06	5.0369616747e+02	1.8542206989e+14	9.8845607121e+13	2.6344089465e+00	5.8270854209e-03	1.0619923519e-04	1.2075881995e-04	4.3797312937e-03	3.5817122619e-08	8.3981196565e-01	1.4567633967e-01	5.7855620055e-04
8.5159393183e-06	5.0370865552e+02	2.2974014084e+14	1.2245312190e+14	2.6347909373e+00	5.9320281202e-03	7.3025559605e-05	8.1574821740e-05	4.4527573823e-03	4.4352322641e-08	8.3968378087e-01	1.4569746504e-01	5.7863584188e-04
1.0550081484e-05	5.0372412514e+02	2.8463669568e+14	1.5169797379e+14	2.6350584405e+00	6.0058736906e-03	4.9416857377e-05	5.4533447432e-05	4.5038754611e-03	5.4920082630e-08	8.3959366491e-01	1.4571226407e-01	5.7868931436e-04
1.3070104796e-05	5.0374328780e+02	3.5263697372e+14	1.8792584630e+14	2.6352418234e+00	6.0566428596e-03	3.3061457135e-05	3.6189146117e-05	4.5388959762e-03	6.8002147089e-08	8.3953175885e-01	1.4572240172e-01	5.7872305393e-04
1.6192068245e-05	5.0376702454e+02	4.3686881052e+14	2.3280339359e+14	2.6353656245e+00	6.0909624468e-03	2.1947186482e-05	2.3897540380e-05	4.5625184292e-03	8.4193250498e-08	8.3948992420e-01	1.4572924637e-01	5.7874215304e-04
2.0059753011e-05	5.0379642621e+02	5.4120597350e+14	2.8839466114e+14	2.6354483441e+00	6.1138918570e-03	1.4494725902e-05	1.5731779404e-05	4.5782813568e-03	1.0422707680e-07	8.3946197417e-01	1.4573381999e-01	5.7875030723e-04
2.4851284270e-05	5.0383284335e+02	6.7044552101e+14	3.5725562878e+14	2.6355032534e+00	6.1290899772e-03	9.5424178601e-06	1.0337972954e-05	4.5887235254e-03	1.2900784023e-07	8.3944344093e-01	1.4573685605e-01	5.7874997911e-04
3.0787334695e-05	5.0387794771e+02	8.3052719344e+14	4.4255113462e+14	2.6355395706e+00	6.1391107108e-03	6.2709071605e-06	6.7882724205e-06	4.5956082664e-03	1.5964854040e-07	8.3943120842e-01	1.4573886415e-01	5.7874263697e-04
3.8141287483e-05	5.0393380819e+02	1.0288046598e+15	5.4819941864e+14	2.6355635634e+00	6.1456953378e-03	4.1178348319e-06	4.4574184635e-06	4.6001341631e-03	1.9751703787e-07	8.3942315279e-01	1.4574019080e-01	5.7872897362e-04
4.7251826936e-05	5.0400298462e+02	1.2743806863e+15	6.7905071947e+14	2.6355794341e+00	6.1500128658e-03	2.7040330054e-06	2.9287509621e-06	4.6031043948e-03	2.4429114061e-07	8.3941784801e-01	1.4574106836e-01	5.7870907325e-04
5.8538536482e-05	5.0408864328e+02	1.5785210178e+15	8.4110780801e+14	2.6355899753e+00	6.1528401844e-03	1.7767892911e-06	1.9266496970e-06	4.6050521792e-03	3.0202382966e-07	8.3941434566e-01	1.4574165123e-01	5.7868252279e-04
7.2521222472e-05	5.0419469906e+02	1.9551650512e+15	1.0417980933e+15	2.6355970331e+00	6.1546901765e-03	1.1689290288e-06	1.2696581850e-06	4.6063293771e-03	3.7321950586e-07	8.3941201856e-01	1.4574204149e-01	5.7864847559e-04
8.9843853723e-05	5.0432599022e+02	2.4215553286e+15	1.2903090386e+15	2.6356018250e+00	6.1558999647e-03	7.7039236701e-07	8.3867372700e-07	4.6071672806e-03	4.6092158889e-07	8.3941045303e-01	1.4574230646e-01	5.7860567738e-04
1.1130421933e-04	5.0448849277e+02	2.9990125707e+15	1.5980011248e+15	2.6356051542e+00	6.1566905035e-03	5.0894016574e-07	5.5566524753e-07	4.6077175647e-03	5.6881076524e-07	8.3940937618e-01	1.4574249054e-01	5.7855246425e-04
1.3789067061e-04	5.0468958269e+02	3.7138885008e+15	1.9789155471e+15	2.6356075520e+00	6.1572063176e-03	3.3724469787e-07	3.6956363778e-07	4.6080795562e-03	7.0131140591e-07	8.3940860730e-01	1.4574262314e-01	5.7848674077e-04
1.7082763938e-04	5.0493835587e+02	4.5987351233e+15	2.4503972435e+15	2.6356093729e+00	6.1575417876e-03	2.2433124693e-07	2.4696187779e-07	4.6083182565e-03	8.6370080047e-07	8.3940802579e-01	1.4574272383e-01	5.7840594616e-04
2.1163202882e-04	5.0524601702e+02	5.6937364300e+15	3.0338577512e+15	2.6356108564e+00	6.1577584465e-03	1.4993736564e-07	1.6600827567e-07	4.6084761989e-03	1.0622114083e-06	8.3940754981e-01	1.4574280587e-01	5.7830701681e-04
2.6218307404e-04	5.0562634992e+02	7.0484566224e+15	3.7557067099e+15	2.6356121682e+00	6.1578963261e-03	1.0080900927e-07	1.1240598329e-07	4.6085812240e-03	1.3041097311e-06	8.3940712238e-01	1.4574287841e-01	5.7818635584e-04
3.2480888972e-04	5.0609628295e+02	8.7239676271e+15	4.6484854579e+15	2.6356134265e+00	6.1579813860e-03	6.8274218791e-08	7.6796176539e-08	4.6086515694e-03	1.5977260290e-06	8.3940670214e-01	1.4574294800e-01	5.7803982413e-04
4.0239369086e-04	5.0667656405e+02	1.0795427500e+16	5.7522408684e+15	2.6356147197e+00	6.1580303774e-03	4.6656021337e-08	5.3047824558e-08	4.6086991978e-03	1.9523964105e-06	8.3940625729e-01	1.4574301953e-01	5.7786277304e-04
4.9851062446e-04	5.0739255835e+02	1.3355189497e+16	7.1161819294e+15	2.6356161171e+00	6.1580540320e-03	3.2235175939e-08	3.7140495011e-08	4.6087319700e-03	2.3782627485e-06	8.3940576168e-01	1.4574309681e-01	5.7765014685e-04
6.1758632986e-04	5.0827517983e+02	1.6516527997e+16	8.8006649857e+15	2.6356176751e+00	6.1580591575e-03	2.2572587294e-08	2.6434715241e-08	4.6087550634e-03	2.8858574102e-06	8.3940519226e-01	1.4574318299e-01	5.7739669177e-04
7.6510480643e-04	5.0936196194e+02	2.0418070435e+16	1.0879555147e+16	2.6356194405e+00	6.1580500120e-03	1.6066761715e-08	1.9195490158e-08	4.6087718960e-03	3.4853820833e-06	8.3940452763e-01	1.4574328062e-01	5.7709731722e-04
9.4785997765e-04	5.1069826304e+02	2.5229021887e+16	1.3443010028e+16	2.6356214501e+00	6.1580291869e-03	1.1664790263e-08	1.4281191134e-08	4.6087847268e-03	4.1855797570e-06	8.3940374747e-01	1.4574339176e-01	5.7674765979e-04
1.1742685835e-03	5.1233858621e+02	3.1155258578e+16	1.6600726466e+16	2.6356237289e+00	6.1579981316e-03	8.6736118937e-09	1.0940552905e-08	4.6087950436e-03	4.9921082190e-06	8.3940283258e-01	1.4574351776e-01	5.7634489607e-04
1.4547578108e-03	5.1434796969e+02	3.8446346235e+16	2.0485680031e+16	2.6356262850e+00	6.1579573892e-03	6.6368149323e-09	8.6805072582e-09	4.6088038101e-03	5.9053705676e-06	8.3940176573e-01	1.4574365908e-01	5.7588882626e-04
1.8022455152e-03	5.1680337155e+02	4.7403508279e+16	2.5258370685e+16	2.6356291032e+00	6.1579065786e-03	5.2543473856e-09	7.1807265484e-09	4.6088116201e-03	6.9178662526e-06	8.3940053307e-01	1.4574381488e-01	5.7538319731e-04
2.2327351488e-03	5.1979493011e+02	5.8388529696e+16	3.1111567112e+16	2.6356321374e+00	6.1578441371e-03	4.3304525744e-09	6.2395113171e-09	4.6088187903e-03	8.0113153778e-06	8.3939912601e-01	1.4574398259e-01	5.7483713903e-04
2.7660527949e-03	5.2342693288e+02	7.1833543493e+16	3.8275521531e+16	2.6356353030e+00	6.1577668316e-03	3.7404042769e-09	5.7417526428e-09	4.6088254125e-03	9.1540803396e-06	8.3939754320e-01	1.4574415753e-01	5.7426645164e-04
3.4267602534e-03	5.2781827608e+02	8.8251624794e+16	4.7023615146e+16	2.6356384726e+00	6.1576690682e-03	3.4101876617e-09	5.6444965883e-09	4.6088313808e-03	1.0299717163e-05	8.3939579211e-01	1.4574433265e-01	5.7369432913e-04
4.2452862274e-03	5.3310215727e+02	1.0824814046e+17	5.7678406583e+16	2.6356414772e+00	6.1575420945e-03	3.3058887120e-09	5.9806034697e-09	4.6088364009e-03	1.1387715602e-05	8.3939388927e-01	1.4574449860e-01	5.7315098950e-04
5.2593277089e-03	5.3942473153e+02	1.3253290609e+17	7.0618110930e+16	2.6356441167e+00	6.1573732949e-03	3.4318548210e-09	6.8885125854e-09	4.6088399801e-03	1.2347437957e-05	8.3939185849e-01	1.4574464432e-01	5.7267170767e-04
6.5155861036e-03	5.4694249713e+02	1.6193342498e+17	8.6283655578e+16	2.6356461800e+00	6.1571458083e-03	3.8394505654e-09	8.6913973813e-09	4.6088413749e-03	1.3105733179e-05	8.3938972641e-01	1.4574475814e-01	5.7229301283e-04
8.0719180519e-03	5.5581827887e+02	1.9740984809e+17	1.0518665305e+17	2.6356474733e+00	6.1568385289e-03	4.6527748997e-09	1.2085070383e-08	4.6088394266e-03	1.3597609616e-05	8.3938751591e-01	1.4574482935e-01	5.7204735822e-04
1.0000000000e-02	5.6621584782e+02	2.4007278802e+17	1.2791889425e+17	2.6356478478e+00	6.1564263601e-03	6.1267360015e-09	1.8585649041e-08	4.6088321041e-03	1.3777936914e-05	8.3938523913e-01	1.4574484973e-01	5.7195727630e-04
1.2388629240e-02	5.7829343552e+02	2.9120568253e+17	1.5516426576e+17	2.6356472138e+00	6.1558808255e-03	8.7723620272e-09	3.1631099666e-08	4.6088153011e-03	1.3631034472e-05	8.3938289241e-01	1.4574481432e-01	5.7203058750e-04
1.5347813444e-02	5.9219661660e+02	3.5229393200e+17	1.8771427791e+17	2.6356455209e+00	6.1551716283e-03	1.3627494852e-08	5.9394843422e-08	4.6087797174e-03	1.3174954521e-05	8.3938045478e-01	1.4574472033e-01	5.7225825415e-04
1.9013837041e-02	6.0805117395e+02	4.2506342753e+17	2.2648860323e+17	2.6356426735e+00	6.1542696226e-03	2.2847436353e-08	1.2221768558e-07	4.6087026863e-03	1.2458671099e-05	8.3937789073e-01	1.4574456250e-01	5.7261576674e-04
2.3555537753e-02	6.2595655858e+02	5.1153130318e+17	2.7256215003e+17	2.6356383212e+00	6.1531497358e-03	4.1001798046e-08	2.7274107049e-07	4.6085263750e-03	1.1552803747e-05	8.3937515791e-01	1.4574432148e-01	5.7306773398e-04
2.9182082376e-02	6.4598038277e+02	6.1407185377e+17	3.2720028020e+17	2.6356313771e+00	6.1517840629e-03	7.7912491297e-08	6.5120240901e-07	4.6080987931e-03	1.0536770450e-05	8.3937222968e-01	1.4574393720e-01	5.7357419347e-04
3.6152599901e-02	6.6815407238e+02	7.3550071987e+17	3.9190394250e+17	2.6356189049e+00	6.1500789139e-03	1.5475904651e-07	1.6371898236e-06	4.6070139435e-03	9.4862157419e-06	8.3936919068e-01	1.4574324734e-01	5.7409663163e-04
4.4788115623e-02	6.9246943641e+02	8.7918081163e+17	4.6846688658e+17	2.6355933940e+00	6.1475494533e-03	3.1673368865e-07	4.2584359177e-06	4.6041858972e-03	8.4638419982e-06	8.3936668378e-01	1.4574184439e-01	5.7460196273e-04
5.5486335881e-02	7.1887559534e+02	1.0491541302e+18	5.5904790403e+17	2.6355385791e+00	6.1420736513e-03	6.5741376470e-07	1.1246134880e-05	4.5967599697e-03	7.5150076327e-06	8.3936757271e-01	1.4573881139e-01	5.7506351110e-04
6.8739964312e-02	7.4727552883e+02	1.2503043141e+18	6.6626232973e+17	2.6354186545e+00	6.1259071076e-03	1.3584157164e-06	2.9544893514e-05	4.5775464032e-03	6.6676929825e-06	8.3938228121e-01	1.4573217378e-01	5.7545899896e-04
8.5159393183e-02	7.7752150067e+02	1.4885509548e+18	7.9329892929e+17	2.6351538980e+00	6.0794198491e-03	2.7277768560e-06	7.5400762402e-05	4.5298526091e-03	5.9353338739e-06	8.3943700016e-01	1.4571753329e-01	5.7576438885e-04
1.0550081484e-01	8.0940879669e+02	1.7710697643e+18	9.4407090022e+17	2.6345727666e+00	5.9680234782e-03	5.1523267888e-06	1.8154193739e-04	4.4202638349e-03	5.3208164437e-06	8.3957728153e-01	1.4568540173e-01	5.7594092304e-04
1.3070104796e-01	8.4266756026e+02	2.1065828360e+18	1.1234131720e+18	2.6334081088e+00	5.7434578018e-03	8.7681813563e-06	3.9768419592e-04	4.1984606821e-03	4.8205364602e-06	8.3986675932e-01	1.4562099926e-01	5.7593178225e-04
1.6192068245e-01	8.7695303787e+02	2.5058682043e+18	1.3373426834e+18	2.6314472164e+00	5.3696039332e-03	1.2865526750e-05	7.6402015742e-04	3.8245885288e-03	4.4277286867e-06	8.4035406245e-01	1.4551256080e-01	5.7569385865e-04
2.0059753011e-01	9.1183529459e+02	2.9826437661e+18	1.5934039895e+18	2.6287822831e+00	4.8731718781e-03	1.5982693423e-05	1.2629415081e-03	3.3178798529e-03	4.1348646285e-06	8.4100699111e-01	1.4536520637e-01	5.7525165909e-04
2.4851284270e-01	9.4679050279e+02	3.5546527812e+18	1.9011293282e+18	2.6258182889e+00	4.3508394315e-03	1.7236874263e-05	1.8147911135e-03	2.7595835377e-03	3.9355931841e-06	8.4170452094e-01	1.4520129760e-01	5.7469756247e-04
3.0787334695e-01	9.8119731920e+02	4.2446796693e+18	2.2726494774e+18	2.6229597405e+00	3.9125084317e-03	1.7044722105e-05	2.3356213552e-03	2.2339386188e-03	3.8264017509e-06	8.4231190689e-01	1.4504321994e-01	5.7412218170e-04
3.8141287483e-01	1.0143436415e+03	5.0818323815e+18	2.7234973374e+18	2.6204296154e+00	3.6250473896e-03	1.6321955367e-05	2.7769365210e-03	1.7889156156e-03	3.8079296867e-06	8.4274809669e-01	1.4490333016e-01	5.7357409062e-04
4.7251826936e-01	1.0454509269e+03	6.1035546409e+18	3.2736456634e+18	2.6183658631e+00	3.4901670392e-03	1.5610008568e-05	3.1169744923e-03	1.4459743139e-03	3.8861003834e-06	8.4300295985e-01	1.4478918921e-01	5.7308015271e-04
5.8538536482e-01	1.0737244901e+03	7.3581468117e+18	3.9488052821e+18	2.6168681244e+00	3.4653060454e-03	1.5007822161e-05	3.3489358820e-03	1.2119907563e-03	4.0731431229e-06	8.4311349016e-01	1.4470639335e-01	5.7265601516e-04
