#P (bar)        	T (K)           	n_<tot> (cm-3)  	n_g (cm-3)      	m (g/mol)       	H2O1            	C1O2            	C1O1            	C1H4            	H3N1            	H2              	He              	N2              
8.5159393183e-10	5.0364388215e+02	2.8713307082e+10	1.2246887054e+10	3.7541205701e+01	1.2493980567e-07	2.8858124239e-01	2.3804802739e-01	2.3449029342e-17	2.9182905504e-18	1.3075464411e-05	1.6653570188e-02	6.6141997050e-02
1.0550081484e-09	5.0364388369e+02	3.5572125350e+10	1.5172214258e+10	3.7541494828e+01	1.0086784115e-07	2.8857871001e-01	2.3805458790e-01	2.3460344404e-17	2.6227381026e-18	1.0556617597e-05	1.6653697642e-02	6.6142501565e-02
1.3070104796e-09	5.0364388561e+02	4.4069263266e+10	1.8796293648e+10	3.7541729918e+01	8.1431477011e-08	2.8857629802e-01	2.3806035645e-01	2.3469990868e-17	2.3570029518e-18	8.5227257617e-06	1.6653804065e-02	6.6142921366e-02
1.6192068245e-09	5.0364388799e+02	5.4596110049e+10	2.3286031199e+10	3.7541959643e+01	6.5738298771e-08	2.8857505050e-01	2.3806479183e-01	2.3477376499e-17	2.1180626952e-18	6.8804146591e-06	1.6653905061e-02	6.6143319164e-02
2.0059753011e-09	5.0364389093e+02	6.7637465563e+10	2.8848200531e+10	3.7542164775e+01	5.3068316640e-08	2.8857423291e-01	2.3806844953e-01	2.3483344956e-17	1.9032695141e-18	5.5544280105e-06	1.6653995169e-02	6.6143672388e-02
2.4851284270e-09	5.0364389458e+02	8.3793957395e+10	3.5738965803e+10	3.7542348390e+01	4.2839523683e-08	2.8857374875e-01	2.3807146724e-01	2.3488163878e-17	1.7102036441e-18	4.4838891547e-06	1.6654075756e-02	6.6143985948e-02
3.0787334695e-09	5.0364389909e+02	1.0380962429e+11	4.4275679278e+10	3.7542492186e+01	3.4581964912e-08	2.8857295666e-01	2.3807431063e-01	2.3492522883e-17	1.5366994121e-18	3.6196471976e-06	1.6654141535e-02	6.6144237654e-02
3.8141287483e-09	5.0364390469e+02	1.2860640540e+11	5.4851496883e+10	3.7542641783e+01	2.7915657479e-08	2.8857295835e-01	2.3807633674e-01	2.3495622335e-17	1.3807520583e-18	2.9219184144e-06	1.6654206947e-02	6.6144484781e-02
4.7251826936e-09	5.0364391162e+02	1.5932628168e+11	6.7953484879e+10	3.7542777697e+01	2.2534194827e-08	2.8857311924e-01	2.3807797983e-01	2.3498093038e-17	1.2406089885e-18	2.3586579682e-06	1.6654266323e-02	6.6144702786e-02
5.8538536482e-09	5.0364392021e+02	1.9738396889e+11	8.4185051537e+10	3.7542881942e+01	1.8190086271e-08	2.8857284989e-01	2.3807962687e-01	2.3500505441e-17	1.1146864340e-18	1.9039740356e-06	1.6654314528e-02	6.6144868467e-02
7.2521222472e-09	5.0364393084e+02	2.4453246058e+11	1.0429373690e+11	3.7543002541e+01	1.4683270073e-08	2.8857332450e-01	2.3808052309e-01	2.3501925058e-17	1.0015202159e-18	1.5369151213e-06	1.6654367031e-02	6.6145040510e-02
8.9843853723e-09	5.0364394402e+02	3.0294318567e+11	1.2920564047e+11	3.7543125877e+01	1.1852453366e-08	2.8857400971e-01	2.3808091778e-01	2.3502808755e-17	8.9983097395e-19	1.2406090160e-06	1.6654420786e-02	6.6145199939e-02
1.1130421933e-08	5.0364396035e+02	3.7530629959e+11	1.6006807236e+11	3.7543248830e+01	9.5673713754e-09	2.8857452763e-01	2.3808080652e-01	2.3503403747e-17	8.0846156835e-19	1.0014244587e-06	1.6654477242e-02	6.6145340379e-02
1.3789067061e-08	5.0364398058e+02	4.6495558902e+11	1.9830239220e+11	3.7543454673e+01	7.7227256075e-09	2.8857652267e-01	2.3807855124e-01	2.3502083505e-17	7.2633872055e-19	8.0833034939e-07	1.6654567508e-02	6.6145563509e-02
1.7082763938e-08	5.0364400564e+02	5.7602170464e+11	2.4566946921e+11	3.7543812781e+01	6.2336088877e-09	2.8858056083e-01	2.3807234075e-01	2.3497707831e-17	6.5251497745e-19	6.5243946046e-07	1.6654725339e-02	6.6145955495e-02
2.1163202882e-08	5.0364403669e+02	7.1362522962e+11	3.0435077820e+11	3.7544514466e+01	5.0314093893e-09	2.8858886766e-01	2.3805732541e-01	2.3486755140e-17	5.8611253078e-19	5.2656280605e-07	1.6655038374e-02	6.6146761277e-02
2.6218307404e-08	5.0364407515e+02	8.8412094137e+11	3.7704886621e+11	3.7546093115e+01	4.0605877527e-09	2.8860916866e-01	2.3802056674e-01	2.3458782624e-17	5.2627423349e-19	4.2486552776e-07	1.6655737405e-02	6.6148669912e-02
3.2480888972e-08	5.0364412280e+02	1.0954076104e+12	4.6711181668e+11	3.7549625796e+01	3.2762280763e-09	2.8865551807e-01	2.3793464834e-01	2.3392829865e-17	4.7215742172e-19	3.4261770192e-07	1.6657305913e-02	6.6153084780e-02
4.0239369086e-08	5.0364418183e+02	1.3573480360e+12	5.7868744322e+11	3.7557603527e+01	2.6417628673e-09	2.8876227697e-01	2.3773693569e-01	2.3240139648e-17	4.2280404920e-19	2.7593538568e-07	1.6660845800e-02	6.6163220253e-02
4.9851062446e-08	5.0364425496e+02	1.6823487563e+12	7.1691431390e+11	3.7575043682e+01	2.1273829876e-09	2.8899804869e-01	2.3730139274e-01	2.2905251959e-17	3.7708123120e-19	2.2161942570e-07	1.6668582277e-02	6.6185354175e-02
6.1758632986e-08	5.0364434555e+02	2.0861620222e+12	8.8815840340e+11	3.7610431901e+01	1.7090020796e-09	2.8947677827e-01	2.3641866869e-01	2.2240197753e-17	3.3376367600e-19	1.7707883468e-07	1.6684282527e-02	6.6229131550e-02
7.6510480643e-08	5.0364445779e+02	2.5888037665e+12	1.1003062714e+12	3.7673525435e+01	1.3680998065e-09	2.9032322562e-01	2.3486427725e-01	2.1118568415e-17	2.9212032894e-19	1.4041324565e-07	1.6712271816e-02	6.6301904560e-02
9.4785997765e-08	5.0364459684e+02	3.2151316051e+12	1.3631282683e+12	3.7767023180e+01	1.0916520275e-09	2.9155620232e-01	2.3261845997e-01	1.9607474445e-17	2.5282036694e-19	1.1049944429e-07	1.6753753604e-02	6.6393696585e-02
1.1742685835e-07	5.0364476910e+02	3.9949353946e+12	1.6887284947e+12	3.7879188060e+01	8.7004067242e-10	2.9301460147e-01	2.3002106984e-01	1.8003620087e-17	2.1761828527e-19	8.6650382239e-08	1.6803523615e-02	6.6469032458e-02
1.4547578108e-07	5.0364498251e+02	4.9634963526e+12	2.0921022343e+12	3.7988797319e+01	6.9434159077e-10	2.9444459384e-01	2.2759515620e-01	1.6622546885e-17	1.8782237222e-19	6.8090016561e-08	1.6852156599e-02	6.6487840326e-02
1.8022455153e-07	5.0364524689e+02	6.1636726315e+12	2.5918265307e+12	3.8078898469e+01	5.5574413739e-10	2.9564282632e-01	2.2571256216e-01	1.5617406993e-17	1.6349393523e-19	5.3828459053e-08	1.6892133108e-02	6.6439180281e-02
2.2327351488e-07	5.0364557442e+02	7.6491547157e+12	3.2109157062e+12	3.8144794734e+01	4.4621376577e-10	2.9653727625e-01	2.2443770666e-01	1.4969028755e-17	1.4373425423e-19	4.2845527291e-08	1.6921363100e-02	6.6346971411e-02
2.7660527949e-07	5.0364598019e+02	9.4875252640e+12	3.9778812157e+12	3.8190194708e+01	3.5917150623e-10	2.9715441862e-01	2.2364215340e-01	1.4583198165e-17	1.2741182163e-19	3.4293833680e-08	1.6941499356e-02	6.6244551993e-02
3.4267602534e-07	5.0364648287e+02	1.1763157758e+13	4.9280446355e+12	3.8220821967e+01	2.8960332276e-10	2.9755695807e-01	2.2316797932e-01	1.4368691369e-17	1.1360884583e-19	2.7555220957e-08	1.6955081131e-02	6.6153865995e-02
4.2452862274e-07	5.0364710563e+02	1.4580734150e+13	6.1051642377e+12	3.8241310824e+01	2.3376443197e-10	2.9780377627e-01	2.2289790709e-01	1.4262213237e-17	1.0170007939e-19	2.2196665000e-08	1.6964172064e-02	6.6082777554e-02
5.2593277089e-07	5.0364787714e+02	1.8070008941e+13	7.5634500329e+12	3.8255083439e+01	1.8881266721e-10	2.9794602280e-01	2.2275322534e-01	1.4221183012e-17	9.1264543227e-20	1.7907903488e-08	1.6970275561e-02	6.6031039172e-02
6.5155861036e-07	5.0364883293e+02	2.2391597002e+13	9.3700600414e+12	3.8264269008e+01	1.5256208669e-10	2.9801657055e-01	2.2268715948e-01	1.4220793912e-17	8.2027755380e-20	1.4461748122e-08	1.6974350765e-02	6.5994928745e-02
8.0719180519e-07	5.0365001702e+02	2.7744523693e+13	1.1608192690e+13	3.8270434084e+01	1.2329405517e-10	2.9804230297e-01	2.2266804593e-01	1.4243558150e-17	7.3791793808e-20	1.1685084906e-08	1.6977085631e-02	6.5970470166e-02
1.0000000000e-06	5.0365148392e+02	3.4375295304e+13	1.4380917653e+13	3.8274591103e+01	9.9648080606e-11	2.9804072685e-01	2.2267631986e-01	1.4278722033e-17	6.6414464317e-20	9.4441991732e-09	1.6978929389e-02	6.5954216989e-02
1.2388629240e-06	5.0365330120e+02	4.2589268589e+13	1.7815921410e+13	3.8277416114e+01	8.0537635051e-11	2.9802354687e-01	2.2269957028e-01	1.4319486380e-17	5.9787501115e-20	7.6339730478e-09	1.6980182011e-02	6.5943550704e-02
1.5347813444e-06	5.0365555253e+02	5.2764709662e+13	2.2071385832e+13	3.8279360049e+01	6.5090543036e-11	2.9799841148e-01	2.2272996966e-01	1.4361653549e-17	5.3824808147e-20	6.1708811659e-09	1.6981043592e-02	6.5936589685e-02
1.9013837041e-06	5.0365834157e+02	6.5370212598e+13	2.7343270173e+13	3.8280725631e+01	5.2604359306e-11	2.9797025087e-01	2.2276259078e-01	1.4402726240e-17	4.8455229561e-20	4.9880742664e-09	1.6981648459e-02	6.5932009656e-02
2.3555537753e-06	5.0366179674e+02	8.0986177178e+13	3.3874331255e+13	3.8281670722e+01	4.2512549436e-11	2.9794094829e-01	2.2279511437e-01	1.4441975166e-17	4.3619223756e-20	4.0318674555e-09	1.6982073031e-02	6.5928805506e-02
2.9182082376e-06	5.0366607712e+02	1.0033196337e+14	4.1965296423e+13	3.8282450488e+01	3.4356155006e-11	2.9791547089e-01	2.2282354527e-01	1.4477285985e-17	3.9261490891e-20	3.2587517719e-09	1.6982417610e-02	6.5926357800e-02
3.6152599901e-06	5.0367137977e+02	1.2429848550e+14	5.1988702491e+13	3.8283141773e+01	2.7765257759e-11	2.9789443168e-01	2.2284670314e-01	1.4508967681e-17	3.5336393554e-20	2.6337889783e-09	1.6982722850e-02	6.5923931341e-02
4.4788115623e-06	5.0367794878e+02	1.5398973771e+14	6.4406035982e+13	3.8283877857e+01	2.2440281781e-11	2.9788015657e-01	2.2286204627e-01	1.4536749956e-17	3.1801910231e-20	2.1286521012e-09	1.6983047889e-02	6.5920748147e-02
5.5486335881e-06	5.0368608651e+02	1.9077355840e+14	7.9788960941e+13	3.8284773347e+01	1.8139089117e-11	2.9787460213e-01	2.2286672355e-01	1.4560970346e-17	2.8620907432e-20	1.7204524539e-09	1.6983449955e-02	6.5915706360e-02
6.8739964312e-06	5.0369616747e+02	2.3634601913e+14	9.8845607121e+13	3.8286143917e+01	1.4665276790e-11	2.9788515093e-01	2.2285366331e-01	1.4579629786e-17	2.5757510238e-20	1.3905749094e-09	1.6984056068e-02	6.5907514632e-02
8.5159393183e-06	5.0370865552e+02	2.9280856455e+14	1.2245312190e+14	3.8288171137e+01	1.1860365610e-11	2.9791569296e-01	2.2281770062e-01	1.4592763436e-17	2.3181595613e-20	1.1240502024e-09	1.6984953438e-02	6.5894537757e-02
1.0550081484e-05	5.0372412514e+02	3.6276484333e+14	1.5169797379e+14	3.8290947767e+01	9.5957805942e-12	2.9796795907e-01	2.2275615786e-01	1.4600856588e-17	2.0865842930e-20	9.0875244074e-10	1.6986189727e-02	6.5875762460e-02
1.3070104796e-05	5.0374328780e+02	4.4944000000e+14	1.8792584630e+14	3.8294456652e+01	7.7668845942e-12	2.9804123264e-01	2.2267123923e-01	1.4603605151e-17	1.8784163203e-20	7.3482419268e-10	1.6987744176e-02	6.5852200119e-02
1.6192068245e-05	5.0376702454e+02	5.5682263989e+14	2.3280339359e+14	3.8298193043e+01	6.2892375067e-12	2.9812226860e-01	2.2257740126e-01	1.4604730315e-17	1.6915052062e-20	5.9434670797e-10	1.6989399690e-02	6.5827008456e-02
2.0059753011e-05	5.0379642621e+02	6.8984677955e+14	2.8839466114e+14	3.8301530449e+01	5.0948556280e-12	2.9819463037e-01	2.2249268186e-01	1.4608742507e-17	1.5238960818e-20	4.8090935904e-10	1.6990884862e-02	6.5804292213e-02
2.4851284270e-05	5.0383284335e+02	8.5462386500e+14	3.5725562878e+14	3.8304221576e+01	4.1291780796e-12	2.9825124196e-01	2.2242612556e-01	1.4616966573e-17	1.3736687505e-20	3.8930110012e-10	1.6992076593e-02	6.5787024441e-02
3.0787334695e-05	5.0387794771e+02	1.0587239240e+15	4.4255113462e+14	3.8306279680e+01	3.3486432514e-12	2.9828990656e-01	2.2237809469e-01	1.4631075253e-17	1.2391879884e-20	3.1533565825e-10	1.6992987535e-02	6.5775786153e-02
3.8141287483e-05	5.0393380819e+02	1.3115334537e+15	5.4819941864e+14	3.8308178843e+01	2.7181403479e-12	2.9831599504e-01	2.2233761642e-01	1.4651007772e-17	1.1189611331e-20	2.5562522915e-10	1.6993834547e-02	6.5769991836e-02
4.7251826936e-05	5.0400298462e+02	1.6247179733e+15	6.7905071947e+14	3.8311263599e+01	2.2092518085e-12	2.9834562070e-01	2.2227599525e-01	1.4672585665e-17	1.0115770117e-20	2.0741961991e-10	1.6995200627e-02	6.5770001934e-02
5.8538536482e-05	5.0408864328e+02	2.0128413731e+15	8.4110780801e+14	3.8318508022e+01	1.7992840147e-12	2.9840385045e-01	2.2213132020e-01	1.4689445490e-17	9.1592518378e-21	1.6851517605e-10	1.6998412028e-02	6.5779421910e-02
7.2521222472e-05	5.0419469906e+02	2.4943590619e+15	1.0417980933e+15	3.8337704754e+01	1.4704406043e-12	2.9855237739e-01	2.2174432467e-01	1.4682607440e-17	8.3112598373e-21	1.3713546412e-10	1.7006932214e-02	6.5810633813e-02
8.9843853723e-05	5.0432599022e+02	3.0934582832e+15	1.2903090386e+15	3.8388505886e+01	1.2094152478e-12	2.9894761698e-01	2.2071566046e-01	1.4598654206e-17	7.5653455812e-21	1.1184465778e-10	1.7029465837e-02	6.5896677288e-02
1.1130421933e-04	5.0448849277e+02	3.8435010714e+15	1.5980011248e+15	3.8512400010e+01	1.0068915629e-12	2.9991266644e-01	2.1820229635e-01	1.4320450804e-17	6.9175917736e-21	9.1480218912e-11	1.7084424976e-02	6.6108431724e-02
1.3789067061e-04	5.0468958269e+02	4.7916383851e+15	1.9789155471e+15	3.8771033715e+01	8.5498738903e-13	3.0192828371e-01	2.1295217922e-01	1.3651091934e-17	6.3556299345e-21	7.5021131193e-11	1.7199157864e-02	6.6551559707e-02
1.7082763938e-04	5.0493835587e+02	5.9999900270e+15	2.4503972435e+15	3.9207089246e+01	7.4295787590e-13	3.0532885582e-01	2.0409847324e-01	1.2412555977e-17	5.8423163325e-21	6.1498099919e-11	1.7392588606e-02	6.7299292664e-02
2.1163202882e-04	5.0524601702e+02	7.5416907761e+15	3.0338577512e+15	3.9803752769e+01	6.5734387669e-13	3.0998022373e-01	1.9198336403e-01	1.0630664115e-17	5.3276359402e-21	5.0124792948e-11	1.7657272166e-02	6.8322925945e-02
2.6218307404e-04	5.0562634992e+02	9.5000149838e+15	3.7557067099e+15	4.0502619338e+01	5.8709792567e-13	3.1542845758e-01	1.7779299161e-01	8.5589373900e-18	4.7845898793e-21	4.0455214277e-11	1.7967289633e-02	6.9522188435e-02
3.2480888972e-04	5.0609628295e+02	1.1972930323e+16	4.6484854579e+15	4.1241971350e+01	5.2619904417e-13	3.2119012438e-01	1.6278168858e-01	6.5244621022e-18	4.2239743279e-21	3.2318010849e-11	1.8295271829e-02	7.0791173151e-02
4.0239369086e-04	5.0667656405e+02	1.5078912560e+16	5.7522408684e+15	4.1974291969e+01	4.7231963358e-13	3.2689686592e-01	1.4791357658e-01	4.7645224670e-18	3.6763311313e-21	2.5621454367e-11	1.8620131347e-02	7.2048216090e-02
4.9851062446e-04	5.0739255835e+02	1.8962454729e+16	7.1161819294e+15	4.2667570837e+01	4.2501169334e-13	3.3229828873e-01	1.3383906586e-01	3.3794254926e-18	3.1734996642e-21	2.0251932858e-11	1.8927672202e-02	7.3238347336e-02
6.1758632986e-04	5.0827517983e+02	2.3799818295e+16	8.8006649857e+15	4.3302055474e+01	3.8449285896e-13	3.3723978313e-01	1.2095974752e-01	2.3619191716e-18	2.7380582194e-21	1.6051840952e-11	1.9209134182e-02	7.4327635992e-02
7.6510480643e-04	5.0936196194e+02	2.9805372954e+16	1.0879555147e+16	4.3866581074e+01	3.5110973090e-13	3.4163640673e-01	1.0950092302e-01	1.6502564517e-18	2.3817046250e-21	1.2839666480e-11	1.9459558546e-02	7.5296841773e-02
9.4785997765e-04	5.1069826304e+02	3.7238754562e+16	1.3443010028e+16	4.4355650390e+01	3.2526878544e-13	3.4544308275e-01	9.9575810536e-02	1.1701638808e-18	2.1090896992e-21	1.0439060178e-11	1.9676513228e-02	7.6136552212e-02
1.1742685835e-03	5.1233858621e+02	4.6412549413e+16	1.6600726466e+16	4.4767068783e+01	3.0744691684e-13	3.4864477988e-01	9.1227377163e-02	8.5515079171e-19	1.9212980542e-21	8.6936821210e-12	1.9859019326e-02	7.6842940691e-02
1.4547578108e-03	5.1434796969e+02	5.7700487759e+16	2.0485680031e+16	4.5100295670e+01	2.9845838090e-13	3.5123542319e-01	8.4468067510e-02	6.5487201102e-19	1.8214807938e-21	7.4804173627e-12	2.0006841650e-02	7.7415100318e-02
1.8022455152e-03	5.1680337155e+02	7.1545026210e+16	2.5258370685e+16	4.5354920758e+01	2.9972087216e-13	3.5321385206e-01	7.9304446735e-02	5.3470778948e-19	1.8195767546e-21	6.7121760488e-12	2.0119793555e-02	7.7852276856e-02
2.2327351488e-03	5.1979493011e+02	8.8463733678e+16	3.1111567112e+16	4.5529581616e+01	3.1384805969e-13	3.5456776906e-01	7.5765549603e-02	4.7419617349e-19	1.9412025939e-21	6.3447498140e-12	2.0197274345e-02	7.8152148295e-02
2.7660527949e-03	5.2342693288e+02	1.0905169933e+17	3.8275521531e+16	4.5620662328e+01	3.4553463834e-13	3.5526946606e-01	7.3924317201e-02	4.6535063773e-19	2.2424366584e-21	6.3846860716e-12	2.0237678732e-02	7.8308483162e-02
3.4267602534e-03	5.2781827608e+02	1.3397720058e+17	4.7023615146e+16	4.5621037307e+01	4.0331290277e-13	3.5526365449e-01	7.3925132140e-02	5.1450836465e-19	2.8432901169e-21	6.9117330072e-12	2.0237844824e-02	7.8309024342e-02
4.2452862274e-03	5.3310215727e+02	1.6396513843e+17	5.7678406583e+16	4.5518563528e+01	5.0297709887e-13	3.5445481634e-01	7.6015293019e-02	6.5114669624e-19	4.0064091174e-21	8.1281168515e-12	2.0192386681e-02	7.8132911316e-02
5.2593277089e-03	5.3942473153e+02	1.9976016691e+17	7.0618110930e+16	4.5294252853e+01	6.7454032024e-13	3.5269403283e-01	8.0581192721e-02	9.5420528525e-19	6.3349683916e-21	1.0466855144e-11	2.0092880852e-02	7.7747519756e-02
6.5155861036e-03	5.4694249713e+02	2.4205950907e+17	8.6283655578e+16	4.4920430087e+01	9.7692945515e-13	3.4976262412e-01	8.8187512905e-02	1.6267330442e-18	1.1301593933e-20	1.4834078901e-11	1.9927052687e-02	7.7105328580e-02
8.0719180519e-03	5.5581827887e+02	2.9140549709e+17	1.0518665305e+17	4.4359580137e+01	1.5294474547e-12	3.4536596998e-01	9.9598350111e-02	3.2081488465e-18	2.2723580779e-20	2.3151266923e-11	1.9678256782e-02	7.6141883354e-02
1.0000000000e-02	5.6621584782e+02	3.4804857485e+17	1.2791889425e+17	4.3566785181e+01	2.5804939585e-12	3.3914566516e-01	1.1573382132e-01	7.1779121176e-18	5.1008767704e-20	3.9578646938e-11	1.9326569617e-02	7.4780096832e-02
1.2388629240e-02	5.7829343552e+02	4.1186549858e+17	1.5516426576e+17	4.2502463055e+01	4.6575115339e-12	3.3077954183e-01	1.3741127238e-01	1.7525998574e-17	1.2527450006e-19	7.3166086228e-11	1.8854431360e-02	7.2952107593e-02
1.5347813444e-02	5.9219661660e+02	4.8268757640e+17	1.8771427791e+17	4.1173639402e+01	8.9088758016e-12	3.2029614173e-01	1.6451372157e-01	4.3768123240e-17	3.2615370500e-19	1.4317239643e-10	1.8264960750e-02	7.0670330581e-02
1.9013837041e-02	6.0805117395e+02	5.6217321758e+17	2.2648860323e+17	3.9744251607e+01	1.8069521143e-11	3.0893757876e-01	1.9374704519e-01	1.0149000742e-16	8.6844736802e-19	2.8893185137e-10	1.7630880498e-02	6.8217088956e-02
2.3555537753e-02	6.2595655858e+02	6.5871099895e+17	2.7256215003e+17	3.8697242989e+01	4.0325732521e-11	3.0046374099e-01	2.1530726658e-01	1.9534249160e-16	2.3331847458e-18	5.9259757754e-10	1.7166423544e-02	6.6422947201e-02
2.9182082376e-02	6.4598038277e+02	7.8383572168e+17	3.2720028020e+17	3.8358543626e+01	1.0209502914e-10	2.9746033811e-01	2.2252707889e-01	3.1097849495e-16	6.4633954915e-18	1.2468178295e-09	1.7016176474e-02	6.5849245814e-02
3.6152599901e-02	6.6815407238e+02	9.3763604797e+17	3.9190394250e+17	3.8309404687e+01	2.7866430927e-10	2.9661771409e-01	2.2394191474e-01	4.7026551749e-16	1.8673355878e-17	2.7142446903e-09	1.6994373049e-02	6.5789386126e-02
4.4788115623e-02	6.9246943641e+02	1.1204485860e+18	4.6846688658e+17	3.8296914084e+01	7.8822670217e-10	2.9587429132e-01	2.2474602750e-01	7.2041009398e-16	5.5857430869e-17	6.0803667421e-09	1.6988832145e-02	6.5835445774e-02
5.5486335881e-02	7.1887559534e+02	1.3367307953e+18	5.5904790403e+17	3.8286501495e+01	2.2671867842e-09	2.9500985128e-01	2.2561644503e-01	1.1227241603e-15	1.7053829323e-16	1.3851417091e-08	1.6984213045e-02	6.5898377930e-02
6.8739964312e-02	7.4727552883e+02	1.5927470811e+18	6.6626232973e+17	3.8278271310e+01	6.5294045040e-09	2.9410582450e-01	2.2649359231e-01	1.7697840260e-15	5.2329880509e-16	3.1678567014e-08	1.6980555497e-02	6.5939475979e-02
8.5159393183e-02	7.7752150067e+02	1.8955678851e+18	7.9329892929e+17	3.8260729032e+01	1.8549083143e-08	2.9294958137e-01	2.2762193596e-01	2.8275225076e-15	1.5961438237e-15	7.1995069071e-08	1.6972778501e-02	6.6001620912e-02
1.0550081484e-01	8.0940879669e+02	2.2518041597e+18	9.4407090022e+17	3.8192384690e+01	5.1413785303e-08	2.9090819534e-01	2.2993962979e-01	4.6906830260e-15	4.8439381643e-15	1.6225348786e-07	1.6942459852e-02	6.6133038365e-02
1.3070104796e-01	8.4266756026e+02	2.6628615768e+18	1.1234131720e+18	3.7954200601e+01	1.3837839726e-07	2.8653090782e-01	2.3629194529e-01	8.7043490751e-15	1.4984036845e-14	3.6792041629e-07	1.6836802114e-02	6.6192301329e-02
1.6192068245e-01	8.7695303787e+02	3.1461330932e+18	1.3373426834e+18	3.7669092783e+01	3.5231400794e-07	2.8171076930e-01	2.4379278654e-01	1.6259101407e-14	4.4367110168e-14	8.0350784061e-07	1.6710331094e-02	6.6125418405e-02
2.0059753011e-01	9.1183529459e+02	3.7392223542e+18	1.5934039895e+18	3.7575620925e+01	8.2476238339e-07	2.7952750280e-01	2.4676795521e-01	2.5893649245e-14	1.1526321258e-13	1.5901850687e-06	1.6668858885e-02	6.6126042597e-02
2.4851284270e-01	9.4679050279e+02	4.4592008719e+18	1.9011293282e+18	3.7557455326e+01	1.7791186422e-06	2.7839375279e-01	2.4795552362e-01	3.8167429553e-14	2.7163165965e-13	2.9116400596e-06	1.6660806921e-02	6.6137176701e-02
3.0787334695e-01	9.8119731920e+02	5.3298347211e+18	2.2726494774e+18	3.7551913503e+01	3.5264285036e-06	2.7747470901e-01	2.4880631496e-01	5.4170923128e-14	5.8828147128e-13	4.9679614646e-06	1.6658348915e-02	6.6142057043e-02
3.8141287483e-01	1.0143436415e+03	6.3865935621e+18	2.7234973374e+18	3.7548544591e+01	6.3828222709e-06	2.7664279390e-01	2.4954859801e-01	7.4285351376e-14	1.1663980483e-12	7.8675380088e-06	1.6656850062e-02	6.6142719107e-02
4.7251826936e-01	1.0454509269e+03	7.6761062001e+18	3.2736456634e+18	3.7545689984e+01	1.0489355625e-05	2.7588997971e-01	2.5020873567e-01	9.8230034190e-14	2.1054774458e-12	1.1507159443e-05	1.6655583639e-02	6.6141102763e-02
5.8538536482e-01	1.0737244901e+03	9.2586048518e+18	3.9488052821e+18	3.7543142465e+01	1.5584763085e-05	2.7522691864e-01	2.5078363698e-01	1.2498741323e-13	3.4448980123e-12	1.5483308864e-05	1.6654458030e-02	6.6138449037e-02
