#grid point     c_iterations    c_convergence           elem_conserved          P (bar)                 T (K)                   n_<tot> (cm-3)          n_g (cm-3)              m (g/mol)               e-      Al      Ar      C       Ca      Cl      Co      Cr      Cu      F       Fe      Ge      H       He      K       Mg      Mn      N       Na      Ne      Ni      O       P       S       Si      Ti      V       Zn      
90              187             ok                      ok                      2.3555537753e-02        6.2595655858e+02        5.0591461524e+17        2.7256215003e+17        2.3281844009e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
91              168             ok                      ok                      2.9182082376e-02        6.4598038277e+02        6.0732958237e+17        3.2720028020e+17        2.3281795163e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
92              132             ok                      ok                      3.6152599901e-02        6.6815407238e+02        7.2742635840e+17        3.9190394250e+17        2.3281721811e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
93              93              ok                      ok                      4.4788115623e-02        6.9246943641e+02        8.6953348061e+17        4.6846688658e+17        2.3281615057e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
94              63              ok                      ok                      5.5486335881e-02        7.1887559534e+02        1.0376566366e+18        5.5904790403e+17        2.3281466755e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
95              43              ok                      ok                      6.8739964312e-02        7.4727552883e+02        1.2366481684e+18        6.6626232973e+17        2.3281265935e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
96              1852            ok                      ok                      8.5159393183e-02        7.7752150067e+02        1.4724238741e+18        7.9329892929e+17        2.3281001888e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
97              84              ok                      ok                      1.0550081484e-01        8.0940879669e+02        1.7522433060e+18        9.4407090022e+17        2.3280670391e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
98              35              ok                      ok                      1.3070104796e-01        8.4266756026e+02        2.0850756541e+18        1.1234131720e+18        2.3280268556e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
99              19              ok                      ok                      1.6192068245e-01        8.7695303787e+02        2.4820820400e+18        1.3373426834e+18        2.3279792593e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
100             10              ok                      ok                      2.0059753011e-01        9.1183529459e+02        2.9572563775e+18        1.5934039895e+18        2.3279237795e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
101             9               ok                      ok                      2.4851284270e-01        9.4679050279e+02        3.5282801539e+18        1.9011293282e+18        2.3278611976e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
102             7               ok                      ok                      3.0787334695e-01        9.8119731920e+02        4.2176574474e+18        2.2726494774e+18        2.3277938934e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
103             7               ok                      ok                      3.8141287483e-01        1.0143436415e+03        5.0542080602e+18        2.7234973374e+18        2.3277259143e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
104             7               ok                      ok                      4.7251826936e-01        1.0454509269e+03        6.0749988354e+18        3.2736456634e+18        2.3276635749e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
105             7               ok                      ok                      5.8538536482e-01        1.0737244901e+03        7.3277580033e+18        3.9488052821e+18        2.3276146447e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
106             7               ok                      ok                      7.2521222472e-01        1.0984370804e+03        8.8737381682e+18        4.7819678116e+18        2.3275854996e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
107             7               ok                      ok                      8.9843853723e-01        1.1190466724e+03        1.0790850715e+19        5.8150960065e+18        2.3275792472e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
108             7               ok                      ok                      1.1130421933e+00        1.1353343207e+03        1.3176690518e+19        7.1007558234e+18        2.3275951767e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
109             7               ok                      ok                      1.3789067061e+00        1.1475234448e+03        1.6150950171e+19        8.7034218448e+18        2.3276288162e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
110             7               ok                      ok                      1.7082763938e+00        1.1563175804e+03        1.9857015257e+19        1.0700343714e+19        2.3276727538e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
111             7               ok                      ok                      2.1163202882e+00        1.1627963524e+03        2.4463538240e+19        1.3182398980e+19        2.3277187266e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
112             7               ok                      ok                      2.6218307404e+00        1.1681705639e+03        3.0168081398e+19        1.6256053129e+19        2.3277603322e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
113             7               ok                      ok                      3.2480888972e+00        1.1735022134e+03        3.7204860245e+19        2.0047522576e+19        2.3277945557e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
114             7               ok                      ok                      4.0239369086e+00        1.1795462531e+03        4.5856072522e+19        2.4708871154e+19        2.3278212728e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
115             7               ok                      ok                      4.9851062446e+00        1.1867805393e+03        5.6463590999e+19        3.0424308752e+19        2.3278417730e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
116             7               ok                      ok                      6.1758632986e+00        1.1955395013e+03        6.9438637493e+19        3.7415405959e+19        2.3278576040e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
117             7               ok                      ok                      7.6510480643e+00        1.2061276334e+03        8.5270230193e+19        4.5945647882e+19        2.3278700746e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
118             7               ok                      ok                      9.4785997765e+00        1.2188696245e+03        1.0453424455e+20        5.6325317601e+19        2.3278801531e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
119             7               ok                      ok                      1.1742685835e+01        1.2341207466e+03        1.2790366796e+20        6.8917022514e+19        2.3278885012e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
120             7               ok                      ok                      1.4547578108e+01        1.2522634310e+03        1.5615989954e+20        8.4141784157e+19        2.3278955291e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
121             7               ok                      ok                      1.8022455153e+01        1.2736992731e+03        1.9020532776e+20        1.0248581754e+20        2.3279014437e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
122             6               ok                      ok                      2.2327351488e+01        1.2988383432e+03        2.3107801947e+20        1.2450844971e+20        2.3279062967e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
123             6               ok                      ok                      2.7660527949e+01        1.3280867513e+03        2.7996982913e+20        1.5085188389e+20        2.3279099570e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
124             6               ok                      ok                      3.4267602534e+01        1.3618337913e+03        3.3824956533e+20        1.8225369086e+20        2.3279122126e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
125             6               ok                      ok                      4.2452862274e+01        1.4004402986e+03        4.0749295741e+20        2.1956296893e+20        2.3279127344e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
126             6               ok                      ok                      5.2593277089e+01        1.4442298272e+03        4.8952102492e+20        2.6376103589e+20        2.3279111091e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
127             6               ok                      ok                      6.5155861036e+01        1.4934838493e+03        5.8644810596e+20        3.1598733435e+20        2.3279068362e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
128             6               ok                      ok                      8.0719180519e+01        1.5484414840e+03        7.0074041361e+20        3.7757102907e+20        2.3278992713e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
129             6               ok                      ok                      1.0000000000e+02        1.6093034832e+03        8.3528575329e+20        4.5006865341e+20        2.3278875131e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
