#P (bar)        	T (K)           	n_<tot> (cm-3)  	n_g (cm-3)      	m (g/mol)       	H2O1            	C1O2            	C1O1            	C1H4            	H3N1            	H2              	He              	N2              
8.5159393183e-10	5.0364388215e+02	2.2464259420e+10	1.2246887054e+10	1.5491173335e+01	5.1563242149e-09	3.5357236778e-07	2.3635544124e-01	2.1104597233e-02	1.2363583776e-11	4.3730789028e-01	8.1923726376e-02	3.1733533038e-02
1.0550081484e-09	5.0364388369e+02	2.7874301374e+10	1.5172214258e+10	1.5515755740e+01	7.6185773539e-09	5.2289711119e-07	2.3610005869e-01	2.1767020540e-02	1.5282586914e-11	4.3642892859e-01	8.2053734809e-02	3.1783249245e-02
1.3070104796e-09	5.0364388561e+02	3.4560927215e+10	1.8796293648e+10	1.5528556078e+01	1.1467966229e-08	7.8748453684e-07	2.3596886718e-01	2.2111972660e-02	1.8911308289e-11	4.3597226178e-01	8.2121429228e-02	3.1810114732e-02
1.6192068245e-09	5.0364388799e+02	4.2831584899e+10	2.3286031199e+10	1.5534117491e+01	1.7454350211e-08	1.1988219850e-06	2.3591377775e-01	2.2262031624e-02	2.3417329393e-11	4.3577474043e-01	8.2150838754e-02	3.1822974498e-02
2.0059753011e-09	5.0364389093e+02	5.3071136353e+10	2.8848200531e+10	1.5536656402e+01	2.6686487884e-08	1.8331104554e-06	2.3589012178e-01	2.2331123212e-02	2.9005139123e-11	4.3568466953e-01	8.2164271066e-02	3.1830159748e-02
2.4851284270e-09	5.0364389458e+02	6.5756147230e+10	3.5738965803e+10	1.5538614889e+01	4.0835743422e-08	2.8052759560e-06	2.3587252541e-01	2.2385379602e-02	3.5928339851e-11	4.3561411259e-01	8.2174619343e-02	3.1836681181e-02
3.0787334695e-09	5.0364389909e+02	8.1479981998e+10	4.4275679278e+10	1.5541881550e+01	6.2361710944e-08	4.2846340387e-06	2.3584099779e-01	2.2476005502e-02	4.4499002675e-11	4.3549508927e-01	8.2191903707e-02	3.1846643118e-02
3.8141287483e-09	5.0364390469e+02	1.0099261814e+11	5.4851496883e+10	1.5549594410e+01	9.4604869367e-08	6.5019618688e-06	2.3576295801e-01	2.2687634306e-02	5.5092117245e-11	4.3521541430e-01	8.2232686294e-02	3.1866371573e-02
4.7251826936e-09	5.0364391162e+02	1.2526908853e+11	6.7953484879e+10	1.5568618776e+01	1.4116772045e-07	9.7092694664e-06	2.3556449154e-01	2.3205433300e-02	6.8135513978e-11	4.3452847565e-01	8.2333302273e-02	3.1908947011e-02
5.8538536482e-09	5.0364392021e+02	1.5563301133e+11	8.4185051537e+10	1.5612939018e+01	2.0331705866e-07	1.4007576108e-05	2.3509676762e-01	2.4407902170e-02	8.4067014452e-11	4.3292930428e-01	8.2567676132e-02	3.2001776559e-02
7.2521222472e-09	5.0364393084e+02	1.9390817472e+11	1.0429373690e+11	1.5702030584e+01	2.7655276865e-07	1.9118712816e-05	2.3415298705e-01	2.6823152638e-02	1.0328225661e-10	4.2971298234e-01	8.3038827780e-02	3.2184258653e-02
8.9843853723e-09	5.0364394402e+02	2.4250822709e+11	1.2920564047e+11	1.5851228661e+01	3.5273688059e-07	2.4528216953e-05	2.3257019763e-01	3.0867154578e-02	1.2614460307e-10	4.2432464512e-01	8.3827851458e-02	3.2488064220e-02
1.1130421933e-08	5.0364396035e+02	3.0450729629e+11	1.6006807236e+11	1.6066115171e+01	4.2668563961e-07	2.9926186397e-05	2.3028579762e-01	3.6690402701e-02	1.5302852434e-10	4.1656518953e-01	8.4964280701e-02	3.2925390507e-02
1.3789067061e-08	5.0364398058e+02	3.8379118008e+11	1.9830239220e+11	1.6345000980e+01	4.9815519886e-07	3.5340595966e-05	2.2730961795e-01	4.4243149475e-02	1.8432688238e-10	4.0650661350e-01	8.6439141726e-02	3.3493728151e-02
1.7082763938e-08	5.0364400564e+02	4.8522859199e+11	2.4566946921e+11	1.6680655498e+01	5.7037548849e-07	4.1039815642e-05	2.2369952944e-01	5.3318464858e-02	2.2048463562e-10	3.9443852312e-01	8.8214233423e-02	3.4179182820e-02
2.1163202882e-08	5.0364403669e+02	6.1480765273e+11	3.0435077820e+11	1.7060146970e+01	6.4915966862e-07	4.7474430457e-05	2.1955645436e-01	6.3542578716e-02	2.6212449082e-10	3.8088732698e-01	9.0221157372e-02	3.4956081306e-02
2.6218307404e-08	5.0364407515e+02	7.7976989243e+11	3.7704886621e+11	1.7465728659e+01	7.4304169623e-07	5.5287962387e-05	2.1500554608e-01	7.4393222167e-02	3.1026611533e-10	3.6659834252e-01	9.2366070646e-02	3.5788919929e-02
3.2480888972e-08	5.0364412280e+02	9.8893444453e+11	4.6711181668e+11	1.7879878309e+01	8.6262940404e-07	6.5275695418e-05	2.1015082942e-01	8.5341794260e-02	3.6646519082e-10	3.5233980017e-01	9.4556280705e-02	3.6642593041e-02
4.0239369086e-08	5.0364418183e+02	1.2536924206e+12	5.7868744322e+11	1.8296366905e+01	1.0152859670e-06	7.8035614490e-05	2.0501588936e-01	9.6190922715e-02	4.3233558909e-10	3.3840783828e-01	9.6758862796e-02	3.7504319096e-02
4.9851062446e-08	5.0364425496e+02	1.5899269748e+12	7.1691431390e+11	1.8729570498e+01	1.1937478991e-06	9.3232969287e-05	1.9953905305e-01	1.0738796504e-01	5.0805281388e-10	3.2413638017e-01	9.9049841343e-02	3.8401653848e-02
6.1758632986e-08	5.0364434555e+02	2.0193822916e+12	8.8815840340e+11	1.9201981608e+01	1.3742594555e-06	1.0950245652e-04	1.9368263970e-01	1.1967301910e-01	5.9146477929e-10	3.0838382757e-01	1.0154815498e-01	3.9378020365e-02
7.6510480643e-08	5.0364445779e+02	2.5693296043e+12	1.1003062714e+12	1.9720783386e+01	1.5344870048e-06	1.2559699994e-04	1.8751553354e-01	1.3333495607e-01	6.7950804523e-10	2.9065400416e-01	1.0429180711e-01	4.0447059277e-02
9.4785997765e-08	5.0364459684e+02	3.2725348403e+12	1.3631282683e+12	2.0275184855e+01	1.6664846671e-06	1.4117324623e-04	1.8116820925e-01	1.4808694111e-01	7.6986570565e-10	2.7132192470e-01	1.0722374039e-01	4.1587067472e-02
1.1742685835e-07	5.0364476910e+02	4.1683692601e+12	1.6887284947e+12	2.0846045521e+01	1.7737924618e-06	1.5661900606e-04	1.7478956090e-01	1.6338501616e-01	8.6126488997e-10	2.5114607993e-01	1.1024267546e-01	4.2759666865e-02
1.4547578108e-07	5.0364498251e+02	5.3045413490e+12	2.0921022343e+12	2.1413233386e+01	1.8670489826e-06	1.7285382768e-04	1.6853892602e-01	1.7864267391e-01	9.5366365962e-10	2.3095520945e-01	1.1324217883e-01	4.3924323576e-02
1.8022455153e-07	5.0364524689e+02	6.7388179171e+12	2.5918265307e+12	2.1958119003e+01	1.9608928296e-06	1.9124475159e-04	1.6257614687e-01	1.9333242922e-01	1.0483167753e-09	2.1148025801e-01	1.1612373695e-01	4.5043527030e-02
2.2327351488e-07	5.0364557442e+02	8.5408932685e+12	3.2109157062e+12	2.2464238572e+01	2.0751889046e-06	2.1384834736e-04	1.5705423480e-01	2.0699434003e-01	1.1483875055e-09	1.9335143032e-01	1.1880025841e-01	4.6084169907e-02
2.7660527949e-07	5.0364598019e+02	1.0794022484e+13	3.9778812157e+12	2.2916530051e+01	2.2392438582e-06	2.4397602615e-04	1.5211875016e-01	2.1921650987e-01	1.2599493319e-09	1.7712492339e-01	1.2119213624e-01	4.7016031009e-02
3.4267602534e-07	5.0364648287e+02	1.3596259598e+13	4.9280446355e+12	2.3300334500e+01	2.5020861456e-06	2.8744851215e-04	1.4791526911e-01	2.2959863144e-01	1.3938822450e-09	1.6334046502e-01	1.2322179777e-01	4.7809415751e-02
4.2452862274e-07	5.0364710563e+02	1.7061302724e+13	6.1051642377e+12	2.3601097759e+01	2.9513104492e-06	3.5491838220e-04	1.4458362407e-01	2.3774830853e-01	1.5683013235e-09	1.5252429050e-01	1.2481233718e-01	4.8434058841e-02
5.2593277089e-07	5.0364787714e+02	2.1323047534e+13	7.5634500329e+12	2.3809305714e+01	3.7404603694e-06	4.6527210771e-04	1.4220139007e-01	2.4340790171e-01	1.8094620577e-09	1.4502707595e-01	1.2591343074e-01	4.8868598928e-02
6.5155861036e-07	5.0364883293e+02	2.6553029355e+13	9.3700600414e+12	2.3932557606e+01	5.1009859690e-06	6.4740406945e-04	1.4065037057e-01	2.4678379817e-01	2.1450660208e-09	1.4058500313e-01	1.2656523698e-01	4.9126478152e-02
8.0719180519e-07	5.0365001702e+02	3.2987523311e+13	1.1608192690e+13	2.3999517655e+01	7.3192383985e-06	9.3793766343e-04	1.3957686548e-01	2.4865659519e-01	2.5928834426e-09	1.3817042919e-01	1.2691934464e-01	4.9266275367e-02
1.0000000000e-06	5.0365148392e+02	4.0939582028e+13	1.4380917653e+13	2.4042200859e+01	1.0729326332e-05	1.3804915766e-03	1.3858324636e-01	2.4990141364e-01	3.1613987939e-09	1.3663035682e-01	1.2714507731e-01	4.9354822254e-02
1.2388629240e-06	5.0365330120e+02	5.0801469083e+13	1.7815921410e+13	2.4081603037e+01	1.5741570254e-05	2.0288253342e-03	1.3737856501e-01	2.5109724350e-01	3.8585863666e-09	1.3520891197e-01	1.2735344890e-01	4.9436064223e-02
1.5347813444e-06	5.0365555253e+02	6.3059721896e+13	2.2071385832e+13	2.4129029563e+01	2.2842125157e-05	2.9465347783e-03	1.3576384733e-01	2.5256357581e-01	4.6941697558e-09	1.3349765946e-01	1.2760426377e-01	4.9533575407e-02
1.9013837041e-06	5.0365834157e+02	7.8322156214e+13	2.7343270173e+13	2.4190875163e+01	3.2538241786e-05	4.2000706319e-03	1.3359001692e-01	2.5448683217e-01	5.6771330650e-09	1.3126632142e-01	1.2793132887e-01	4.9660597260e-02
2.3555537753e-06	5.0366179674e+02	9.7351298821e+13	3.3874331255e+13	2.4271041171e+01	4.5255969130e-05	5.8458032394e-03	1.3074699173e-01	2.5698407304e-01	6.8127256615e-09	1.2837398134e-01	1.2835527919e-01	4.9825177233e-02
2.9182082376e-06	5.0366607712e+02	1.2110304722e+14	4.1965296423e+13	2.4371493930e+01	6.1225232356e-05	7.9154068082e-03	1.2717532027e-01	2.6011501453e-01	8.1010184521e-09	1.2474948051e-01	1.2888651781e-01	5.0031365384e-02
3.6152599901e-06	5.0367137977e+02	1.5077182832e+14	5.1988702491e+13	2.4492244435e+01	8.0400407944e-05	1.0405689354e-02	1.2287867313e-01	2.6387933681e-01	9.5372320813e-09	1.2039247624e-01	1.2952510044e-01	5.0279186276e-02
4.4788115623e-06	5.0367794878e+02	1.8784495629e+14	6.4406035982e+13	2.4631468716e+01	1.0245279361e-04	1.3277543500e-02	1.1792377018e-01	2.6821978335e-01	1.1113313264e-08	1.1536903744e-01	1.3026137401e-01	5.0564891745e-02
5.5486335881e-06	5.0368608651e+02	2.3416984872e+14	7.9788960941e+13	2.4785945790e+01	1.2683004927e-04	1.6463573061e-02	1.1242614153e-01	2.7303614336e-01	1.2819695659e-08	1.0979455915e-01	1.3107832245e-01	5.0881875374e-02
6.8739964312e-06	5.0369616747e+02	2.9203847120e+14	9.8845607121e+13	2.4951692321e+01	1.5286074930e-04	1.9881112820e-02	1.0652828795e-01	2.7820383404e-01	1.4647146806e-08	1.0381340693e-01	1.3195486443e-01	5.1221946329e-02
8.5159393183e-06	5.0370865552e+02	3.6429308967e+14	1.2245312190e+14	2.5124553422e+01	1.7984635972e-04	2.3444018791e-02	1.0037866854e-01	2.8359307487e-01	1.6587455401e-08	9.7575850486e-02	1.3286901899e-01	5.1576561989e-02
1.0550081484e-05	5.0372412514e+02	4.5445790816e+14	1.5169797379e+14	2.5300619251e+01	2.0712490354e-04	2.7071102063e-02	9.4116729676e-02	2.8908242121e-01	1.8633463029e-08	9.1221737458e-02	1.3380013596e-01	5.1937697281e-02
1.3070104796e-05	5.0374328780e+02	5.6690344022e+14	1.8792584630e+14	2.5476503099e+01	2.3412507834e-04	3.0692270808e-02	8.7863526802e-02	2.9456575734e-01	2.0779743538e-08	8.4874331118e-02	1.3473028164e-01	5.2298374962e-02
1.6192068245e-05	5.0376702454e+02	7.0704881001e+14	2.3280339359e+14	2.5649405961e+01	2.6036663956e-04	3.4249420132e-02	8.1718903094e-02	2.9995606918e-01	2.3021689910e-08	7.8633907838e-02	1.3564466888e-01	5.2652845682e-02
2.0059753011e-05	5.0379642621e+02	8.8161357221e+14	2.8839466114e+14	2.5817147104e+01	2.8547337093e-04	3.7697352437e-02	7.5760837766e-02	3.0518510526e-01	2.5355952610e-08	7.2579664573e-02	1.3653175374e-01	5.2996623023e-02
2.4851284270e-05	5.0383284335e+02	1.0989276531e+15	3.5725562878e+14	2.5978089303e+01	3.0915404717e-04	4.1002032702e-02	7.0047770887e-02	3.1020201118e-01	2.7779724846e-08	6.6770149662e-02	1.3738288745e-01	5.3326358730e-02
3.0787334695e-05	5.0387794771e+02	1.3693160760e+15	4.4255113462e+14	2.6131083572e+01	3.3119907682e-04	4.4139578832e-02	6.4620848066e-02	3.1497089715e-01	3.0291046999e-08	6.1246932234e-02	1.3819198916e-01	5.3639714381e-02
3.8141287483e-05	5.0393380819e+02	1.7055734174e+15	5.4819941864e+14	2.6275379846e+01	3.5146386141e-04	4.7094353085e-02	5.9506973878e-02	3.1946838762e-01	3.2888519900e-08	5.6037033698e-02	1.3895509018e-01	5.3935185028e-02
4.7251826936e-05	5.0400298462e+02	2.1235501040e+15	6.7905071947e+14	2.6410549478e+01	3.6985663082e-04	4.9857369538e-02	5.4721556915e-02	3.2368120221e-01	3.5571243137e-08	5.1155721194e-02	1.3966992436e-01	5.4211934534e-02
5.8538536482e-05	5.0408864328e+02	2.6428768450e+15	8.4110780801e+14	2.6536422337e+01	3.8633181959e-04	5.2425019681e-02	5.0270824147e-02	3.2760401017e-01	3.8339060151e-08	4.6609216701e-02	1.4033558734e-01	5.4469654250e-02
7.2521222472e-05	5.0419469906e+02	3.2878549886e+15	1.0417980933e+15	2.6653006350e+01	4.0087010099e-04	5.4797372526e-02	4.6154377438e-02	3.3123748417e-01	4.1191906097e-08	4.2396220503e-02	1.4095213802e-01	5.4708404118e-02
8.9843853723e-05	5.0432599022e+02	4.0885618394e+15	1.2903090386e+15	2.6760481438e+01	4.1349880122e-04	5.6978148723e-02	4.2366023453e-02	3.3458691298e-01	4.4131769632e-08	3.8511051348e-02	1.4152051084e-01	5.4928567040e-02
1.1130421933e-04	5.0448849277e+02	5.0821994026e+15	1.5980011248e+15	2.6859114647e+01	4.2426362729e-04	5.8972878998e-02	3.8896173455e-02	3.3766073934e-01	4.7161539173e-08	3.4943816292e-02	1.4204212244e-01	5.5130701859e-02
1.3789067061e-04	5.0468958269e+02	6.3147576410e+15	1.9789155471e+15	2.6949238664e+01	4.3323381870e-04	6.0788506914e-02	3.5732774838e-02	3.4046953445e-01	5.0286024180e-08	3.1682046426e-02	1.4251874116e-01	5.5315492169e-02
1.7082763938e-04	5.0493835587e+02	7.8430605660e+15	2.4503972435e+15	2.7031250075e+01	4.4052260338e-04	6.2433362036e-02	3.2861747065e-02	3.4302532680e-01	5.3514526616e-08	2.8712282908e-02	1.4295244926e-01	5.5483731211e-02
2.1163202882e-04	5.0524601702e+02	9.7372501002e+15	3.0338577512e+15	2.7105545618e+01	4.4626115046e-04	6.3915819051e-02	3.0268644622e-02	3.4534065569e-01	5.6860059882e-08	2.6019806142e-02	1.4334535355e-01	5.5636218956e-02
2.6218307404e-04	5.0562634992e+02	1.2083833937e+16	3.7557067099e+15	2.7172532232e+01	4.5062418269e-04	6.5244517054e-02	2.7938708708e-02	3.4742820232e-01	6.0342977757e-08	2.3589948776e-02	1.4369960680e-01	5.5773769690e-02
3.2480888972e-04	5.0609628295e+02	1.4989379180e+16	4.6484854579e+15	2.7232605974e+01	4.5383367081e-04	6.6427906178e-02	2.5857531898e-02	3.4930030947e-01	6.3993570939e-08	2.1408410385e-02	1.4401730430e-01	5.5897175454e-02
4.0239369086e-04	5.0667656405e+02	1.8584985654e+16	5.7522408684e+15	2.7286145699e+01	4.5617487048e-04	6.7474086964e-02	2.4011389670e-02	3.5096866695e-01	6.7856654014e-08	1.9461760975e-02	1.4430044497e-01	5.6007192363e-02
4.9851062446e-04	5.0739255835e+02	2.3031654165e+16	7.1161819294e+15	2.7333491392e+01	4.5799918648e-04	6.8390342799e-02	2.2387869713e-02	3.5244390128e-01	7.1996036804e-08	1.7737544775e-02	1.4455082873e-01	5.6104503736e-02
6.1758632986e-04	5.0827517983e+02	2.8526708126e+16	8.8006649857e+15	2.7374940864e+01	4.5974524496e-04	6.9183025597e-02	2.0976126877e-02	3.5373532826e-01	7.6502369930e-08	1.6224730643e-02	1.4477003246e-01	5.6189711082e-02
7.6510480643e-04	5.0936196194e+02	3.5311401262e+16	1.0879555147e+16	2.7410744489e+01	4.6196321849e-04	6.9857380825e-02	1.9767201165e-02	3.5485068884e-01	8.1503803561e-08	1.4914116253e-02	1.4495937751e-01	5.6263321868e-02
9.4785997765e-04	5.1069826304e+02	4.3679820250e+16	1.3443010028e+16	2.7441088030e+01	4.6533310896e-04	7.0417139120e-02	1.8754607806e-02	3.5579573570e-01	8.7179134629e-08	1.3798606430e-02	1.4511984452e-01	5.6325717532e-02
1.1742685835e-03	5.1233858621e+02	5.3989161977e+16	1.6600726466e+16	2.7466068764e+01	4.7068397314e-04	7.0863987826e-02	1.7935108684e-02	3.5657367025e-01	9.3775126960e-08	1.2873582713e-02	1.4525195526e-01	5.6377108581e-02
1.4547578108e-03	5.1434796969e+02	6.6671487118e+16	2.0485680031e+16	2.7485697856e+01	4.7905956860e-04	7.1197491679e-02	1.7309064209e-02	3.5718472677e-01	1.0163642129e-07	1.2137974380e-02	1.4535576313e-01	5.6417528518e-02
1.8022455152e-03	5.1680337155e+02	8.2246739375e+16	2.5258370685e+16	2.7499852489e+01	4.9175095705e-04	7.1414104943e-02	1.6881887144e-02	3.5762507690e-01	1.1124033347e-07	1.1594946459e-02	1.4543061792e-01	5.6446744051e-02
2.2327351488e-03	5.1979493011e+02	1.0133689727e+17	3.1111567112e+16	2.7508234870e+01	5.1036969774e-04	7.1506300320e-02	1.6665539424e-02	3.5788552991e-01	1.2325054314e-07	1.1253366890e-02	1.4547494808e-01	5.6464169999e-02
2.7660527949e-03	5.2342693288e+02	1.2468087673e+17	3.8275521531e+16	2.7510325595e+01	5.3696419522e-04	7.1461555447e-02	1.6680414698e-02	3.5794980581e-01	1.3859831445e-07	1.1130078471e-02	1.4548600175e-01	5.6468767167e-02
3.4267602534e-03	5.2781827608e+02	1.5314930623e+17	4.7023615146e+16	2.7505276812e+01	5.7412012969e-04	7.1260266474e-02	1.6958745216e-02	3.5779164156e-01	1.5859139312e-07	1.1252591537e-02	1.4545930152e-01	5.6458831728e-02
4.2452862274e-03	5.3310215727e+02	1.8775851142e+17	5.7678406583e+16	2.7491813072e+01	6.2514413356e-04	7.0873685625e-02	1.7548431024e-02	3.5737124642e-01	1.8508356886e-07	1.1663665876e-02	1.4538809969e-01	5.6431780269e-02
5.2593277089e-03	5.3942473153e+02	2.2968197134e+17	7.0618110930e+16	2.7468049301e+01	6.9420381423e-04	7.0260321181e-02	1.8519196592e-02	3.5662987912e-01	2.2070467637e-07	1.2427155332e-02	1.4526242707e-01	5.6383777719e-02
6.5155861036e-03	5.4694249713e+02	2.8025756783e+17	8.6283655578e+16	2.7431263914e+01	7.8643462057e-04	6.9361378157e-02	1.9970601915e-02	3.5548266169e-01	2.6918209311e-07	1.3636400546e-02	1.4506788837e-01	5.6309261490e-02
8.0719180519e-03	5.5581827887e+02	3.4098770525e+17	1.0518665305e+17	2.7377582608e+01	9.0783569861e-04	6.8094487453e-02	2.2042897056e-02	3.5380891857e-01	3.3575263745e-07	1.5425227336e-02	1.4478399923e-01	5.6200283987e-02
1.0000000000e-02	5.6621584782e+02	4.1352901863e+17	1.2791889425e+17	2.7301613821e+01	1.0647787230e-03	6.6346521373e-02	2.4929832841e-02	3.5144049806e-01	4.2766006166e-07	1.7982275514e-02	1.4438224450e-01	5.6045743529e-02
1.2388629240e-02	5.7829343552e+02	4.9966630304e+17	1.5516426576e+17	2.7196022639e+01	1.2626303442e-03	6.3965751814e-02	2.8892716731e-02	3.4814872661e-01	5.5462406386e-07	2.1566976200e-02	1.4382383504e-01	5.5830510696e-02
1.5347813444e-02	5.9219661660e+02	6.0126650162e+17	1.8771427791e+17	2.7051213357e+01	1.5029376765e-03	6.0757285439e-02	3.4269891676e-02	3.4363430588e-01	7.2905345298e-07	2.6524140003e-02	1.4305801704e-01	5.5534795982e-02
1.9013837041e-02	6.0805117395e+02	7.2021159254e+17	2.2648860323e+17	2.6855351339e+01	1.7782306033e-03	5.6487687798e-02	4.1471384372e-02	3.3752874057e-01	9.6541791850e-07	3.3286431783e-02	1.4202221985e-01	5.5134243550e-02
2.3555537753e-02	6.2595655858e+02	8.5833312774e+17	2.7256215003e+17	2.6595456346e+01	2.0641371268e-03	5.0914351985e-02	5.0933941950e-02	3.2942703573e-01	1.2778492055e-06	4.2346410503e-02	1.4064778483e-01	5.4602044553e-02
2.9182082376e-02	6.4598038277e+02	1.0174158265e+18	3.2720028020e+17	2.6260439213e+01	2.3093544566e-03	4.3857549111e-02	6.3002903326e-02	3.1898280128e-01	1.6742188310e-06	5.4156602166e-02	1.3887607248e-01	5.3914871539e-02
3.6152599901e-02	6.6815407238e+02	1.1994550906e+18	3.9190394250e+17	2.5847680162e+01	2.4294387285e-03	3.5342131742e-02	7.7692592394e-02	3.0611334855e-01	2.1449410604e-06	6.8900467170e-02	1.3669322430e-01	5.3066727039e-02
4.4788115623e-02	6.9246943641e+02	1.4075142208e+18	4.6846688658e+17	2.5374130295e+01	2.3200545356e-03	2.5813474540e-02	9.4304233732e-02	2.9134854432e-01	2.6464351612e-06	8.6074945686e-02	1.3418889144e-01	5.2093008036e-02
5.5486335881e-02	7.1887559534e+02	1.6475732180e+18	5.5904790403e+17	2.4889350289e+01	1.9159114298e-03	1.6347102380e-02	1.1101594985e-01	2.7624539012e-01	3.0869532812e-06	1.0394238965e-01	1.3162560826e-01	5.1097016542e-02
6.8739964312e-02	7.4727552883e+02	1.9309134229e+18	6.6626232973e+17	2.4475688211e+01	1.2999709160e-03	8.5651742343e-03	1.2498392240e-01	2.6335137190e-01	3.3471357341e-06	1.1950642180e-01	1.2943753717e-01	5.0247621435e-02
8.5159393183e-02	7.7752150067e+02	2.2729335915e+18	7.9329892929e+17	2.4197320847e+01	7.1564618254e-04	3.6811008180e-03	1.3399320004e-01	2.5472876345e-01	3.3647832046e-06	1.3012552055e-01	1.2796541767e-01	4.9675877969e-02
1.0550081484e-01	8.0940879669e+02	2.6786994969e+18	9.4407090022e+17	2.3962756079e+01	3.6906684466e-04	1.4787863742e-03	1.3930909645e-01	2.4791404364e-01	3.3055258669e-06	1.3881476335e-01	1.2672491272e-01	4.9178759289e-02
1.3070104796e-01	8.4266756026e+02	3.1043413210e+18	1.1234131720e+18	2.3337122695e+01	2.6983719932e-04	7.9924459352e-04	1.4744312098e-01	2.3119638763e-01	3.6703173884e-06	1.6049251343e-01	1.2341635729e-01	4.7846964099e-02
1.6192068245e-01	8.7695303787e+02	3.5126214179e+18	1.3373426834e+18	2.2182269440e+01	2.8592252048e-04	6.1443290454e-04	1.6200874455e-01	2.0127545576e-01	4.5232229167e-06	1.9868046194e-01	1.1730911561e-01	4.5461839616e-02
2.0059753011e-01	9.1183529459e+02	3.9270500332e+18	1.5934039895e+18	2.0814109609e+01	3.4038670789e-04	5.4220663424e-04	1.7851834409e-01	1.6551458058e-01	5.5911218739e-06	2.4476269347e-01	1.1007379151e-01	4.2667417099e-02
2.4851284270e-01	9.4679050279e+02	4.3873206832e+18	1.9011293282e+18	1.9489718427e+01	4.0806125625e-04	4.9687946227e-04	1.9315842970e-01	1.3005248314e-01	6.6893875021e-06	2.9147845288e-01	1.0306981561e-01	3.9980781314e-02
3.0787334695e-01	9.8119731920e+02	4.9376117152e+18	2.2726494774e+18	1.8348573807e+01	4.7569486691e-04	4.6174476569e-04	2.0534578130e-01	9.9246412025e-02	7.6837798321e-06	3.3236662719e-01	9.7034939371e-02	3.7682491317e-02
3.8141287483e-01	1.0143436415e+03	5.6339657465e+18	2.7234973374e+18	1.7470491137e+01	5.3435125140e-04	4.3070370033e-04	2.1465110145e-01	7.5520623263e-02	8.5511588030e-06	3.6389130202e-01	9.2391242931e-02	3.5928570986e-02
4.7251826936e-01	1.0454509269e+03	6.5369854871e+18	3.2736456634e+18	1.6864123499e+01	5.7936923058e-04	4.0175512777e-04	2.2107324891e-01	5.9144712728e-02	9.3598620026e-06	3.8564079705e-01	8.9184484151e-02	3.4726787760e-02
5.8538536482e-01	1.0737244901e+03	7.7081773437e+18	3.9488052821e+18	1.6485565949e+01	6.1245678946e-04	3.7652222377e-04	2.2508785590e-01	4.8924807734e-02	1.0222395320e-05	3.9920152054e-01	8.7182520934e-02	3.3979844238e-02
